var,rel.inf
rough_Elevation,18.278950844687696
rough_Surface.T,14.488758270167477
rough_MAP,11.705600453750284
Elevation,10.24006695732758
rough_CEC,8.145600235616172
MAP,7.949149995087422
PDQ,7.555508563560336
Clay,6.15030875945579
rough_Soil.C,5.454675258635613
rough_Clay,3.6211452312369814
CEC,3.555942643093858
pH,2.854292787380793
