var,rel.inf
MAP,33.02243701166582
rough_Elevation,13.674738230914988
CEC,10.246947213208259
rough_MAP,6.4118457097872605
PDQ,6.220440610027515
rough_NDVI,5.680473817553039
Elevation,5.651437680801417
rough_Soil.C,4.6223010987596265
rough_CEC,4.127444694788807
pH,2.5163901951039263
rough_Surface.T,2.094274217030445
Surface.T,2.087134593517393
Clay,2.021006980279698
rough_PDQ,1.6231279465618
