var,rel.inf
rough_Clay,14.606762886568216
rough_Surface.T,14.272649329048916
rough_Elevation,13.789008479646817
CEC,10.336047676539675
MAP,8.927341774050896
rough_CEC,7.460413607343643
Clay,7.392231326153047
rough_MAP,5.445879196132503
PDQ,5.42231738539186
pH,5.383432358955772
rough_Soil.C,3.186350107236834
rough_NDVI,2.5290403197653086
Elevation,1.2485255531665091
