var,rel.inf
Clay,26.530712895503907
rough_Elevation,25.845187525073452
rough_Clay,8.614946174400865
rough_Soil.C,8.272993180808903
rough_MAP,8.085794815105888
CEC,4.940244071447113
rough_NDVI,4.2359018204683725
MAP,3.051263266382225
rough_CEC,2.195791281346268
rough_Surface.T,2.110753416275141
pH,2.0935922840422396
PDQ,2.068442884857383
Elevation,1.954376384288234
