var,rel.inf
PDQ,20.386665666778626
rough_PDQ,17.43202572951351
Clay,16.67342037241131
rough_Soil.C,9.754917608924464
rough_NDVI,8.104222317468437
rough_Surface.T,6.237261421832243
MAP,4.2669163824299785
rough_Elevation,4.033611671244076
Surface.T,3.317613999668478
Elevation,3.206159673874488
rough_CEC,2.2368269123449207
CEC,1.616673862014562
rough_MAP,1.4591623653631958
pH,1.274522016131713
