region,Elevation,MAP,PDQ,Surface.T,NDVI,CEC,Clay,Soil.C,pH
GCFR,178.46280364990236,8.325243377685547,1.6377177238464355,1.157409159342444,2490322.95,4.113505140940348,3.505630787213643,6.092429828643799,3.0971874237060546
GCFR,65.26602999369304,12.026314735412598,2.930839717388153,1.7261905670166016,3875015.0625,0.33784574270248413,3.1800716320673623,5.38438884417216,3.6349845727284738
GCFR,67.08390226818267,7.139704840523856,1.8492810385567802,1.4321681431361608,2652479.464285714,0.834929815360478,1.7113719213576544,5.776004132770357,3.100147201901391
GCFR,72.37433139483133,6.698464870452881,1.5090850293636322,1.2639341354370117,1593695.375,1.1033887639641762,1.4031092276175816,5.538586874802908,2.4259391625722255
GCFR,55.50527739524841,6.540173053741455,0.5772041231393814,0.7349643707275391,2382754.625,1.0788803920149803,1.0071383863687515,3.5256149768829346,2.954744815826416
GCFR,72.96923637390137,11.224914073944092,0.5703784078359604,1.2488059997558594,3272948.6875,0.7669440135359764,2.3657927811145782,7.505357384681702,3.9348520040512085
GCFR,151.698504447937,8.254515647888184,0.9585982859134674,1.859755516052246,2669941.53125,0.7657495066523552,3.2627903670072556,9.272363066673279,5.0577908754348755
GCFR,117.6650743484497,8.560178756713867,1.0103959888219833,1.4242725372314453,2615140.71875,1.0751579850912094,2.5345238149166107,5.753624379634857,3.804802179336548
GCFR,89.55625820159912,9.605489492416382,1.2006478607654572,1.3930187225341797,3662877.46875,2.2144069522619247,3.4653518944978714,11.105046093463898,5.41023051738739
GCFR,118.33905138288226,10.83017213003976,1.668830326625279,1.3240574428013392,3069254.3571428573,2.1866744416100636,2.609549880027771,6.84223815373012,3.1973772048950195
GCFR,109.63611602783203,9.300984191894532,1.5597676277160644,1.7953704833984374,2833719.15,1.7609943151474,1.7894643306732179,4.614530086517334,3.137652587890625
GCFR,77.50209325154621,10.811147689819336,3.4802730242411295,1.3522074381510378,3866096.0666666664,0.7827476501464844,2.437447627385457,3.800519529978435,1.6114847819010407
GCFR,66.08323133559455,5.4173142569405695,2.173640461195083,1.2656689598446829,1671343.119047619,2.3089073470660617,1.6911921614692322,3.9877723285130093,3.0483107339768174
GCFR,50.33329097429912,9.674281120300293,1.401786391933759,0.8706267674764021,2270913.2916666665,1.8297958970069885,1.8118266363938649,5.9313162962595625,4.542576193809509
GCFR,80.05831861495972,10.55162000656128,0.733003169298172,1.156050682067871,2966195.125,1.7049181088805199,3.3302428126335144,10.433996975421906,5.521536350250244
GCFR,132.01786518096924,6.245227575302124,0.9272036999464035,1.5258684158325195,2150172.34375,0.6621063053607941,2.9120922833681107,11.171203672885895,4.804642677307129
GCFR,153.56841850280762,9.945424318313599,0.8169147372245789,1.0245132446289062,3901557.5,0.838729165494442,5.206284254789352,8.728167712688446,3.699894905090332
GCFR,72.65374279022217,13.918423652648926,0.9962016046047211,0.8609447479248047,2788101.9375,1.1883907988667488,2.147919937968254,8.521135926246643,3.6556235551834106
GCFR,91.32878398895264,17.005470037460327,1.6276889443397522,1.626983642578125,3500288.5625,1.452053502202034,2.099754348397255,7.894493520259857,3.6816725730895996
GCFR,104.87819235665458,19.44494138445173,1.963205303464617,2.7266246250697543,4722998.178571428,1.2210770845413208,1.9599289553506034,8.51651498249599,2.137160437447684
GCFR,129.9878692626953,20.15889549255371,2.1795489390691123,1.806231180826823,3085568.2916666665,2.8620014091332755,2.772874345382055,8.096862951914469,4.358319282531738
GCFR,122.15451253255208,21.340495681762697,2.94377080599467,2.1254079182942744,2031560.6,2.534700580437978,1.3460697452227275,6.778918488820394,6.179342524210611
GCFR,67.52744852701824,10.00190086364746,1.0732338269551593,1.584205627441395,730110.9,1.5000620245933534,1.1042121688524882,4.2038956006368,3.832796351114908
GCFR,41.35748036702475,5.895585536956787,0.7016120354334512,2.1725400288899692,471092.4375,1.0517290035883586,3.129459361235301,8.089376548926037,5.939469178517658
GCFR,65.10369300842285,10.097262700398764,3.827953133318159,1.6055090162489212,2514284.138888888,0.9857683380444845,2.423511763413747,12.369557989968195,3.2214410040113655
GCFR,62.3016316095988,11.668617248535156,2.168060337503751,1.172412236531578,2055811.6979166665,1.723894216120243,2.724259664614995,5.7769395510355634,5.251520872116089
GCFR,62.9063560962677,9.491208791732788,0.6108338683843613,0.9016380310058594,1992002.1875,1.069919504225254,2.5168113112449646,8.548817932605743,5.370643496513367
GCFR,114.98486518859863,12.149151802062988,0.9093245565891266,1.2642431259155273,1938252.25,1.3831469863653183,3.293405219912529,16.447844743728638,3.96592378616333
GCFR,120.17268896102905,10.594298601150513,1.009056180715561,1.0013999938964844,2077055.625,2.578135907649994,2.127106949687004,12.751550793647766,3.6649575233459473
GCFR,115.18038558959961,10.71554946899414,1.0535798370838165,0.9788875579833984,2864064.21875,2.0777584686875343,2.2181323021650314,11.426076173782349,3.6542845964431763
GCFR,109.45766258239746,13.292282104492188,0.8198946714401245,1.8385744094848633,3636881.25,1.9059809446334839,3.097511276602745,20.201854944229126,4.5081223249435425
GCFR,216.84599685668945,18.054933309555054,1.4978678226470947,1.8654375076293945,4306693.90625,0.8241966515779495,4.106859967112541,13.042975783348083,2.4851073026657104
GCFR,108.81493186950684,22.747845888137817,1.981016755104065,1.7968244552612305,4101985.6875,1.246746964752674,3.2459845170378685,8.945686161518097,3.0275096893310547
GCFR,131.14998753865558,20.621858835220337,1.8723186651865642,1.7503096262613909,2838403.25,3.0928383270899453,3.0069736863176026,10.812702159086863,6.162951747576395
GCFR,97.46654192606609,12.788522481918335,1.1835307975610097,1.3965117136637346,1191136.125,1.7477271979053817,2.3890284771720567,8.889369567235311,5.327348907788595
GCFR,65.24093700590588,9.12730870928083,0.6782311939057849,1.6518191382998484,739513.1785714285,0.9076697372254872,1.2333753336043585,8.380308741614932,3.2719264257521865
GCFR,84.71757253011067,10.181445757548014,0.49566980202992755,2.3222567240397134,1103241.5416666667,0.6827850739161173,0.6818983952204386,8.284928937753042,2.765527089436849
GCFR,136.29812240600586,15.914699077606201,0.566627025604248,1.0311012268066406,827997.1875,0.3070460557937622,0.4585471749305725,2.852794885635376,1.3287243843078613
GCFR,34.488712310791016,2.8391623497009277,0.6818622946739197,0.5402393341064453,2010356.8125,0.7750696688890457,0.8171097338199615,3.09565269947052,1.1408758163452148
GCFR,60.47353744506836,6.093671798706055,1.0354667901992798,0.7914142608642578,1175217.3125,0.810172513127327,0.8683294057846069,7.100784659385681,1.7180137634277344
GCFR,97.01098044713338,16.467959880828857,5.986678580443065,2.106121063232422,2030743.791666666,0.6971395512421925,3.831218818823497,8.234869559605917,4.778967618942261
GCFR,65.39153026399158,4.9235044206891745,2.3376833541052684,1.3339004516601562,2419305.1904761908,0.7533062242326283,2.604051703498477,7.508688733691261,4.131631714957101
GCFR,71.07696859041849,9.45119857788086,0.9035096516211827,0.8873230616251604,1825037.8020833335,1.0011770178874335,2.091791545351346,6.8480349481105804,3.161791443824768
GCFR,87.2203540802002,14.055510759353638,0.9001512080430984,0.613224983215332,1330774.03125,1.9920946136116982,1.5064741522073746,15.479900270700455,2.699638605117798
GCFR,97.89593982696533,11.566166877746582,1.0009737610816956,0.718597412109375,2125832.875,2.623107858002186,1.584360584616661,32.66282168030739,3.9907548427581787
GCFR,109.85640096664429,3.7524242401123047,1.157511293888092,1.3275079727172852,2635777.65625,3.3705827966332436,2.335945039987564,16.63834771513939,5.971985936164856
GCFR,152.034339427948,5.6914143562316895,0.8300564885139465,1.3796758651733398,2105686.59375,1.8504151552915573,2.589597687125206,10.654634326696396,5.107331871986389
GCFR,134.17826747894287,11.013718605041504,1.1551065742969513,1.0472755432128906,1986526.5,0.8503911197185516,2.913449749350548,7.742591559886932,3.5071210861206055
GCFR,132.46758460998535,15.926482915878296,1.6629092395305634,1.0441293716430664,2668972.09375,1.487128771841526,3.300857424736023,7.409249186515808,2.914162039756775
GCFR,102.20706748962402,21.501077890396118,1.6587980091571808,0.91259765625,2582376.8125,1.4168507978320122,3.3761396259069443,7.619568169116974,4.507888078689575
GCFR,97.57549095153809,18.64332103729248,1.0630775690078735,1.4249191284179688,1908350.5625,1.1090949699282646,2.7570846676826477,7.362747699022293,5.322996735572815
GCFR,88.28299522399902,15.477765798568726,0.5291361510753632,1.506307601928711,1211708.90625,1.2373157888650894,1.2916855067014694,9.440126866102219,3.4480392932891846
GCFR,115.67586135864258,17.26177144050598,0.5145944356918335,2.76772403717041,1075613.53125,0.6357109099626541,0.8799076676368713,11.390015795826912,3.2309064865112305
GCFR,120.47884477887835,16.51823479788644,0.7394743987492153,2.072721208844866,1158164.7857142857,0.38535213470458984,0.5219938244138446,5.118332624435425,4.029816218784878
GCFR,108.99199252658421,16.572030597262913,0.6165141794416641,1.6958910624186199,1165327.6527777778,0.3011953102217781,0.26475924253463745,4.04981396595637,2.239076084560819
GCFR,82.09922485351561,14.933922958374026,0.9418868223826091,1.3095687866210937,795951.2166666668,0.6243302265803019,0.4634552001953125,3.741579556465149,1.726554743448898
GCFR,43.11681026882595,6.058707343207466,1.1004378663169012,0.4449628194173177,577062.9722222224,0.7177747024430169,0.36681459347407025,2.225955545902252,0.6332640118069127
GCFR,32.48283822195871,5.387742451259068,1.0200268881661552,0.7605024065290179,903580.4642857143,0.42541806186948505,0.8728535005024501,2.3499255010059903,0.9839927128383091
GCFR,55.36258806501116,6.144644601004464,1.140716859272548,0.7788521902901786,1298492.5,0.6640445079122271,0.7040841068540301,5.553647994995117,1.310652596609933
GCFR,87.13925679524739,7.924425760904948,1.7504610617955525,1.3301709493001301,487383.125,1.5011392136414845,0.7716958522796631,15.565758883953094,3.5695934295654297
GCFR,70.2124755859375,5.551580810546875,1.3219736576080323,1.2323226928710938,410781.05,1.4253458023071288,0.8248238086700439,21.375439858436586,5.839376831054688
GCFR,32.71253662109375,10.504696019490561,2.5414897918701174,1.891705322265625,971114.9833333332,0.9093459924062094,1.4690675735473633,12.91413611570994,1.9796090443929046
GCFR,84.46307067871093,19.015214157104495,6.810316848754883,1.906103515625,648564.8500000003,1.2231031298637391,1.149389958381653,9.10668481985728,0.44150314331054974
GCFR,142.43029174804687,29.74193369547526,8.697293376922607,2.816545104980469,523239.06666666677,1.5754424850145976,2.065458297729492,4.683639772733052,0.7590456644694001
GCFR,137.7740264892578,30.017774454752605,4.149756463368734,1.7260492960611942,1014477.45,0.7628286004066467,0.848414985338847,3.378748297691345,0.8281678517659514
GCFR,81.32256774902343,14.17646878560384,2.6369975090026863,1.212189229329408,1113973.15,0.6134099960327148,0.6056395689646404,4.766969895362854,1.9547348022460966
GCFR,46.940879821777344,1.9001715977986606,3.5905707875887556,0.44405682881672703,1238236.8333333335,0.6895836691061654,0.8231506645679474,4.1045025289058685,4.397953669230141
GCFR,64.97687509324815,7.151207605997722,2.9545065230793424,1.6828197903103235,1042887.1527777774,0.36615484290652817,2.558912767304314,4.693956971168518,3.7213109334309897
GCFR,66.02722756067912,10.903685331344604,2.4574321409066515,1.2542463938395159,1224740.9791666665,1.1277164121468863,1.8624961723883946,6.211166501045227,1.7400434017181396
GCFR,62.782575368881226,14.780590772628784,0.8226834088563919,0.6786022186279297,1187668.65625,2.0705315470695496,1.3227896094322205,11.855329245328903,2.2672736644744873
GCFR,60.392001152038574,11.685981273651123,0.8453069925308228,0.5009317398071289,1440439.75,1.6313026398420334,1.1314413249492645,11.405010432004929,5.054137706756592
GCFR,73.46984386444092,11.606143236160278,1.1183722615242004,0.4503335952758789,1927904.1875,1.1763927042484283,1.7248352319002151,14.67606496810913,5.503035545349121
GCFR,105.68641710281372,21.120588302612305,1.4834689497947693,0.9861268997192383,1480298.71875,2.1051726639270782,1.7132394462823868,10.5395168364048,4.37484610080719
GCFR,155.09583377838135,24.402523517608643,2.5258831679821014,1.2303667068481445,1823479.8125,3.507061153650284,2.978395327925682,5.200267314910889,4.19764506816864
GCFR,140.67479515075684,26.04206132888794,2.30644091963768,0.80527496337890625,1179909.09375,1.23248590528965,1.9112922102212906,4.926932871341705,1.5968248844146729
GCFR,146.6655216217041,21.6727032661438,2.301896810531616,1.5591373443603516,2168258.25,1.1894724816083908,4.290374174714088,7.517729878425598,4.416737675666809
GCFR,82.01659965515137,13.432188272476196,0.9077173471450806,1.165574073791504,1620721,0.7617074847221375,2.295813739299774,10.504198104143143,3.7743557691574097
GCFR,66.41291618347168,12.75577449798584,0.4772832989692688,1.285409927368164,1025452.625,0.6449352651834488,1.3508593440055847,8.671234399080276,2.902167320251465
GCFR,99.81399345397949,15.412089109420776,0.6426351368427277,1.6316509246826172,1175541.625,1.345231607556343,1.0856425762176514,9.932122841477394,2.9183709621429443
GCFR,120.25308609008789,19.0382297039032,0.8703007102012634,2.0709829330444336,1195566.78125,0.404009610414505,0.7393798232078552,6.851539075374603,3.376397132873535
GCFR,104.45837720235188,19.940880854924522,1.57998392979304,2.0955209732055664,1191853.2083333333,0.7212326129277548,0.4467521011829376,4.7984910905361176,2.934389432271322
GCFR,76.80746968587239,15.64427908261617,0.96149347225825,1.2964305877685547,707133.5416666667,0.5388721028963724,0.5032114684581757,3.7608097344636917,2.326434214909872
GCFR,69.87838300069173,11.985283931096395,1.0576853652795155,0.7782468795776367,454588.35416666674,0.8013877222935358,0.36351749300956726,2.008295252919197,1.061438401540121
GCFR,54.19433403015137,8.287519216537476,1.4160841405391693,0.7412166595458984,427522.375,0.7175987586379051,0.35054923593997955,1.2124280333518982,1.0044517517089844
GCFR,51.02963638305664,6.930533170700073,1.6336832642555237,0.6897745132446289,776906.90625,0.7574876323342323,0.6406907886266708,4.224679082632065,1.3621201515197754
GCFR,73.05573272705078,5.569951295852661,1.5160114765167236,1.1227741241455078,566266.03125,1.1514737382531166,0.9046929776668549,11.026749432086945,2.6448984146118164
GCFR,75.43937428792317,8.157651821772257,0.9970317184925079,1.8345317840576172,579552.9375,1.5221928159395852,1.7108835279941559,16.998537893096607,3.5026237169901524
GCFR,51.64784940083821,7.754518985748291,2.1427857279777527,1.5881891250610352,679259.4166666667,0.8895716071128845,1.078810453414917,12.976112832625708,1.7245688438415527
GCFR,69.89436848958333,11.668210983276367,3.6543044447898865,1.517643928527832,830172.1041666667,0.865549810230732,1.2319346219301224,7.256316830714543,0.7222588062286377
GCFR,86.94730567932129,16.060912926991783,4.366489052772522,1.7159929275512695,627627.1666666667,0.7795180653532346,1.1538546681404114,4.434476022919019,0.6585021813710537
GCFR,109.20576477050781,20.11674729983012,4.039276162783304,1.6550442377726213,725851.71875,0.7360970005393028,0.9347034345070522,4.865097731351852,0.8105104764302578
GCFR,83.64255332946777,12.003370841344196,2.772616763909658,1.0745150248209612,1199973.8125,0.7103526294231415,1.021540159980456,8.969787806272507,2.5528264840443935
GCFR,44.27664838518415,8.851859683082214,2.837368442898705,0.35178120930989315,1078416.9523809522,0.6096554710751487,0.5054380496342975,4.253807323319571,1.625382741292319
GCFR,35.34135182698568,7.5301142798529765,1.9761478106180828,0.6382433573404948,638763.944444444,0.7293782432874037,0.4229107035530936,4.9960493842760725,1.6181982888115793
GCFR,46.8073486328125,11.211043463812937,2.1351353327433267,0.794561767578125,546946.8333333333,0.9177644093831379,0.7809666792551677,2.589102864265442,1.0560582478841156
GCFR,87.1241250038147,14.962239901224773,5.39966302116712,2.073566436767578,641880.270833333,0.23894712328910828,2.065348446369171,2.58365402619044,1.618892987569172
GCFR,60.35810007367815,13.06181235540481,2.7327091637111844,1.461000714983259,1007348.4404761903,1.056302240916661,1.9676094339007422,6.911694469906035,1.7168008713495158
GCFR,49.707288344701134,14.626792987187704,1.790822520852089,1.1837094624837263,1509462.40625,1.9321376432975135,1.3348470975955327,6.763125131527582,2.980605284372965
GCFR,33.25099229812622,14.620713472366333,0.8952235281467438,0.8115987777709961,1584810.5,2.0539648830890656,1.4290390610694885,8.004030674695969,4.09631085395813
GCFR,39.42637538909912,21.89067554473877,0.8065226972103119,0.3344144821166992,1056422.84375,1.5347793251276016,0.8330472707748413,6.60525318980217,2.9209485054016113
GCFR,85.41749668121338,22.68903636932373,2.054327607154846,0.6192340850830078,1016794.78125,2.2142219841480255,1.2120264917612076,6.191790968179703,3.250757098197937
GCFR,143.49547052383423,29.668368577957153,2.4173606634140015,1.1246204376220703,1551171.34375,2.548708200454712,2.5699143409729004,6.182265102863312,3.481360077857971
GCFR,168.93861389160156,24.33017921447754,3.27081498503685,1.0175199508666992,2216040.125,1.9853973984718323,1.7947233617305756,4.5350189208984375,1.7101658582687378
GCFR,117.85270023345947,18.59777522087097,1.951047569513321,0.6868343353271484,1382010.75,1.123017132282257,2.1017898321151733,8.283164143562317,2.139510154724121
GCFR,58.8793830871582,15.054638624191284,1.503372997045517,0.7930450439453125,1127571.84375,1.653079405426979,1.9852337390184402,12.481694430112839,3.6313021183013916
GCFR,56.785898208618164,9.766437530517578,0.6367835104465485,0.6554136276245117,655605.625,1.24317367374897,1.0135613530874252,8.47954460978508,2.670663595199585
GCFR,71.5492935180664,12.691864728927612,0.6281221807003021,0.881199836730957,605722.1875,1.4365287274122238,1.1324113458395004,11.123557150363922,2.53825306892395
GCFR,94.41535568237305,14.172724485397339,0.9721664488315582,1.063593864440918,786130.21875,0.9795407503843307,1.1767053753137589,6.820818454027176,2.1200618743896484
GCFR,78.64962577819824,15.641032934188843,1.1893566846847534,0.884455680847168,929522.9375,0.3862297236919403,0.9897241592407227,2.4512048065662384,1.5378475189208984
GCFR,68.66553115844727,15.48314905166626,0.9719094336032867,1.1848538716634138,1130287.5625,0.5773186882336935,0.7654031018416088,3.72405148545901,1.81199312210083
GCFR,68.41463143484933,15.281603676932198,1.0369179248809814,0.6810055687314015,614877.3214285715,0.5231193701426189,0.8983746369679769,3.5872464917954945,1.7516416822160994
GCFR,59.33965301513672,7.886447270711263,1.6039397319157918,0.5165129767523903,608631.9583333334,1.1067765421337552,0.7832076880666946,1.9218709535068934,0.8699054718017578
GCFR,35.325497436523435,3.7510665893554687,2.0531734943389894,0.5780471801757813,496401.45,0.56760675907135,0.5802552461624145,1.6867733001708984,0.9127861022949219
GCFR,56.84124755859375,3.7540103912353517,1.149114227294922,0.7990966796875,1228619.6,1.0253492593765259,1.189682960510254,7.362718081474304,1.9555892944335938
GCFR,71.7127665201823,5.729037221272788,0.9381124019622803,1.181549072265625,586616.85,1.3716397682825723,1.1906796455383302,8.702451602617899,1.7202275594075531
GCFR,62.004586961534265,4.862049950493703,1.5178072452545166,1.0762354532877605,1291367.4166666667,1.2005185816023083,0.7493698994318644,10.13549444410536,1.4232911003960471
GCFR,41.3503672281901,5.376846222650436,2.047525201525007,1.1464625767299108,988286,0.6594482603527251,0.8976677826472691,5.4770860104333785,1.5887861705961674
GCFR,68.71521186828613,8.609230995178223,1.6306893229484558,1.4227752685546875,842471.96875,0.8154449015855789,1.0363462567329407,5.915511205792427,1.9518694877624512
GCFR,71.83091735839844,10.842815160751343,1.9168927669525146,1.2487916946411133,848810.40625,0.9879649430513382,1.0978004187345505,7.508589461445808,1.4018738269805908
GCFR,49.41388702392578,9.815608739852905,2.669964224100113,0.5617275238037109,513995.28125,0.5205518305301666,0.9138640016317368,5.913558855652809,1.121628761291504
GCFR,40.03358459472656,5.499745141892207,2.2230637073516846,0.5661261422293526,558195.6309523808,0.5453304620016188,0.7088085640044438,8.567855375153679,1.2311326889764689
GCFR,29.911834716796875,6.8908680809868725,2.0517623821894326,0.4211006164550781,433705.861111111,0.48525308238135434,0.5670521126853094,6.99281241496404,1.1421134736802852
GCFR,30.6712158203125,7.993603176540802,2.618601163228353,0.58216552734375,469545.0333333332,0.9177644093831379,0.7989514191945393,2.6555246114730835,1.3025319417317718
GCFR,61.250053299797905,8.068516201443146,3.053835312525431,2.0630654229058223,1732893.8333333333,0.5952019492785136,2.1439182625876527,3.2192423343658447,1.9123024410671643
GCFR,66.34997804959615,9.344946702321371,2.692298024892807,1.70008977254232,2158525.625,1.7431877305110297,1.759132703145345,9.968944927056631,3.1023708184560146
GCFR,62.36948919296265,18.628223657608032,1.5784713923931122,0.6562223434448242,1377554.625,2.4935676008462906,1.3249515742063522,12.643889874219894,4.017167091369629
GCFR,44.30597639083862,18.11284375190735,0.8909794092178345,0.5579433441162109,1365593.0625,2.0748429149389267,0.8816995173692703,7.144591182470322,2.2565486431121826
GCFR,104.88608121871948,12.832547664642334,1.5862683355808258,0.8946571350097656,1635064.4375,2.526594966650009,1.8244380503892899,10.275203496217728,4.0271018743515015
GCFR,163.72448682785034,11.579418659210205,2.6851153671741486,1.2953615188598633,1891348.75,4.378427118062973,3.0623132437467575,8.551156878471375,4.938704252243042
GCFR,155.09550380706787,15.601207733154297,1.6152961552143097,0.7508735656738281,1614411.875,2.0676434487104416,1.901774525642395,6.036081910133362,1.227695107460022
GCFR,92.4924840927124,15.680956363677979,1.6680989861488342,0.4982795715332031,1757915.9375,1.2614638209342957,2.230944186449051,8.68713766336441,1.9892511367797852
GCFR,83.88948249816895,16.446054458618164,1.42726668715477,0.7480802536010742,934025.875,0.9086226522922516,1.8162868022918701,9.114328563213348,2.6180496215820312
GCFR,72.50232124328613,16.976207733154297,0.9844141602516174,0.5661735534667969,824407.40625,1.9438357204198837,0.8775681853294373,9.738122344017029,3.0194108486175537
GCFR,65.13481712341309,16.294727087020874,1.2002204358577728,0.9607906341552734,634470.125,1.751998022198677,0.907442182302475,13.363891363143921,3.443082332611084
GCFR,57.20280075073242,16.990775108337402,1.1689870357513428,1.0411882400512695,418462.71875,1.0528550446033478,1.1530641615390778,7.2708123326301575,2.6517038345336914
GCFR,80.341766357421875,16.17768883705139,1.158126026391983,1.1947593688964844,521712.3125,1.0246904641389847,1.3968062996864319,2.4624897241592407,2.4332175254821777
GCFR,72.7664680480957,16.1584153175354,1.1834075450897217,0.5932677586873396,672852.5,0.38986525436242425,1.228582536180814,3.3529365460077925,2.016657590866089
GCFR,73.92752583821614,15.762957572937012,1.2349543174107869,0.888189951578795,1270022.4166666667,0.4592855175336205,1.4363469084103901,4.510333882437812,1.9460538228352864
GCFR,50.644023640950515,6.8692286173502595,1.763765811920166,0.9889114379882813,990447.05,0.9252271493275961,0.7399697780609131,4.45453413327535,1.1603491465250642
GCFR,48.996996198381694,6.4929351806640625,1.1827213423592704,0.8053883143833706,1187005.5357142857,0.9945734909602574,0.6834876877920968,4.487925222941807,1.559922354561942
