var,rel.inf
MAP,39.067039807996686
CEC,11.510681701424302
rough_Elevation,9.202837179630455
Elevation,8.478248238922333
rough_NDVI,6.830784778460074
PDQ,5.476866684375015
rough_MAP,4.525442218209396
Surface.T,4.105045118613847
rough_Soil.C,2.809542408056372
pH,2.5230454506973343
rough_PDQ,2.459962073254003
Clay,1.1291985170401817
rough_CEC,1.0788927043708882
rough_Surface.T,0.8024131189491126
