var,rel.inf
MAP,38.705803816799694
CEC,11.438012652732867
rough_Elevation,9.233026836564452
Elevation,8.45466455536152
rough_NDVI,6.586006875066878
PDQ,5.64017277915085
rough_MAP,4.6813928680142025
Surface.T,4.340598719232119
rough_Soil.C,2.926758875047701
pH,2.5256562366267654
rough_PDQ,2.25557957029406
Clay,1.2155945362219054
rough_CEC,1.1299703807592218
rough_Surface.T,0.8667612981277588
