var,rel.inf
rough_Surface.T,18.81364639520442
rough_Elevation,14.239604821844901
rough_CEC,11.676500303576082
MAP,11.21447235907556
rough_MAP,10.959292467322562
rough_Soil.C,9.196711524623767
rough_Clay,5.506626088673022
Elevation,5.457548545551673
Clay,4.876876155283365
pH,3.2181927242688935
PDQ,2.629332673569701
CEC,2.2111959410060598
