var,rel.inf
pH,15.416707490703491
MAP,12.346137062761699
rough_Surface.T,12.305449148424547
rough_Clay,10.71094005156418
rough_Elevation,10.369155158854285
Clay,8.640718751123684
rough_Soil.C,6.533313506046817
rough_MAP,5.831750530413009
rough_CEC,5.176430587365304
Elevation,4.033364522438418
PDQ,3.4187259316490026
rough_NDVI,2.9908659065045677
CEC,2.2264413521509945
