var,rel.inf
MAP,38.11910448111416
PDQ,14.333953258796555
rough_MAP,12.331548655832508
Elevation,9.986515898023594
CEC,5.9818758969825465
rough_PDQ,3.8736496509440617
pH,2.655514135019781
Clay,2.479255355125577
rough_Elevation,2.2453661767505406
rough_Soil.C,2.019218018761219
rough_CEC,1.958463310434387
rough_NDVI,1.5274008746338619
Surface.T,1.3748508270759725
rough_Surface.T,1.1132834605052389
