var,rel.inf
rough_Soil.C,20.762930742318698
rough_Elevation,17.82434021113738
rough_NDVI,14.75790157442068
pH,10.406210037668023
rough_CEC,9.010222948989039
rough_Surface.T,6.143158042989768
Clay,5.423346823260928
Elevation,4.554030916403707
Surface.T,4.238163338845476
MAP,2.018407641736485
CEC,1.659056848883278
rough_PDQ,1.4299654703464741
rough_MAP,1.0522509739732924
PDQ,0.7200144290267741
