var,rel.inf
PDQ,22.37878469142271
rough_NDVI,20.5591705472108
CEC,15.500447127090577
MAP,8.285547187324433
rough_Surface.T,6.143149803681999
Clay,5.653477281187869
rough_MAP,5.418721092495327
Elevation,3.718468144576614
pH,3.6829512628598886
rough_PDQ,2.318334945007208
rough_Soil.C,2.0697131052006132
Surface.T,1.810482527438387
rough_Elevation,1.2766360888312493
rough_CEC,1.1841161956723285
