var,rel.inf
MAP,20.596337010094256
rough_Clay,15.956027307403714
rough_CEC,12.624214553015964
Clay,12.486550422612137
rough_Soil.C,9.792565344660693
rough_NDVI,6.491679209133132
rough_Surface.T,4.639409595841473
Elevation,4.330908679622686
PDQ,4.198294614325203
rough_Elevation,4.063867701801721
rough_MAP,2.5518624591714834
CEC,1.2558595482470987
pH,1.01242355407045
