region,lon,lat,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2
GCFR,18.8,-33.55,0.9114991570714766,1.7048503549360434,1.454436039569029,1.489823018539242,1.1797282887424836,1.9180779012170135,1.7535997291027856,1.4848409002098675,0.6506309932878601,4.109807660087497,0.3199349264325404
GCFR,18.9,-33.55,0.2932400911629836,0.9110923801949785,1.048792619090008,-0.6168127538862362,-0.7630655660715154,0.3859927550348036,0.014607079559267584,0.10578552383979375,-1.230006556598728,0.03575942414411876,-1.4945987954690492
GCFR,19,-33.55,0.9010263709418451,1.6462854752557934,1.1037724704876977,1.1086184971259192,0.24714733285489465,0.5392539220419726,1.3650761239574007,1.241997769646612,0.18083591675533717,2.787862827935778,-0.5140401039521004
GCFR,19.1,-33.55,2.3359845859243054,0.9185462958437367,1.5879345671118594,0.029654491054380717,1.2283650878795784,0.3938653201773154,0.6222321212002433,1.8678583646620668,0.6277986167294483,3.2180392079910054,-0.8528518878400314
GCFR,19.2,-33.55,1.9866179570479408,2.4235083173108785,1.4881253735334021,1.030286653046983,0.43483120664996155,0.24967377553218262,1.4011669324912044,1.8947447503831392,0.6391192824292672,3.914405137430883,-1.1770848211380784
GCFR,19.3,-33.55,2.8314305520448224,2.182938133701686,1.9896657820123556,1.9203641449154094,1.366036715016226,1.6818000335086973,1.8478236968212922,2.213017670740201,0.77942098033603,5.626679771254419,-0.7062016135861404
GCFR,19.4,-33.55,2.7272199005992226,1.9863182283012324,2.100660018413439,1.9012906460810015,1.7432166866834045,0.7971219261695573,0.37127636269753495,1.4630416953108971,0.1003457679192024,4.574219786524974,-1.7975818728706552
GCFR,19.5,-33.55,1.676646928131888,1.6510762130754695,1.7859543827693827,0.9093299174157261,1.4855363271046051,0.011218894817276443,1.0969126317709668,1.0068858495851782,0.3469023480146953,3.3512450928179245,-1.029646176090578
GCFR,19.6,-33.55,2.4082544891722124,1.5517745861631846,0.06800976190845417,1.6125824547200545,1.8798622185235567,1.2635100312028107,1.244357017573486,1.3065893499426857,0.9759415813207427,4.130088943517815,0.29414446476886946
GCFR,19.7,-33.55,2.0586300527266417,1.4944912422074923,1.736507602063162,0.16984029551032565,0.8091945691295437,-0.6396017545952793,-0.15222684647191875,0.5250477505304003,-1.1794826474838065,1.7477200860919755,-2.662500936666759
GCFR,19.8,-33.55,1.518010461605953,1.409587574435456,1.4379496077748244,0.7887635927324869,-0.03613308400704454,-0.5179392109088542,-0.4235002078690567,-0.19040906165491503,0.7115848553219536,1.727207093752552,-1.8077375404297598
GCFR,19.9,-33.55,9.599659887271866e-4,0.6254941415427169,0.6432364503176681,-0.008703510164176882,0.09596714076711531,-0.9063918970224737,0.14734247717017657,-0.20900428764765616,-0.3967810110993594,0.030025917336214014,-0.9005107760637849
GCFR,20,-33.55,1.666946550778503,0.6638874371694543,-0.03232576086039335,0.5182671362645773,-0.04525767407220316,0.8373822090914169,0.11069748075179477,1.317545649731308,1.1409412084877073,2.124151115933613,-0.003100965153631452
GCFR,20.1,-33.55,0.3665388162260088,0.1208876201383643,1.0470649703551547,0.8260051134199061,-0.36767877449232234,-0.9914104976397761,1.3788946657876004,0.4549036565655115,0.37085500681159417,1.0521019669573786,-0.2486594460529425
GCFR,20.2,-33.55,0.9537022980611756,0.4601712326254501,1.1286103447496985,1.1953609091579604,-1.7864041597993765,0.3939438686506529,0.3135139944435226,-0.3014563419519895,0.04150609588331893,0.8696714728163704,-1.2037663871262883
GCFR,20.3,-33.55,1.0902861943194189,0.6244158963002988,1.3699327248218636,0.3587086616561074,0.3814477767059852,1.142276316568703,0.9663997466146655,0.8954215557218421,1.002222419495431,2.5266458037096418,0.09331891235352052
GCFR,20.4,-33.55,0.1391441090115752,-0.015302150760575964,0.7453077624705666,0.9438527460313612,-0.5426113294760041,-0.9857110488153429,0.5119368181896541,-0.9069492438425865,-0.3908338742498908,-0.1293968522526257,-0.8156706590533916
GCFR,20.5,-33.55,2.025223425810764,1.7305103583032897,0.9526112171424062,2.325250415064021,1.1472306315331287,1.85798508043216,0.06810760157926773,1.8419060793009205,1.2442048090207758,4.584172548626586,-0.36908466992062405
GCFR,20.6,-33.55,2.645765098464572,2.1786111479485064,1.0932820473243752,2.634138366431767,0.9766932461210109,2.109380080990588,0.060325323494874336,2.0814892229340702,1.4951510171002342,5.319586135201307,-0.6851711466630733
GCFR,20.7,-33.55,2.2633341194841674,1.663783999411223,0.8267267470721751,2.109888056455694,1.0875079099802547,1.9083060733709372,1.1830266395371558,1.7337680252635779,1.5964075961840218,4.844133497745847,0.25279294006539754
GCFR,20.8,-33.55,1.2767907559878555,0.9758071224625331,0.6551918443021182,1.5812931603492082,0.5612684286500342,1.0418469339240723,0.9346099454811919,1.5915822651533513,1.0038941450084669,3.2600371764857945,0.21905789795567804
GCFR,20.9,-33.55,1.5802903313411392,1.8750366090994492,0.7044667048954777,1.7941686152362641,0.9219430793991373,1.6948270035435558,-0.9500430464396618,1.873788783626008,0.9956625638938842,3.758329866963862,-0.7895582163560239
GCFR,21,-33.55,1.662069913170816,2.009064369305909,1.2921293698703529,2.2899012996725183,1.601329902193475,2.0053286418011087,0.13876145554551905,1.8067876968129697,1.550244602423201,4.944302950826809,-0.18012881626506982
GCFR,21.1,-33.55,0.6411262233359836,0.5004920566798461,1.7765501119685831,0.13673280433873458,0.9536422604716897,0.33773704614226735,-0.3631060916028144,-0.10510591283757552,0.287553424224872,1.410413092139436,-0.9229547027382354
GCFR,21.2,-33.55,1.031424588237607,0.3759382209224648,1.8526844879630138,0.9727665417942005,1.1550082130624628,1.551659098491481,-0.8161721553320355,1.6671416182271899,1.0398089693099704,3.0681547552946045,-0.40012574875771545
GCFR,21.3,-33.55,0.8910213688605124,0.5003418903438365,1.9209929089703182,1.0846116665224799,0.44175745952077566,1.8251121002828905,-0.6414579141522962,0.6872893667175641,0.9183534918697892,2.6242078898560193,-0.5539606362735775
GCFR,21.4,-33.55,0.9338489570380701,1.3079250591076894,2.3956003667596613,0.7870608676149712,0.6876229071107446,0.43380061340283815,-1.2130746607637382,0.6171033766811244,0.006789364049840515,2.190496613829656,-2.1009430367007864
GCFR,21.5,-33.55,-0.49214712702762164,0.7932230185155987,1.434385123352773,0.4898403959124532,-0.5371280107957542,-0.4264020851298768,-0.09792627859260977,-0.4921797174924766,-0.4467082355707464,0.13775634495757763,-1.279933456987405
GCFR,21.6,-33.55,1.7756359044148156,1.7048098034789134,1.811171898938288,1.0045671677040955,-0.27220893407285135,0.4270865998354238,-0.5425384208865179,0.7606853618003059,0.5831692688551362,2.6112720789034785,-1.9975737659741823
GCFR,21.7,-33.55,0.9217082777977099,0.12068052823555679,1.729038672487675,1.577486736922781,-0.37613398308057605,1.639971243380384,-0.798694458143107,1.371423645792947,0.4789757805543569,2.3934133099815,-0.7964422320413971
GCFR,21.8,-33.55,1.3858796155611188,1.0997032473996984,2.24296536919515,1.6678444494408073,1.295612576831893,1.8247874967624373,0.35530687551495627,1.8141002194312157,1.243948906775746,4.3814819599865,-0.28206190806682485
GCFR,21.9,-33.55,1.3648884090067945,1.149915229290568,1.2837470192719522,1.4917098383880598,0.916756302773826,1.8678355316167385,1.0970855160108366,1.771109118130104,1.1676736628851254,4.031552799794212,0.3313299180224824
GCFR,22,-33.55,1.1684153789534315,0.77215506453895,-0.15970900674962205,1.3762657827006288,1.4691439737901228,1.93448898328127,0.7821007684117195,1.7114404563314025,1.2023339491511413,3.4192762388771882,1.2028496833850886
GCFR,22.1,-33.55,1.2696688745712952,0.9613485775383567,1.2730723447685408,1.5135802585369198,0.8393257246398859,2.081071666980872,0.29686969076881775,1.5741081628594649,1.114995841959005,3.6957298389171287,0.1124336695504976
GCFR,22.2,-33.55,1.194873765536317,1.205939807961949,1.4858192425247962,0.9826286514969103,0.7774985598281949,1.5414228996684434,0.9635826713296441,1.0768766275081807,0.9835098778682924,3.367176940399123,-0.021694351081395946
GCFR,22.3,-33.55,1.401653340191154,0.35890772141166416,1.324994172366872,1.266234148534581,0.4449651466408534,1.500638482256208,1.4180809284169007,1.6878545384881014,1.301083583627615,3.5103288684631693,0.58804793796274
GCFR,22.4,-33.55,1.2382357216095505,0.057415215864264325,-0.043770588431440535,1.1800576045820415,0.5425894882914498,1.449239097680033,1.000542221258777,1.5936257634723965,1.0699619877317132,2.671777449240042,1.0818708128853674
GCFR,22.5,-33.55,1.5533807509048316,0.6996851404055957,0.8878514244749462,0.3700678435443006,1.3497768418956464,0.40759775819481514,-0.4139557804871203,0.6211996942244657,0.008778876233196661,1.9185408239873052,-0.9437072351803498
GCFR,22.6,-33.55,1.9107757807702181,1.0437642651512948,1.9139105684511046,-0.062173896262705954,1.4126692567109804,0.46998581517685045,1.340590308543,0.644514131205333,1.2407060331799824,3.180122717196966,-0.3251080084643805
