region,hdgc,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2
GCFR,E018S31B,0.7029017603259446,0.42934980799851996,-1.0624387844296581,-0.6314247309529573,-0.8458459894969882,1.2015025069117726,1.4675878636243975,0.5463479637997223,0.10992712736457917,0.20460217534348835,1.8752449145272558
GCFR,E018S31D,1.0320856485907373,0.16885362229455628,-0.683648476049429,1.236042540788661,-0.7366149865251862,0.6810764635499669,0.06836552340162935,0.013401147014073682,-0.1611763267579498,0.4698403576364512,0.8208446959376609
GCFR,E018S32B,0.9592586583107852,0.19669823074689832,0.10701741565113626,0.6218740446710067,0.45252712518582566,1.6772798373654774,0.031856494458879364,0.9245625940290082,-0.014422191343970164,1.5387409957716467,1.0710936158461357
GCFR,E018S32C,-0.5768018645522646,0.20223653451029197,0.919654900671078,-1.6727642566190903,-0.4033625667263246,1.0147458449282007,0.19365783884778964,0.15534903207562914,0.41915741150205227,-0.1366355765663883,0.5727675944740738
GCFR,E018S32D,0.33805486057629086,0.2323370200399383,0.41563596116891605,-0.9874101642366842,0.0895481802966672,-1.4212576121596132,-0.4921194322353492,-0.3940191585000545,-0.20582056153839265,-0.6201375006296721,-1.4904934560126406
GCFR,E018S33A,-0.2899232401482439,0.9435956889654363,1.2540058822086182,1.0359356265745663,-0.04797828468577414,2.174697291988359,1.436281579963075,1.289129143985867,0.26494973541597894,2.384734143341484,1.76433258362741
GCFR,E018S33B,-0.43823249366740835,0.8054750105447801,0.7276464159332672,-0.010550406397389472,-0.6359098289844619,0.5577696829423479,0.3032077798471917,-0.629505144951243,-0.05928239331079444,0.08242770224697543,0.10935184606588207
GCFR,E018S33D,0.8705782794598843,1.249617389461751,1.4721352249106574,0.918948833692476,0.3175659992312587,1.6409113338059047,1.2031918776638222,1.1383075979576087,0.03669714654117419,2.75327231472538,1.0025211192713692
GCFR,E018S34B,1.6624673335034783,1.2528163197907138,1.8724176909259085,1.7067294214899142,1.585419892689326,-0.5193400249017576,0.7695654812516766,1.2744818494016106,0.35413711835200595,3.5671532850053835,-0.9975267141960776
GCFR,E019S29A,1.0645160562786908,0.034202540704046984,0.4967314165514588,0.8624947374095185,-1.275212648890694,0.2025206003742533,0.5775229695100821,-0.3711280560186693,0.27092097547334093,0.5163768219870569,0.6703036213625756
GCFR,E019S30C,0.9762197797289055,-0.3920933187410641,-0.35213103312508653,0.28032946499149236,0.8106586327864561,1.2970937977144956,2.1140194358917728,1.0886493961929653,1.0138131121304548,1.8935318319763028,2.148137962909984
GCFR,E019S31A,0.9042497838158652,0.596338695895817,-0.4407773652545844,0.37030602271195945,0.8174084146070125,0.6032982114690578,-0.5047081674169512,-1.0705123146994,0.5780264523480263,0.631494047601953,-0.35708733105474416
GCFR,E019S31B,1.2244845385264278,-0.2943590649202122,0.2124658998967008,0.34698035869163774,-0.32152889226403547,0.5752892558102082,0.7679296845313972,0.5384010050469714,-0.27284721652081295,0.7652511836823208,1.0347242330798565
GCFR,E019S31C,1.3158507788242912,0.004527627611937767,-0.20748612789350063,0.7030037708156056,0.19227646831333142,0.38677530922961645,1.1229265653556446,-0.37324042314462247,0.23081971291211997,0.9385003193203849,0.7985589935329012
GCFR,E019S31D,1.9111639410381118,-0.6049425274837393,0.9966456316498916,0.7876179734897927,-0.3017448129150641,0.8337883580563822,0.8831801032175473,-0.3899830924877315,0.06318998402108203,1.19301046697538,1.1211304100317734
GCFR,E019S32A,1.8253368072560447,0.9701997732752683,0.8856249611629913,1.769819290651922,1.155597188465075,1.1285729240566422,1.1933211753038986,1.0252238902937356,1.3076729299225007,3.6926317829381667,0.742353201940668
GCFR,E019S32B,0.9505106155908528,-0.20165948267736838,-0.0028337014612372954,1.2566979318549982,0.48781569494972904,-0.4641283787125905,0.4649733966692899,-0.3343884952209593,-0.19189279668720158,0.7120809279265653,-0.12372888752277851
GCFR,E019S32C,1.3875154292952474,0.8338642982888099,0.8922088640790106,0.43526705163566853,1.4828820334019095,0.16209612249659963,0.998161475238839,0.4273394139286583,1.2539701930855258,2.6159070412737324,-0.18431795161129128
GCFR,E019S32D,1.6275411283630272,0.8312376975337527,1.4474030488381782,2.1673216142124123,0.4127828478381709,0.467194259558839,-0.3125542298216957,0.16601115103874986,0.2923341020891835,2.5683674673114893,-0.4533635156805831
GCFR,E019S33A,2.153625388679004,1.075665056693696,0.7613233280312606,-0.98392485562103,0.9646272575086592,-0.446556103157466,-0.06947547618481913,-0.0253368138517032,0.34168193838732175,1.3427279973789787,-1.197273105258884
GCFR,E019S33B,1.30749183020818,1.3000808772423615,0.7688848027548891,1.7534097419429615,0.9994023310069184,1.8900785272846308,1.107326282993183,1.6113874429650898,1.4518631815110674,3.9463428411253307,1.2218013062771582
GCFR,E019S33C,0.7379734362942932,1.8618271451218602,1.860028680572593,0.9767474782858598,0.768003728721171,0.39403782560869643,1.14102473323272,1.313392601791281,0.3766744117056376,3.1669718557666537,-0.2651474818980094
GCFR,E019S33D,1.9659222294485228,0.7227356444529437,0.6140475119842156,-0.2254712340745157,1.1266499367130156,0.6547499297471169,0.46465861239441913,-0.8758084655138941,-0.1627894771717167,1.296179879403487,-0.2042720103947698
GCFR,E019S34A,0.9712666609739111,0.5695075431233161,-0.06887037170334646,0.6109990486487644,0.6415272025306148,-0.12301627603876615,-1.23333868428322,0.364891432627819,0.4479822363526373,1.0139472495489408,-0.9823023689711464
GCFR,E019S34B,0.9139340494743919,1.0109147994215921,0.031781506060303076,0.2556556729274901,-0.3152770410899217,-1.4159073968553237,-1.412032708651816,0.023621044077184787,-0.1611820297107859,0.047520280196563874,-1.9469462302011962
GCFR,E020S31C,0.4951393329125064,0.08958594431715391,-0.07286584812961074,1.1489908180814254,-0.04800228012863011,-1.5481449532824203,-0.33796690550491765,0.5571647436334164,-0.35676222901148086,0.29808726326626256,-1.0685733110771694
GCFR,E020S32A,2.295536258753323,0.3400797491262562,1.5713970996622106,2.0886260472515605,0.6964237969450169,1.1257963386357683,0.9136603302450862,-0.38068131322636206,0.893215675807999,3.10522652048633,0.6333280618298817
GCFR,E020S32B,0.6965557567747891,-0.16201449756466402,0.860042372891633,0.4248139703557262,0.2346317121343449,-1.0348036643369696,-1.416950996591971,-0.061915125811997686,0.2285314494884183,0.31555900564776174,-1.5336254412251713
GCFR,E020S32C,1.2035477930413672,-0.7390911871750842,0.7760383834865535,1.1056947911201294,-0.10405012261910207,0.8972849529569763,-0.5865400500407832,-0.009188322592537714,-1.131093631289191,0.4965366596642649,0.4871814135865998
GCFR,E020S32D,1.7484749182096013,-0.15956835906890576,-0.7831741988708982,0.5482070252519367,0.6626543675700702,-0.5269357673068337,0.07400394836795861,-0.5692432509465977,0.2082204715111141,0.45876459887255205,-0.30406383738823906
GCFR,E020S33A,0.6650158221337066,0.13476596848444647,0.8566898752701186,1.0540712273968837,-1.9332352327109994,0.5314552327408149,-1.0203540674574798,0.17125129635627057,-0.2691973739700309,0.17069381499843728,0.22650686942609471
GCFR,E020S33B,1.0371712491101668,0.8905347778204161,1.3762779979530846,1.355162546741465,0.1908939356194152,0.0310898496981989,-0.0013663975337391604,0.623560362891822,0.5181406569488102,2.18330174546677,-0.49258412378698246
GCFR,E020S33C,1.9172255676594472,1.4321512943636052,2.396397356094593,0.9594453843265227,1.8359567246540922,1.4429923559442552,1.4917830821378713,1.3558928639570422,1.421356518333003,4.655241733449767,0.43166729994941705
GCFR,E020S33D,0.6829576241733848,1.5018516465233933,2.2412154086794054,1.1567150871204979,1.7407226493862518,1.000572840291864,0.18053886894514354,1.2225497296622119,1.3700122868972426,3.8537162309068274,-0.5156491096166032
GCFR,E020S34A,0.5898706158023922,1.2614287228943364,2.313578733099727,0.3510847218541105,-0.5678827480329882,1.1530145747659581,0.07714150114631897,0.6923345779563168,-0.36659702796424715,1.8002401860554176,0.08146504116096984
GCFR,E020S34B,0.8661106932331738,0.19730260880006312,0.9730991896744073,-0.39171790669137085,-0.47550556217377765,0.8296836720907053,1.121128841050959,0.08276401065538987,-0.23423789530611963,0.7120293989597577,0.9587911871953636
GCFR,E021S32A,0.7181360191396053,-0.5176243313487834,0.3260653582383913,0.54033908853038215,-0.6620242816097225,0.47627142336410555,-1.4665113380259382,0.1774348508339331,-0.26238284097128417,-0.056551462596585125,-0.03353162703746868
GCFR,E021S33A,1.2524291486858903,1.2726750217141474,1.6353296412202751,2.17887522130855,1.5344317315967912,1.7818066642729589,0.6529745848715838,1.4569189143071901,1.842788398227739,4.570735969611388,0.6159293255320462
GCFR,E021S33B,1.5796714482910181,1.5388164910120123,1.895149110543396,2.6673134035436203,2.26243097725721,2.227571853705112,0.9685897525840931,2.057406330387697,2.4922615456097583,5.93371416439943,0.8431606029667772
GCFR,E021S33C,1.1854470932340153,1.038254805189562,1.7895996541330803,1.021348471520318,0.8816585658622954,1.0120448674329248,-0.6585315504736754,1.1121307128775986,0.8066768599520302,2.9286654575519777,-0.43832690374696
GCFR,E021S33D,1.0975170866646653,1.215964473684909,1.9645267674138565,1.0219449949121855,0.9163235242119421,0.37205551650333263,0.15960746530690506,1.435039784576966,0.9565417365482034,3.229467203928331,-0.5148635298426528
GCFR,E021S34A,0.43511442775341247,-2.059808438937569,-0.08774400729283846,-0.07003096129295386,0.11950185043274877,1.2892004672497084,1.1422938717297222,0.44086466798500096,-0.16944401507663578,-0.010918447851909666,2.3149037241989223
GCFR,E021S34B,-0.27829719150793764,-0.5746937880176055,0.6802258853151775,-0.16253311636295337,0.2720337452171261,0.8960523739810252,0.5203117115021524,-0.060089631111738,-0.8505866104014322,-0.045146923988014065,0.813406013555892
GCFR,E022S33A,1.042608458861874,1.4846120509766705,1.956132640824602,2.37087170803961,2.248696187454717,1.2248503553528305,0.5308107735677292,1.9480178026323576,2.3203971083108272,5.244179383281856,-0.06456189025060688
GCFR,E022S33B,-0.27497649255506035,1.3076647854200463,2.1713975765493645,2.0339609196419555,1.6056980308523152,0.7196969333679943,-0.21779164079396615,1.5650782319052612,1.7545538785052255,3.8676150562418345,-0.6752178838526324
GCFR,E022S33C,0.21268999693128962,1.7844473606975255,2.525798548599605,1.4785115076701172,1.428763629174597,-0.8887318244875021,-0.8306951211131265,1.466472789944093,1.29242123863342,3.3917135820160897,-2.3065209575184933
GCFR,E022S33D,1.6607949760019916,1.7931203223956178,2.6327559896352675,1.0231986761871816,2.3656147060997785,0.4864219954761217,-1.8037723315883358,0.4025468497418384,1.230089667856946,3.768752230737192,-2.3437902560483694
GCFR,E023S33A,0.5480450128313024,0.9719369142699126,1.9032535281579581,1.3487754695299388,0.6394945503914654,0.7610077790392978,-0.819167960143456,0.8729110794724384,1.1127958207669013,2.7094431273911,-0.6315278975216775
GCFR,E023S33B,0.9186536624819515,0.15067781420579332,0.4199542846921465,0.45855128624525165,-1.3746624753591639,-1.8783178374438028,0.9236688249546963,0.23946903163891892,-0.32263655780375927,-0.0667312786034573,-0.47727528720241374
GCFR,E023S33C,1.9327410989035694,2.0744862794640193,2.975329458496133,1.1808593942693137,2.8871403401617974,-0.7793016914395572,-2.1578210774742677,1.3057942516663772,2.072732861922023,4.638699584345002,-3.498519239569145
GCFR,E023S33D,1.880371267353159,1.549749022469038,2.589839652813603,-0.6189418394607498,2.2671648505508726,-0.490559109151653,-0.6417444170926291,0.7678887614477297,1.279684958819869,3.221477753903864,-2.2741898396380686
GCFR,E024S33C,1.4619063223283786,1.3784577668197786,2.2134124395486854,0.08706072493509973,1.424118352779895,-0.324496856819546,-1.2299022688809151,0.5562622803980862,0.9263090219738785,2.574042118016237,-2.0974545230523254
GCFR,E024S33D,1.6676148615807609,-0.1851083346916442,1.8733676481157107,-0.6682572692310884,1.1094389670960716,-0.07553530265813957,-0.6005487385410897,-1.861753683541287,-0.3954661055248484,0.35181720012917606,-1.2791886561687986
GCFR,E025S33B,0.9880765958250255,0.08852491820285033,1.3467187487602648,0.8211016875346457,2.3729234649922666,-0.4665950227105058,-0.15977860525763898,0.1949256617584647,1.0829003803142911,2.3728089698808876,-1.2458351109672292
GCFR,E025S33C,1.448509165851256,0.6667579200816489,1.3732576092420867,0.6595774577052882,1.2856668638607274,-0.24992498071781527,0.07721788322433923,-1.0770026898072418,0.4007116330487895,1.647317935134105,-1.1486957899160566
GCFR,E026S33A,0.5036308417501195,1.3814254278946494,1.89912785682536,-0.6373670453307477,1.239494888334604,-0.1210929482604615,-0.8025724767087868,-0.7016462355838134,0.6583953879455533,1.3476182891792208,-1.8875247177880745
SWAFR,E113S26D,-0.5608882567439216,-0.8356482504211874,-1.4514419912269543,0.18629723700844059,-0.3683759924564186,0.09082832450632775,0.4544362073516008,-0.6309123853610108,-0.524690270785481,-1.3891708067887296,0.9091230565659678
SWAFR,E114S27A,-0.5477109644017462,-0.3746172027143781,-0.7218011561507716,0.5852282879564165,-0.3543166943386152,1.2229526290587711,1.205015891958619,0.39440156053768105,-0.5794181046491945,-0.05077844145487828,1.8589424551839335
SWAFR,E114S27B,-0.7153346112317894,-0.5086654916498028,-0.8644299731516817,-0.3644171794877665,-2.6735304735872267,-0.8905845729948418,-0.46852936479178614,-1.0287597980584595,-0.7244738952322612,-2.777869541135191,0.1074994173309625
SWAFR,E114S27C,0.13167002151598567,-0.4152017736434983,-0.7703221441432899,0.005894566846642861,0.2753742382741426,1.2778550479995319,0.8227060682840586,0.8616243120009253,0.7111330881470198,0.7137859799776486,1.667058538948257
SWAFR,E114S27D,-1.4400550596732307,-0.20463786061296618,-0.2635768912090232,-0.9349861666533796,-2.4203933780447398,0.45995388411219257,-0.8849237104800811,0.34598188099501576,-2.077818108319709,-2.5707823314118192,0.5932773567174886
SWAFR,E114S28B,0.2759746209931115,0.4561239980554272,0.08140255745375126,-0.6651045934604618,0.3477347822490047,-0.47082906607205405,-0.9110864819774418,-0.7069474238035424,0.33384607736721766,-0.2670852537403318,-1.1857182551264822
SWAFR,E114S28D,0.3806651628563793,-0.7402058530850576,0.04651963238354825,-0.12941613714049588,-0.8514050234724726,-1.3508601432635692,0.04660301993919567,-0.44588062165270115,0.5828822667475406,-0.7253382048506256,-0.37314719968048277
SWAFR,E115S27C,-1.3472028165853553,-0.34996349405843435,-0.6532504437987631,-0.1898976022685043,-0.8126918006213169,0.5153322723006006,-1.0347742218930462,-1.135892872520862,-1.0462795211383136,-2.0569783636948027,0.08168280096368952
SWAFR,E115S27D,-1.3688994852903187,-0.6396555406613496,-1.0595459492768686,-0.3204064428794133,-0.8447046253748224,0.6066459963339395,-1.6810340481843815,-0.7389610425854528,-0.12271624439734254,-2.0068590960926795,0.12662665077336424
SWAFR,E115S28A,-1.027977123481952,-0.3734430577537489,-0.1405335954420266,0.1230880030789095,-0.8304292163557194,-1.8690968539378148,0.42432817357518293,0.6982968512140484,-1.2689947310299508,-1.2785694672143446,-0.5539760075965898
SWAFR,E115S28B,-0.7895293046413157,-0.4325178959587403,-0.3096223233286427,-0.41282340018174407,-1.0008898554131764,-0.4216127445772514,-1.7425726052390362,0.5042380509842286,-1.1301366339203749,-1.6768206951753528,-0.6168003088428986
SWAFR,E115S28C,-0.8522938202672529,0.298973099738246,-0.7839559589851524,-0.48895743047911217,0.1300728203568483,-0.4426677706896915,-1.0946725851355226,-0.33203151741626613,0.03661683671381787,-1.0130528073516138,-0.9190918302530511
SWAFR,E115S28D,-0.42367740158449196,-0.21621761862537833,-0.8393273723918868,-0.6746457782939417,-0.6230756433130592,-2.627448223433574,-0.9600558330664425,-0.4666143837529422,-1.1516003484144115,-2.32679844189967,-1.9235796044099585
SWAFR,E115S29A,0.5456665801207993,0.458528028607731,-0.1781635217652995,0.32363314197325066,-0.7119580077899748,-1.1962304331568678,0.7729805776333928,-2.1131883484153096,-1.3381457823779306,-1.2276532304632453,-0.7185834730949365
SWAFR,E115S29B,-0.6284267074816382,0.12749797437034366,-0.9544827884823377,-0.7481568887309478,-0.028321275231857762,-1.0407711623144815,0.23674290520333952,-0.7278726102340531,-0.5396973987206364,-1.451449398320168,-0.5923666795664907
SWAFR,E115S29C,0.8442269464833312,-0.09145385346545129,-0.5504450520463255,0.3708723542061907,-0.1335278221997411,0.09064157418155774,1.6214587455272573,0.09591966603228358,0.2359016122021608,0.5804348799999086,1.1072003017991563
SWAFR,E115S29D,-1.8565694039511382,0.5549439629732358,-0.9939404234635433,-0.9875525329296438,-0.4422191938853017,-0.5708834890415706,0.7137550045172167,-0.7778596646214911,-1.2365381930452088,-2.042259340058469,-0.16180055992091283
SWAFR,E115S30A,0.6758843882291194,-0.35364645290443836,-0.732717013620908,0.33240144963483076,-0.07483199367333657,0.6787017729639971,1.0312955808948923,0.61851963026982415,0.1701039424673407,0.5599382583449941,1.4036252389339707
SWAFR,E115S30B,-1.2446010383057233,0.9100153750160096,-0.3114272205333749,-2.3271798584444996,0.6138195201344605,-0.4570762605110501,0.546677345290899,-0.47247591190042876,-0.20888815737594146,-1.1349380599685663,-0.7087759200253958
SWAFR,E115S30C,-0.7128008327223916,-0.3720240740644302,-0.7577329492702138,0.9442180135388691,0.15990001454371378,0.23686800699212182,-1.3026924404881615,0.24693656588527907,0.9000488255527809,0.002743772670296407,-0.12638237363424176
SWAFR,E115S30D,0.1855365482727966,1.0031342658102307,0.20521441843582472,-0.5875955740447806,-0.10904058724159003,-0.7043754942693286,0.6244352617651712,0.09257733154745534,-1.0356723803093808,-0.13988165377173917,-0.6264576080784877
SWAFR,E115S31B,0.22588841369239665,0.6412054526477254,-0.12525921427745607,0.5505755057026638,-0.07988276681568371,-0.2811083221128522,-0.7603438126589517,-0.11765627201934928,-0.06711661946121072,0.17506942381066806,-0.7751763258995268
SWAFR,E115S32B,-0.7296457125069696,0.985940758256956,0.2530014136249482,0.09369299941133437,0.8719899637106096,0.4134087400586686,1.2109473005268663,-0.4482386971096109,0.15441244549285654,0.7571129325024962,0.09903387240873271
SWAFR,E115S32D,0.2759197812082802,1.1466886496069961,0.4598970345199025,0.04554154199043219,0.4573589292145399,0.10210713672508197,1.745718324388912,0.211849631623757,-0.5095758728298868,1.0983305152643188,0.25817907423573894
SWAFR,E115S33B,0.6659394482033825,0.7140009821971111,-0.29543267967133763,0.8457451468020243,0.9206495453752206,-0.6272524479098208,1.2515051955894019,1.4163897950370583,-2.40748454571562,0.8290459355465062,-0.1191343129001436
SWAFR,E115S33C,-0.09485563110614287,1.4343969387621545,0.47917056404572206,1.006308502235372,1.1934286904988187,1.2324611301286243,1.1608883338338507,1.530989740721617,0.5615775531278986,2.7336654949821293,0.6639724956843005
SWAFR,E115S33D,0.5384590674405806,0.6269198349509979,0.35160803492359566,1.309908300264337,0.9717071804125633,-0.2817797170806416,1.0416308794591935,1.6281522924465304,-0.48423041191058525,1.9778737281698056,0.023638818044109885
SWAFR,E115S34A,-1.0215944134523518,-1.3445023946142982,-0.5416490477231767,-1.154638515669245,-0.6941704701707021,0.3645630152429442,-2.5567986957471116,1.3918370633032757,0.15340292996879604,-1.5427469277318697,-0.009488875810102621
SWAFR,E115S34B,0.6396550837279253,1.051225859094301,1.1569857150914566,0.33992704777306704,-0.013198009267353605,1.278267112929532,0.8622339120109807,1.548545506388865,-0.1269820824867084,2.0991021927891853,0.8646788536239575
SWAFR,E116S28A,-1.0523704619334342,-0.5980557259017013,-1.0352062539472244,0.1527175512649229,0.004908080131116744,0.8483171196478979,-0.41530067581642083,-0.07766971137170654,-0.2534235632826165,-0.8901363133995067,0.7749002249912724
SWAFR,E116S28B,-0.15665151181569972,-1.1707767839326662,-1.2238558647178097,-1.128466249397327,-2.9933383393407964,-0.6785207859870613,0.3151621584132655,0.19603619215390006,-2.8729548679864676,-3.4779899786163417,1.1531096936484897
SWAFR,E116S28C,-0.3295821926710186,-0.7884050598847018,-0.6815841897459429,0.09484386171804884,0.015395663017854435,-0.8183322700214888,-0.19834647121719476,0.29026537111458245,-0.382308450808196,-0.8269092318651512,-0.14882703461628782
SWAFR,E116S28D,-0.8382187832696257,-0.849951738120969,-0.4719520319948412,0.47159288478487976,0.42228983870524717,0.20566203860844368,-2.8519414589635805,-1.0639338578649258,0.4103006057146005,-1.1488890929046063,-1.1007945952006968
SWAFR,E116S29A,-1.7913653842187132,-0.946608106500105,-2.2822874567917566,-0.7210702896858605,-0.7647424484350208,-0.53533767015157,-0.4332905628251833,-0.029768974302417928,-0.1530238997759559,-2.5819995589379476,0.4377988881395541
SWAFR,E116S29B,-0.1826933358271529,-2.648106918847888,-0.2784173281805168,-1.0975769603302894,0.03122429737014272,1.0523505597678369,-1.4794866093032975,-0.6605561534122745,-0.533503102528203,-2.0053356715966646,0.9216410161861162
SWAFR,E116S29C,-1.5243060563621404,-0.17058257612784472,-0.1836278298865843,-0.7104996331331694,-0.08630920247889252,-0.5615995912686748,-1.2672767461630832,-1.7629067170134032,0.10052983882181292,-1.9215044033124198,-1.1912917779405376
SWAFR,E116S29D,-2.100729087681955,-2.0098214437130038,-0.4157774381370337,-0.23488871321739455,-0.8937159482479851,0.8261656976297336,-0.26249382322614745,-1.6560212770365508,-0.1462806619646705,-2.526951336849628,1.2724180798147435
SWAFR,E116S30A,-0.931736460725732,-0.0758897702296148,-0.2735173570969768,-2.260245215185722,-0.15344614868955767,-0.36018211960601504,0.03413642361419994,-1.2891700008598437,-0.48557720943614424,-2.1021783395340012,-0.4165883590155839
SWAFR,E116S30B,-1.6924513673599202,-0.36796695331942103,-0.3291179699568149,-0.9900757713574624,-0.8111237964902128,-0.18678865398840064,-0.18062350526201223,-1.0263176162398095,-2.954738605630177,-2.988293186096814,-0.11410362355020189
SWAFR,E116S30C,-1.0949386532639667,0.4699060454960742,-0.006526718901076745,-0.37222696206231126,0.3093169519881951,-0.26393530766159706,-0.9690436017421578,-0.9894301965639416,-0.37054755425476626,-0.9653059974947615,-1.1378156891596845
SWAFR,E116S30D,-0.8821288979868567,-0.16916390360340136,-0.4234448029119467,-1.2195004128968436,-0.29984358326280497,0.37067722307395357,0.3070048706734218,-1.622019836925332,0.005755119611497824,-1.5672636145413925,0.3214523720155928
SWAFR,E116S31A,-0.0759417885838367,1.0901848812802726,-0.4243238994817169,0.5431424845668962,0.6810353054262877,-0.5894936531912093,0.529569569064082,0.044107900226982404,-0.2528477017950009,0.574198678626217,-0.6624240049297491
SWAFR,E116S31B,-0.6279087191758119,0.4296577413620288,-1.0030422875780305,-1.6110592745081105,-0.19063923429843427,-0.32092134745278644,0.1483232911957202,-0.6494957937508465,-0.3369590737081841,-1.5257251884466105,-0.24576961796617844
SWAFR,E116S31C,0.14288885387642494,1.7051279802621258,0.4063857907477307,0.7583506236329738,0.34418340062516645,-1.579702987476672,-0.34524968686019863,0.787115106236908,-0.34231251702979737,1.0030461972654503,-1.9519522451384383
SWAFR,E116S31D,-0.5758658764536386,0.9285798407637754,-0.5434048549498666,0.448524321144543,0.5968052797960428,-1.177123323097143,0.5868722916692092,0.35472306356537475,0.10549125548071776,0.36852312138237037,-0.8530295018872801
SWAFR,E116S32A,-0.009918128274950153,1.6957077960098295,0.09089666037906104,0.1787453930914037,0.17127069726505534,-1.4309136364406336,0.8621290004147302,1.1846417699239153,-0.4545993948868183,0.9075962817405188,-1.1038067245618841
SWAFR,E116S32B,-0.26220249050109434,1.383672719600331,-0.39134092027031775,0.8975938393674888,0.7359485486679345,-1.4805412963453464,-0.39105001404274137,0.7618973269762797,0.13934032293177626,0.836006100461557,-1.7094537126315505
SWAFR,E116S32C,-0.34367521329626954,1.9660584762907012,0.4127942100442543,0.6481713861682207,0.9511266380462163,-0.22556487579196324,0.4937476448424827,1.2055900210275436,-1.1118182510096595,1.4476796132212078,-0.9030853489347775
SWAFR,E116S32D,-0.812338341911234,0.9852080810926087,-1.2712858309376758,0.36976381172593487,0.09757054311113207,-0.34649594558917385,0.4459569176393359,0.2821941833537369,-0.03068429204556714,-0.0961591739539715,-0.13431936133186692
SWAFR,E116S33A,-0.7403014538490138,1.3108629927217383,-0.4716756774724879,0.848068481870582,0.9672321692415728,-0.38815729302153323,0.06626729058735951,0.8029468889101244,-1.2636964023634303,0.5297292569349782,-0.8442349407842107
SWAFR,E116S33B,-1.0021702456362782,1.0577291257885972,-1.626623679426161,0.9486971985574832,0.7592521830016637,-1.1567424043407173,0.3214883612395267,0.7221524259556363,0.3365988768221697,0.30950166952562497,-0.7689446407777969
