region,qdgc,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2
SWAFR,E120S33AC,-0.019393958745030224,0.2543081302550772,0.8667693361844607,-0.9104490659003001,-0.21621515871585117,-0.6695856428191098,-1.2133713594085984,-0.05558721763829875,0.34459137653191796,-0.47379834239036406,1.2242882513710256
SWAFR,E120S33AD,0.6297719900244525,0.1571540597610634,0.3959067805436214,-1.1561712788201886,-0.9438266548279294,0.6416649185725537,-0.2155974769846638,-1.1056452705718842,-0.44702712504228714,-0.8339583876700414,0.6736615672281026
SWAFR,E120S33BA,-0.27815102090271887,0.33540395105149057,0.5339496518493339,-0.3566135193952074,0.7178683780965606,0.7188795993314274,0.6256688593680485,-0.8151479269469427,0.6651906258740438,0.5473750991902147,-0.5391353921419164
SWAFR,E120S33BB,-0.572493777393775,0.14806345206904412,-0.0782815095072318,0.10543882507608274,1.4761425742834218,1.7811551434259885,-0.1624536683777676,-0.6842683028416379,0.5222878217389367,0.7682302724695556,-0.9681633679067894
SWAFR,E120S33BC,-0.06561641083399558,0.4188212662429386,0.7435386466925252,0.09946612348928333,1.1326037592197442,0.9712223202419706,-0.2415136912826758,-0.017294867193000298,0.6186517996602968,1.2048083315279674,-0.05025950589537087
SWAFR,E120S33BD,-0.10588709112524919,0.41726933579485187,0.8959369043992231,0.38073745694902583,0.8670963679029072,0.19056139823718024,-0.965840467028553,-0.5456354027331421,0.48939477557344696,0.6414774601068546,0.6837619803303224
SWAFR,E120S33CA,0.2903416215672536,-0.4844167463290649,-0.10663604289416952,0.8848499929153553,1.420408960714644,-0.3024830514736095,0.9105641278100756,1.0609570360605534,0.0892526360061129,1.3188225274665941,-0.7535908121947684
SWAFR,E120S33CB,0.4582090453037713,-0.4395380076111588,-0.2128165434455648,0.06619223283619913,0.9062390955931029,-0.175121261460666,-1.7786820914406842,0.4020240005015963,0.6176433903970023,0.18983498549558922,0.41772764402098106
SWAFR,E120S33CC,-0.35082115104199313,-0.7396285047747021,-1.8726288479554136,0.35036127682299506,1.0610751195951775,-1.3708679759972162,-0.4387465886682241,0.9534408525248705,0.967647334298148,-0.26720577920295624,-1.1717435610352973
SWAFR,E120S33CD,-1.8588552390641855,-0.1832516574507871,-0.7681438000599259,-2.355108694091143,-5.137936363813749,-2.321310102425413,-1.4660964920581707,-2.570107962399218,-1.3324388581832178,-6.1106887847289455,1.665090927429281
SWAFR,E120S33DA,0.29362324484359065,0.023902314053563346,0.7348395794021791,-0.36913075600529044,-1.264186758102268,0.6537277253051945,-0.8667577985075178,-0.4681503166318797,-0.1834553885140955,-0.49720888727713564,0.8762107451260062
SWAFR,E120S33DB,0.27897260509671107,0.24597898720903394,0.9120002754198877,-1.1552127573193474,-0.6049799228311271,0.13490891781271755,-1.0842660147183494,0.04328931957351707,-0.6915342921712908,-0.6385314417443964,1.4853212362746195
SWAFR,E120S33DC,-1.1973346313837736,-0.09504703466375003,0.21669594060512734,-3.450878457145247,-3.089709344600923,-1.5073522860135438,-1.6862274908046566,-0.34314826004234983,-1.7146457752734867,-4.391690653630449,2.1653736503398875
SWAFR,E120S33DD,0.44852919029635324,-0.9342591437551588,-0.7983836717944767,0.3871938783190894,-0.9520282523750112,-0.22297820279504696,1.0880197045779307,0.48795618284082576,0.7360816670463926,0.023294379792095338,-1.3383965147947743
SWAFR,E121S32CA,0.2602496374341451,-0.8396731857116945,-0.9084167990092459,0.29143711688648044,1.240096287582565,-0.873277096757976,-0.3535105313583907,0.38652617855895827,1.5641657798096391,0.4052681240212396,-1.0448119407902252
SWAFR,E121S32CB,-0.0887998488176767,-0.6068758947088041,-0.04614827953903813,-0.9419045377749145,0.1423489600984015,-1.5899325537280804,-0.11873128405388866,-0.1574183350766825,0.6712199658365244,-0.9012467946679448,-0.004765628591462345
SWAFR,E121S32CC,-0.3773525583227166,-0.9095642433927607,-0.7514458195583502,-0.6882981657127711,0.3827409395360738,-0.19854870507134464,-0.38923005526711574,0.10681186287308247,0.4747356276331486,-0.7728823179914943,-0.8022317805670699
SWAFR,E121S32CD,-1.042241271979845,-0.046504208368653925,-0.7734952146162083,-0.1893145486160318,1.1228402616479505,0.7048612396589161,0.5378686658512396,0.7956600862942745,1.5698581197376327,0.8097620463619066,-1.9215551396714754
SWAFR,E121S32DA,-1.0637152247563069,-0.9132678397908296,-0.06334608531096819,0.4094621141470623,1.515252881887677,0.5190361946265178,-0.08519198604589712,0.394644935919768,0.8362959094419757,0.5551328823893531,-1.3621969726882357
SWAFR,E121S32DB,-0.9581624546829858,-0.7235973006921821,-0.2852422302311553,-0.8389878233212124,2.2419877483219226,0.9675408537150136,3.0077304994385248,-0.6447425492865176,3.0347255725099127,1.4768606210774458,-3.9247725644006386
SWAFR,E121S32DC,-1.1940799634379098,-2.735690584788357,-1.0859560397253938,-0.9830880640765641,-0.45975295330068583,-1.810301473557468,-2.2600615972493716,-1.3467902648968975,-0.4337249520215495,-3.8901729080597063,-0.06421368211454165
SWAFR,E121S32DD,-1.3019314437711975,0.25161157960644376,-1.0509094040591995,-0.843049011743618,0.39648564862331404,-0.27738985989472453,1.8153078383955656,-1.0733214838721248,1.885700365658575,-0.37315394235065946,-2.321024113384421
SWAFR,E121S33AA,-1.0167630058528128,-0.15231449756826018,-0.14725321048931914,0.651638247008684,1.2502451604834692,1.0341233757260708,-0.011215025190822327,0.5546392739478279,0.6247530727888816,0.952980144487757,-1.155734163581714
SWAFR,E121S33AB,-0.16548979223126198,0.06446300760791587,-1.2188315348394825,0.8343854502973369,0.9570723681758214,0.266133673234934,-0.22319476443248357,0.42701668328612324,0.34897509455633247,0.5506823221036067,-0.8335993159563108
SWAFR,E121S33AC,0.06738979558391907,0.2877160112379385,0.08238443371918436,-0.10014788629584216,-0.7945422767855865,-0.8730018017157906,-1.5436535166800183,-0.21565039394084598,-1.0128342030995312,-1.180869645100326,1.7140084706599725
SWAFR,E121S33AD,-0.5236779784386818,0.5125631849969807,-0.17632482707725813,-1.5043133064653469,0.07424923062228855,-1.6003048839433267,-0.49969783772678666,-0.33208840814734153,-1.282444875784055,-1.772203831645879,1.3187055309477378
