var,rel.inf
Elevation,49.13417350216022
rough_Elevation,11.246345280269578
rough_Clay,10.30085964474821
rough_MAP,5.859426724818365
PDQ,5.0469176527467186
CEC,4.641695596295504
rough_CEC,3.9791318400558144
rough_Surface.T,3.7896816949838827
pH,1.935454769201194
rough_Soil.C,1.9036318491070612
Clay,1.1580743164273184
MAP,1.0046071291861287
