var,rel.inf
PDQ,23.15903642857876
rough_NDVI,17.708267540398605
CEC,12.313303903527967
rough_CEC,8.668220092816362
rough_Elevation,7.952594118897589
Clay,7.130865981228828
rough_Surface.T,6.1952357924330785
pH,4.350595947646875
rough_PDQ,3.422510518254973
rough_Soil.C,2.6369133267442106
Elevation,2.289467764445576
rough_MAP,1.7037059867514477
Surface.T,1.362786963707376
MAP,1.1064956345683563
