var,rel.inf
PDQ,29.189724700272475
rough_Soil.C,20.57992618028438
rough_MAP,9.087627685867462
CEC,8.637960301373077
rough_Surface.T,6.705983080920209
MAP,6.240052373934349
rough_Elevation,4.552748985191
rough_CEC,4.053053283449882
rough_Clay,4.023231466811399
Elevation,2.9681496843679183
Clay,2.29368902622799
pH,1.667853231299851
