var,rel.inf
rough_Elevation,20.677485302053356
rough_PDQ,19.007753945075468
rough_CEC,13.677438759380276
CEC,11.05579417718419
pH,9.746446630486252
Surface.T,6.95873436323851
MAP,4.533197816980362
rough_NDVI,3.2118398509123587
rough_Soil.C,2.929285341802894
Elevation,2.436291472113935
Clay,1.6588314094622547
rough_MAP,1.5774353200733886
PDQ,1.4955647247487034
rough_Surface.T,1.0339008864880557
