var,rel.inf
MAP,20.645986566540895
rough_Clay,20.051657213843495
pH,11.00882492447723
Clay,10.802483945686406
PDQ,8.70661224799882
rough_Soil.C,8.10365349461994
rough_Surface.T,7.840843680311815
rough_CEC,4.529069101156259
rough_Elevation,3.095888518481056
rough_MAP,2.833010219478853
CEC,1.4809750663296601
Elevation,0.9009950210755793
