var,rel.inf
PDQ,35.364358173415425
rough_Soil.C,14.01436661839067
rough_MAP,11.845020156083995
Elevation,5.994446273617619
rough_Elevation,5.860216090335643
Clay,5.388825535677401
rough_NDVI,5.21531834970146
Surface.T,5.019221065767686
rough_Surface.T,3.2032277281610972
pH,2.5588955194847887
rough_CEC,2.102727330232299
rough_PDQ,1.2740196301074216
CEC,1.2338342227417873
MAP,0.925523306282715
