var,rel.inf
MAP,37.8407334520197
PDQ,14.184532841789814
rough_MAP,12.131940756678285
Elevation,9.766191856567845
CEC,6.096933448759913
rough_PDQ,3.7986285931289627
pH,3.013297838868107
Clay,2.5137525917630317
rough_Elevation,2.297305264136424
rough_CEC,2.1970251847750832
rough_Soil.C,2.1452642646020226
rough_NDVI,1.5153614509568172
Surface.T,1.3434676728944235
rough_Surface.T,1.1555647830595763
