var,rel.inf
pH,15.320666496426611
MAP,12.421159085721275
rough_Surface.T,12.194830859242328
rough_Clay,10.736819198675622
rough_Elevation,10.167710194066261
Clay,8.134126927882381
rough_Soil.C,6.406661236619983
rough_MAP,6.069670390139434
rough_CEC,5.3324001643111085
Elevation,4.0953984415673155
PDQ,3.665905917165451
rough_NDVI,3.039750146967064
CEC,2.4149009412151656
