region,hdgc,dgc,lat,lon,n_collections,HDS_richness,mean_QDS_richness,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,PC1,PC2,PC1_residual,multivariate_residual
GCFR,E018S32C,E018S32,-32.75,18.25,1347,582,192,-0.5768018429198085,0.20223674254346585,0.9196547997952039,-1.6727266833684273,-0.4033628621338791,1.0147456430093666,0.19365828707888752,0.15534904778829814,0.4191570642183951,-0.13662080427033896,0.5727752536355649,-321.8728351601659,-436.1789025401608
GCFR,E018S32D,E018S32,-32.75,18.75,4723,1323,543.5,0.33805491973516244,0.23233703076902965,0.41563599236742815,-0.9874545453880682,0.08954825611219919,-1.4212581394857824,-0.49211992952544875,-0.3940190869628349,-0.20582052938616163,-0.62015418102326,-1.4904936471840433,478.6565888578024,174.40041029604103
GCFR,E018S33A,E018S33,-33.25,18.25,4389,1239,488.25,-0.2899232681869492,0.9435955167582177,1.2540058589316134,1.0359489666807715,-0.04797815133952245,2.174697009745287,1.4362817720654215,1.289129123720584,0.2649488800190592,2.384738412468841,1.7643340960070752,24.714132087442863,-201.95966543782248
GCFR,E018S33B,E018S33,-33.25,18.75,2993,1093,369.75,-0.4382324602606758,0.8054751870150286,0.7276461468571986,-0.010563930255268573,-0.6359095893212826,0.5577691816763214,0.3032086566519348,-0.6295055019303646,-0.059283631817871926,0.0824219890734465,0.10935139942502407,162.1600681512732,33.72487514258198
GCFR,E018S33D,E018S33,-33.75,18.75,19907,2811,1278.75,0.8705782503921934,1.2496174892259293,1.4721352134406458,0.9189546378881973,0.31756639626269406,1.640911121251132,1.2031921334033073,1.1383077673108166,0.036696007204903555,2.7532743667931965,1.002522729561822,1551.3424284045107,1013.2748013858146
GCFR,E018S34B,E018S34,-34.25,18.75,20683,2727,1113.25,1.662467405337781,1.2528158646515555,1.8724177152388388,1.706734418233717,1.5854196864558436,-0.5193405473392649,0.7695661052973289,1.2744820639945353,0.3541349000439532,3.567154919134272,-0.997526325391854,1367.142849989374,880.9667273077702
GCFR,E019S29A,E019S29,-29.25,19.25,1052,392,142.75,1.0645160607724664,0.03420255877698515,0.49673146075357827,0.8624925515068995,-1.2752128847338375,0.2025205438110553,0.5775233764297173,-0.3711280631095201,0.270921899319929,0.5163757089490438,0.6703003321359596,-592.2654371739762,-266.71146749036467
GCFR,E019S30C,E019S30,-30.75,19.25,500,298,92.5,0.9762197392442037,-0.3920930307137305,-0.35213139064323395,0.2803220475450537,0.8106586506942438,1.2970935675834183,2.114019591594626,1.0886493423369046,1.0138139985463195,1.8935287914214007,2.1481416215629534,-855.8113955826344,-592.3258502497835
GCFR,E019S31A,E019S31,-31.25,19.25,5310,1374,421.25,0.9042497128406786,0.5963387663347988,-0.44077762685433824,0.37031985175970317,0.8174084950056824,0.6032982461223297,-0.504708840591489,-1.0705124687142806,0.5780254600304257,0.6314991280413187,-0.35708758597319806,375.56133061697983,591.309241695025
GCFR,E019S31B,E019S31,-31.25,19.75,1919,729,240.75,1.2244847132986605,-0.2943589853249854,0.21246595285751307,0.34696744575528204,-0.3215292053861074,0.5752890407828729,0.767929038142751,0.5384012251337896,-0.27284612405452746,0.7652461262079402,1.0347228978662713,-285.904713192566,-385.22911034347965
GCFR,E019S31C,E019S31,-31.75,19.25,2673,1144,366.5,1.3158508747071767,0.0045275730614227315,-0.20748616413792703,0.7030041441641494,0.1922762089797117,0.3867752406573469,1.1229265809316586,-0.37324024390154914,0.23082090858069637,0.9385007935707212,0.7985585630744725,107.76532066157844,245.33682006998322
GCFR,E019S31D,E019S31,-31.75,19.75,774,414,131.75,1.9111639698367013,-0.604943001783367,0.9966456405535925,0.7876102898800995,-0.3017447944216017,0.8337883354574778,0.8831809501474552,-0.38998283251028115,0.06319019851471455,1.1930072121060862,1.1211286663354965,-653.5678224732914,-368.98334308503513
GCFR,E019S32A,E019S32,-32.25,19.25,10196,1910,749.5,1.82533688411102,0.9701997784311814,0.8856250331185854,1.769818146169471,1.155597198170486,1.1285727792361828,1.19332139344451,1.0252237941587925,1.3076718321537943,3.692630734500119,0.7423533556583218,534.695099376844,667.7484426985319
GCFR,E019S32B,E019S32,-32.25,19.75,1148,408,175.5,0.9505105895966822,-0.20165944124216545,-0.002833660703040929,1.256695512993606,0.48781566460404374,-0.46412767514978753,0.46497359695953894,-0.33438835757057833,-0.1918922285328209,0.7120804248024555,-0.12373180830304623,-600.3593044693187,-472.0781570607217
GCFR,E019S32C,E019S32,-32.75,19.25,7456,1820,753.75,1.3875155443156733,0.8338644877040081,0.8922090294007337,0.4352728598923206,1.4828820321023668,0.16209561507791748,0.9981621423376491,0.42733904324465494,1.2539701274524127,2.615909855129865,-0.18431398681569813,577.253836495386,572.3045967639237
GCFR,E019S32D,E019S32,-32.75,19.75,2531,975,285.75,1.6275410663229906,0.8312377588006333,1.4474029691972194,2.167327937570343,0.4127827810288221,0.46719451021928343,-0.3125546305212177,0.1660113494278619,0.2923345660438354,2.5683698118340255,-0.45336846150667665,-261.893348515512,-189.07666595033987
GCFR,E019S33A,E019S33,-33.25,19.25,14040,2503,1138,2.1536254061983224,1.0756652551019306,0.7613234626801579,-0.9839557551585486,0.9646274479014842,-0.44655579076098223,-0.06947525009266177,-0.025336581523611214,0.34168106970640477,1.342717194188752,-1.1972686621527404,1417.0008769555475,809.3805180183193
GCFR,E019S33B,E019S33,-33.25,19.75,3765,1339,480.25,1.30749178617963,1.3000809177848496,0.7688850405971336,1.7534151225698742,0.9994022864315011,1.8900784159613138,1.1073265238584609,1.6113872534729634,1.4518636731970298,3.946344618275903,1.2218024316009346,-67.54047213211476,8.087429041590728
GCFR,E019S33C,E019S33,-33.75,19.25,18692,2875,1322.25,0.7379736956568695,1.8618273531391107,1.8600286180620411,0.9767527754074707,0.7680042327491365,0.3940382121837338,1.1410249345586472,1.3133923418552036,0.37667381257265686,3.166974533194816,-0.26514462294826996,1564.4104063227956,882.3314062877062
GCFR,E019S33D,E019S33,-33.75,19.75,5546,1729,629.25,1.9659222734058064,0.7227354864045993,0.614047293417672,-0.22548554305324037,1.126649819807052,0.6547496922787238,0.46465752978917046,-0.8758084698682164,-0.16278846056961505,1.2961751214914576,-0.20427008846100606,648.7308284200733,188.6175648873373
GCFR,E019S34A,E019S34,-34.25,19.25,21899,2748,1404.75,0.9712666500616302,0.5695080848407598,-0.06887140170513906,0.6110005700418177,0.6415274891754977,-0.12301561785360209,-1.2333409639290416,0.3648914421460588,0.4479813989162452,1.013947251720329,-0.9823047717210024,1702.4768528664445,1742.9128128386535
GCFR,E019S34B,E019S34,-34.25,19.75,7741,2051,820.25,0.9139340299098535,1.0109149204938523,0.031781527608513445,0.2556514216603079,-0.31527691528307616,-1.4159076271772184,-1.4120329345103089,0.023621068422224573,-0.1611811596565132,0.04751939025169565,-1.9469491833877572,1124.4570447499552,803.0149561058433
GCFR,E020S31C,E020S31,-31.75,20.25,582,327,91.75,0.4951393559241922,0.08958594793431893,-0.07286579188790916,1.1489954221827274,-0.048002420999709326,-1.548145952566174,-0.3379663101241589,0.5571647500084785,-0.35676243578248135,0.29808889491184015,-1.0685777865812545,-630.3914116462781,-711.2990951765049
GCFR,E020S32A,E020S32,-32.25,20.25,2247,703,268.75,2.2955362885747173,0.34007960667509995,1.571397059026405,2.0886291317112566,0.6964237796724626,1.1257964873205824,0.9136606134599224,-0.3806813437429817,0.8932144274453899,3.1052269243207196,0.6333251867804054,-599.9876373956215,-175.51838214133988
GCFR,E020S32B,E020S32,-32.25,20.75,471,240,68.25,0.6965557975095358,-0.1620145447106319,0.8600423638441872,0.4248253552565369,0.23463193722420508,-1.034801549246998,-1.416949382362482,-0.061915039989341,0.22853418645657048,0.3155653552985914,-1.5336255741741418,-719.5429975981776,-485.9570053713873
GCFR,E020S32C,E020S32,-32.75,20.25,346,221,65.75,1.2035477254573983,-0.7390916871280588,0.7760384712170529,1.1056935128217336,-0.10404999797900671,0.8972847805978813,-0.5865407530537462,-0.009188644312675964,-1.1310934522356473,0.4965353049793526,0.4871755526911137,-760.8228181586542,-809.8606590699728
GCFR,E020S32D,E020S32,-32.75,20.75,747,348,115.5,1.7484748236486631,-0.15956827602715537,-0.7831739382194326,0.548223939960966,0.6626545031227823,-0.5269361743701398,0.07400481954976286,-0.5692430764326568,0.20822107791742495,0.4587720065192454,-0.3040644981875847,-629.1736511839874,-454.32997098533724
GCFR,E020S33A,E020S33,-33.25,20.25,1243,629,208.5,0.6650155945358678,0.13476608593987732,0.8566900422643948,1.054062190728632,-1.9332358206887763,0.5314549455731697,-1.0203558218267694,0.17125121541819627,-0.2691947912864876,0.17068954924387097,0.22649893083868247,-312.70684873397363,-110.60318050163723
GCFR,E020S33B,E020S33,-33.25,20.75,3530,1157,436.25,1.0371714897136801,0.8905348799459504,1.376277966634371,1.3551557625522908,0.1908938547923921,0.031089349838308585,-0.0013669636378882085,0.6235603157073618,0.5181407147882611,2.183298819321382,-0.4925871888488532,-32.485960541096375,-58.48741690162996
GCFR,E020S33C,E020S33,-33.75,20.25,4153,1402,449,1.9172255849912958,1.4321514398167574,2.3963973294144445,0.9594441874470057,1.8359567454264005,1.4429921446311282,1.4917826462547805,1.3558927649963715,1.421356808902998,4.655241620578841,0.43167200760121366,-91.81517179927312,-369.7523007657305
GCFR,E020S33D,E020S33,-33.75,20.75,6650,1794,658.25,0.6829575045774995,1.5018517046852917,2.2412153811914886,1.1567150110696993,1.7407225912016797,1.0005726567355788,0.1805395671888106,1.2225495163671207,1.3700129199110453,3.85371656789568,-0.515646306617754,398.86327940220724,292.94365742263847
GCFR,E020S34A,E020S34,-34.25,20.25,6539,1820,650.5,0.5898705910589597,1.2614286291513808,2.31357872362251,0.3510902508615554,-0.5678815983692249,1.1530144292619393,0.07714196331670263,0.692334913946594,-0.3665978150126976,1.800242656056923,0.08146549060772562,677.6733750125239,56.89606838917238
GCFR,E020S34B,E020S34,-34.25,20.75,5669,1504,546.5,0.8661107424716965,0.19730285931334995,0.9730992776396918,-0.3917296346504389,-0.47550565918178583,0.8296835082271906,1.1211294441984243,0.08276378401259273,-0.23423671461895554,0.7120254056844311,0.9587933446277086,495.6474691197724,181.79646452511227
GCFR,E021S32A,E021S32,-32.25,21.25,189,131,36.75,0.7181364130877999,-0.5176244317539975,0.32606514246947005,0.5403432599687411,-0.6620244381920383,0.4762707538494394,-1.4665117698757255,0.17743507728652705,-0.2623833513022142,-0.05655086885555642,-0.033536687232290266,-782.7305148272999,-519.383817606861
GCFR,E021S33A,E021S33,-33.25,21.25,3101,1011,313,1.2524290438592984,1.2726750671967715,1.6353295963173975,2.1788784574457702,1.5344316818549946,1.781806427247091,0.6529736918644383,1.4569189033100214,1.8427884775799594,4.570736452440705,0.6159288728964646,-472.41145568026093,-166.22303782157363
GCFR,E021S33B,E021S33,-33.25,21.75,1275,646,198.25,1.5796714199199244,1.5388166233663672,1.8951491179766387,2.6673205873898325,2.2624309579672226,2.2275715693140623,0.9685900102986491,2.0574062708245027,2.492261388526482,5.933716301552891,0.8431617882818704,-1005.212499551542,-608.9544156832704
GCFR,E021S33C,E021S33,-33.75,21.25,5974,1617,582.75,1.1854470728935163,1.0382546835217432,1.789599617283449,1.0213452046900404,0.8816586666063378,1.012044641184998,-0.6585320943492006,1.1121307746353117,0.8066777967866786,2.928664228580578,-0.4383274682621413,335.7495912752364,245.11100547102794
GCFR,E021S33D,E021S33,-33.75,21.75,3219,1203,411,1.0975169578317303,1.2159646001265798,1.9645266643933867,1.021945290875931,0.9163233083131401,0.37205568292545793,0.15960713569694426,1.4350398111025116,0.9565422569951032,3.22946746742365,-0.5148621909122756,-115.28330947572347,-317.433892605393
GCFR,E021S34A,E021S34,-34.25,21.25,6230,1751,680.5,0.435114418375237,-2.059804597225316,-0.08774277462753421,-0.07001785094023592,0.11950186842885921,1.2892000466207418,1.1422944256839438,0.440864853606461,-0.16944239012251192,-0.010911631842802805,2.3149028900123425,831.6506848527855,1326.6548305859571
GCFR,E021S34B,E021S34,-34.25,21.75,2942,1045,370.25,-0.2782970650228031,-0.5746943895356795,0.6802256958054808,-0.16251985035583338,0.2720341018452038,0.8960522466557768,0.52031154007454,-0.060089763846592766,-0.850588257553826,-0.04514251093372529,0.8134071704601165,129.86496377101733,-71.86461463179083
GCFR,E022S33A,E022S33,-33.25,22.25,4789,1367,458,1.0426084846823362,1.484612071736295,1.9561327437461893,2.3708749514868233,2.2486962173081806,1.224850514135279,0.5308106226560065,1.9480176990771616,2.320396565192894,5.244180145143121,-0.06456087404222466,-199.32137888829976,141.54598443382602
GCFR,E022S33B,E022S33,-33.25,22.75,1289,638,183.5,-0.27497609759785213,1.3076648836040647,2.1713976222112454,2.0339643753468093,1.6056980134941832,0.7196966161804979,-0.2177923041875563,1.565078199480529,1.7545532655089182,3.8676157755765272,-0.6752189841286687,-758.8478989100395,-436.90034663478525
GCFR,E022S33C,E022S33,-33.75,22.25,6178,1619,583.75,0.212690304746817,1.7844475724586895,2.5257985083221035,1.4785154074606974,1.4287634042969546,-0.8887318854153714,-0.8306950142634782,1.4664728032006054,1.2924210327662846,3.3917155122852725,-2.306520915367205,280.74178677820237,133.6852035384329
GCFR,E022S33D,E022S33,-33.75,22.75,5106,1620,574,1.6607949871692063,1.7931204977197575,2.6327560922970443,1.0232039609166677,2.3656147480097993,0.48642234126460876,-1.8037723484954626,0.4025467839876511,1.2300895194394934,3.7687551392215113,-2.343788986131023,235.3231672938788,47.91782466050917
GCFR,E023S33A,E023S33,-33.25,23.25,1228,556,176,0.5480449913243809,0.9719368792983405,1.9032535857276742,1.3487798485264768,0.6394945972504207,0.7610078132250733,-0.8191695023227016,0.872911019256756,1.1127967855221803,2.70944453015736,-0.6315301075312042,-698.2615326555213,-483.2086458737875
GCFR,E023S33B,E023S33,-33.25,23.75,603,334,102.75,0.9186536424505258,0.15067758558316605,0.4199544652777758,0.45854127855808213,-1.3746626208334547,-1.8783161937526696,0.9236693271647017,0.2394688739257665,-0.3226370060666019,-0.06673495097026315,-0.47727661808036503,-578.4767181473036,-756.6813312549051
GCFR,E023S33C,E023S33,-33.75,23.25,4605,1338,507.25,1.9327410456463883,2.0744864010285853,2.975329561637865,1.1808593202650999,2.8871403555000597,-0.7793012755938963,-2.1578190243627646,1.3057941404325282,2.0727323127541695,4.638700796218678,-3.498516177737053,-153.77877515266476,-254.75990682139354
GCFR,E023S33D,E023S33,-33.75,23.75,4362,1342,521.75,1.8803711822379012,1.549748866173262,2.589839664413935,-0.6189565172935202,2.267164945223764,-0.4905595827710694,-0.6417448412019251,0.7678889574201291,1.2796848355261021,3.2214732295354507,-2.274183598137642,24.700888099515083,-498.37996710056956
GCFR,E024S33C,E024S33,-33.75,24.25,2740,1026,381.25,1.4619063925001754,1.3784579443332177,2.2134124837803943,0.08704785846018573,1.4241183101999784,-0.32449650465610513,-1.229902265320403,0.5562618608107162,0.9263094815671447,2.5740380542862087,-2.097452249036247,-211.59118495162022,-524.5710284927618
GCFR,E024S33D,E024S33,-33.75,24.75,2252,893,315.75,1.667614912428065,-0.1851084695002822,1.8733675931780653,-0.6682485290790394,1.1094391302748117,-0.07553569169296415,-0.6005494250042311,-1.8617549435528078,-0.3954680711847107,0.3518203350630885,-1.2791875849143521,-71.00647037363912,-231.69098063708162
GCFR,E025S33B,E025S33,-33.25,25.75,1889,848,269.5,0.9880764968426147,0.08852515705709206,1.3467186365724284,0.821106434138081,2.372923412571819,-0.46659562194736454,-0.15977970128400554,0.19492623319599217,1.0829000498323267,2.3728111258937377,-1.2458344725000743,-364.81745945504554,-100.12665978671156
GCFR,E025S33C,E025S33,-33.75,25.25,5342,1514,637,1.4485092575676828,0.6667576554410215,1.3732576439952362,0.6595818191351362,1.2856670426886254,-0.24992434184147871,0.07721846035009003,-1.0770041777487132,0.4007113964123111,1.6473200081154378,-1.1486949899031809,390.50019770755955,370.779261276267
GCFR,E026S33A,E026S33,-33.25,26.25,2255,956,277,0.5036309255056525,1.3814252546498147,1.8991279202673677,-0.6373791479068589,1.2394948746629757,-0.12109317461662841,-0.8025722893677311,-0.7016463298441479,0.6583966122954751,1.3476150112424783,-1.8875209000316377,-130.60210981262873,-446.1634218221795
SWAFR,E113S26D,E113S26,-26.75,113.75,1237,337,116.5,-0.5608882164228205,-0.8356475500554594,-1.4514421755469813,0.18630111629859888,-0.36837530506802824,0.09082897115767663,0.454436405552672,-0.6309126514032093,-0.5246898372424788,-1.3891689742584066,0.9091209483845866,-412.6674075744488,-418.3045586593646
SWAFR,E114S27A,E114S27,-27.25,114.25,1011,398,143,-0.5477111102537165,-0.3746170679155362,-0.7218016409738932,0.585228624511366,-0.35431688099345715,1.2229526847248755,1.2050160894192672,0.39440172018952396,-0.5794180668297069,-0.05077905536865737,1.858941530562467,-516.4411022426332,-506.930603433554
SWAFR,E114S27B,E114S27,-27.25,114.75,2114,438,164.75,-0.7153344471173452,-0.5086661367241916,-0.8644298818049763,-0.3644339846286307,-2.6735334190786677,-0.8905844430973223,-0.46852920318065017,-1.02875992428731,-0.7244718871559017,-2.7778772414666886,0.10749523179840895,-140.69885142006692,-4.739980001116268
SWAFR,E114S27C,E114S27,-27.75,114.25,8605,1051,541.25,0.13167008123896393,-0.4152018505478148,-0.7703221917012957,0.005899902758217533,0.27537416682041244,1.2778548645296606,0.8227062503319288,0.8616241902417615,0.7111319655397474,0.713787017554331,1.6670608749379665,42.43059114402112,113.95258490851893
SWAFR,E114S27D,E114S27,-27.75,114.75,4725,895,382.5,-1.4400548883607895,-0.20463821447335812,-0.2635769405512037,-0.9350198305485247,-2.4203939819857374,0.45995395291565344,-0.8849247048315009,0.3459816829231929,-2.0778181351691605,-2.570796604471909,0.5932732242939289,290.80675328429595,433.0339910690823
SWAFR,E114S28B,E114S28,-28.25,114.75,4379,902,369.75,0.2759745830375914,0.4561241433973751,0.08140250018941456,-0.6651334971381012,0.34773490910291044,-0.47082899744880147,-0.9110865565918768,-0.7069477023057249,0.33384703931537324,-0.2670957566824948,-1.1857179666324413,14.190376066380615,-108.25960420865377
SWAFR,E114S28D,E114S28,-28.75,114.75,8925,1293,573,0.3806652209066971,-0.7402056071976586,0.04651940805291732,-0.12942188482082886,-0.8514046126622805,-1.3508586086380285,0.04660387538106875,-0.4458806663922766,0.5828829790272285,-0.725339764669842,-0.3731475684141999,461.6063406443775,481.19181243942467
SWAFR,E115S27C,E115S27,-27.75,115.25,223,160,47,-1.347203135400007,-0.3499636659349761,-0.6532502466204378,-0.18991400751687246,-0.8126922306293347,0.5153321725706088,-1.0347728373392557,-1.1358932599843823,-1.0462822856077711,-2.0569862525170537,0.08167920604595313,-507.4501712153989,-464.85240839712804
SWAFR,E115S27D,E115S27,-27.75,115.75,590,338,108.75,-1.3688996739873869,-0.6396558957268966,-1.0595453735941398,-0.32039841969550326,-0.8447047545016609,0.6066461407880197,-1.681035326553278,-0.7389610047199179,-0.12271422216065198,-2.0068561827278804,0.12662321057531517,-335.62185309715437,-108.83907081677455
SWAFR,E115S28A,E115S28,-28.25,115.25,1589,531,190.75,-1.0279765893488646,-0.3734428675660177,-0.1405336670734724,0.12308401066030314,-0.830428536757917,-1.86909531393406,0.424327228555746,0.6982969327123515,-1.2689948558485982,-1.278570308310999,-0.553978066762952,-232.28358217074592,-255.33332327895295
SWAFR,E115S28B,E115S28,-28.25,115.75,1281,390,133.5,-0.7895293506292682,-0.4325180467623548,-0.30962216104062634,-0.4128371340356045,-1.0008898986305634,-0.4216122867587909,-1.7425725207433131,0.5042378657906939,-1.1301403626926938,-1.676827676230661,-0.6168038506255779,-324.2527750682942,-183.50012250972497
SWAFR,E115S28C,E115S28,-28.75,115.25,3735,856,363.25,-0.8522938652082829,0.2989728909428559,-0.7839557022136042,-0.48896246845211705,0.13007283073120623,-0.4426680795439738,-1.0946711431278087,-0.33203111287445414,0.03661761114955504,-1.013053928597913,-0.9190912409829078,60.027801258876565,81.07671049806484
SWAFR,E115S28D,E115S28,-28.75,115.75,3673,824,332.75,-0.4236778019964586,-0.21621707329573786,-0.8393267969616038,-0.6746788017170015,-0.6230754430416575,-2.6274480720094684,-0.9600560265541603,-0.46661449100715796,-1.1515972742095621,-2.326809343424555,-1.9235831828702359,189.76865908817922,88.64857060853247
SWAFR,E115S29A,E115S29,-29.25,115.25,3790,931,380,0.5456665911468394,0.45852841593626903,-0.1781639914084994,0.32363640917146613,-0.7119580556846026,-1.1962309322224483,0.7729814300035619,-2.11318793884362,-1.3381469472458938,-1.2276514310097506,-0.7185864204062187,161.44762319559266,-224.36069190504045
SWAFR,E115S29B,E115S29,-29.25,115.75,3205,857,350.25,-0.6284265761600244,0.12749803839076415,-0.9544828188719222,-0.7481440437785214,-0.02832131535667781,-1.0407711111622198,0.23674249844293085,-0.7278727289734757,-0.5396962642805635,-1.4514433747565154,-0.5923648685637459,114.99940379979677,-41.65564401819278
SWAFR,E115S29C,E115S29,-29.75,115.25,8723,1224,611.5,0.8442269521450018,-0.09145418121342733,-0.5504455797936044,0.3708739431921031,-0.13352794129076942,0.09064148961074606,1.6214590797031558,0.09591939277312472,0.23590255088517764,0.5804353365700284,1.1072014803855703,231.84796612262525,101.13099185692522
SWAFR,E115S29D,E115S29,-29.75,115.75,4324,973,404,-1.8565698338914332,0.5549440493348902,-0.9939405366916579,-0.987532888201687,-0.44221962813357985,-0.570883760811854,0.7137550860389119,-0.7778596085212989,-1.236541960722614,-2.042252562129721,-0.16179774482459297,303.73591449329217,144.54185569407574
SWAFR,E115S30A,E115S30,-30.25,115.25,15147,1429,797,0.6758844014956666,-0.35364731399695154,-0.7327169742228051,0.3323978911783915,-0.0748322474157576,0.6787018701104056,1.0312950140330086,0.61851965644309,0.17010514474267774,0.5599364160663735,1.403625678706179,439.37165732832307,417.5730916667024
SWAFR,E115S30B,E115S30,-30.25,115.75,4480,1047,431.25,-1.2446012451489574,0.910015273324963,-0.31142679218840796,-2.32713051569722,0.6138194561836482,-0.4570759684596419,0.5466765082640691,-0.4724754809018569,-0.20888826940071303,-1.1349172147350965,-0.7087651142199652,266.03080122011875,17.73773598765187
