var,rel.inf
MAP,34.84040516183628
rough_Elevation,13.875300201851877
CEC,10.66283910120904
rough_MAP,7.136829664850555
PDQ,6.56235796974124
Elevation,5.357904798551537
rough_NDVI,5.000381393004283
rough_Soil.C,4.165799805792678
rough_CEC,3.378197479362211
pH,2.0862184343569496
Surface.T,2.0566658443716097
rough_Surface.T,1.9947379478701668
Clay,1.5753126171652834
rough_PDQ,1.3070495800362918
