var,rel.inf
rough_Elevation,19.17059965800534
rough_Surface.T,14.720232063307781
rough_MAP,11.804141199094527
Elevation,10.854773071215869
rough_CEC,8.134181417539324
MAP,7.843184373693131
PDQ,7.439482930200825
Clay,5.596098140750703
rough_Soil.C,5.450867595847798
CEC,3.3918108917905765
rough_Clay,3.2578567143760777
pH,2.3367719441780515
