region,QDS_richness,Elevation,MAP,PDQ,Surface.T,NDVI,CEC,Clay,Soil.C,pH,rough_Elevation,rough_MAP,rough_PDQ,rough_Surface.T,rough_NDVI,rough_CEC,rough_Clay,rough_Soil.C,rough_pH,log_QDS_richness
GCFR,200,188.423332968298,110.512358796861,10.0682949296777,306.219564705882,19251596.4052287,7.80250364303589,10.1319466209412,21.9946354675293,72.6419500732422,116.157722406182,19.158425072439,1.82322391623189,2.61361893155409,977619.958453075,1.9886185789911,1.99855867177928,10.6874342721239,17.7744181833089,5.29831736654804
GCFR,94,291.279828726127,144.133694619073,10.6757630603628,307.189874727669,17820909.6949891,11.412671585083,8.00293746948242,26.6158670806885,75.3211196899414,185.313679385828,21.698790812041,1.89375221686587,1.76382895182768,1034999.28588715,2.5982306681739,2.86685927549998,9.9182148276435,6.21854115539128,4.54329478227
GCFR,410,636.866655559038,173.51511680603,15.8091632747435,304.629429847495,20026182.4618736,9.41941093444824,12.6567402267456,40.7320240783691,67.8763290405273,198.197386505004,35.2655467685652,4.10123992738085,1.0123763737594,2322040.92229477,1.34074881235758,2.74061159875658,8.16074622684055,4.04320020887587,6.01615715969835
GCFR,271,917.152134986038,129.54894376119,11.5117835485327,304.387994553377,16989329.6296297,7.60551071166992,10.2647616386414,29.6029902267456,72.1567358398437,167.890814580571,27.14000676732,1.40031018037368,1.08825129508594,1983277.55386105,1.21689410527547,2.33794985771179,8.95023168404897,4.79822873433431,5.6021188208797
GCFR,5,886.190742646801,128.267135196262,11.7869778403828,306.377116775599,15211242.2657952,6.42488859176636,8.72835105895996,23.3256118392944,77.8909582519531,115.147555404598,26.5965778181288,1.4108574229327,1.54294541979345,1403508.38477367,0.926273271507687,2.02156057622698,7.97988631354438,3.98310613137705,1.6094379124341
GCFR,2,760.109428363376,118.862171554565,11.3279281227259,306.875935511983,14817680.8278867,5.82993583679199,7.86294956207275,13.3647800827026,82.1582479858399,131.083032435307,27.3387149036524,2.66837083129683,1.13971643712597,943444.02680443,0.959403144914668,1.8092131643374,4.40463823068499,2.85831172487329,0.693147180559945
GCFR,12,875.850640476788,114.136787276798,18.4973159377281,304.981169934641,14910509.1230937,6.28238739967346,9.46263394355774,16.3286602735519,80.2259464263916,87.7710362650221,16.4465605799588,3.2517483862053,1.09484720231385,827928.106887179,0.691766246898451,1.7157503832331,6.11586526116226,2.06189329207071,2.484906649788
GCFR,11,919.22020195562,124.329802652995,22.2470261131393,305.386919607843,14705171.2418301,6.56919940948486,8.97341234207153,13.3061191368103,79.5954479980469,60.500603055034,17.2964078001271,4.06091599009123,0.637182975282407,1004412.63855138,0.47329713114677,0.959669359751515,4.66864112581221,1.61269713075011,2.39789527279837
GCFR,229,110.804517539977,123.701174956781,17.8228313335077,303.166530283224,18849596.9498909,7.96148838043213,11.2861155557632,25.9961180877686,57.8603981256485,77.2934469778347,20.9380172568717,5.5651494692321,3.08690452585496,940040.669848164,2.13363413080835,3.32531166071992,6.3114043798363,21.8031487862087,5.43372200355424
GCFR,163,179.112650855312,149.079515431722,10.3674952739907,307.303433551198,18152129.9564271,9.28594038009644,9.38495010375977,20.3454726791382,76.2981991577148,156.485914170125,17.0281125654605,3.59673212855383,2.35795769844412,1777767.76809479,1.2293181692647701,2.51044476977791,10.9827616697166,10.2127652972909,5.09375020080676
GCFR,470,506.034622858752,160.298007532756,11.1271171958239,304.324082135076,20691601.416122,11.1215538787842,15.6393761444092,46.2454911804199,65.8266654968262,228.756899067039,13.2900542732521,1.75241240263363,1.04279111595258,1779528.06826433,1.6836790339152,3.44103288650513,11.3652714241876,4.46306009928386,6.1527326947041
GCFR,842,899.018738407965,158.526883841621,12.9964172352685,303.501338126362,18381881.9172113,9.06050611495972,12.8328150939941,40.0896507263184,67.7040277099609,150.82784330916,16.3365225653001,1.36316117582975,0.943851585572557,2206590.78915514,1.21567990409003,1.90376106474135,7.90999849955241,2.93563135782877,6.73578001424233
GCFR,49,1019.6028207813,173.556988152398,15.0670223701108,304.365534858388,16360381.0457517,7.78782848358154,12.0693319320679,26.4715306854248,73.5619281005859,119.892050138221,20.8346435475448,1.88461471279598,0.944990973735186,1353096.35076254,1.12848934005808,1.84238372255255,8.67490621460809,4.18756923675537,3.89182029811063
GCFR,128,94.0657653444731,134.398074044122,22.3692161665187,301.215885942761,19825196.0784313,8.68155702791716,7.98953139378379,26.5951176693565,38.3500622517119,63.4764726219344,19.1760277704209,6.75963842311089,3.23126938879929,829948.856209155,1.97083559717451,3.3232552992788,7.29200392730254,26.7956317698464,4.85203026391962
GCFR,320,231.881478609495,138.841676618788,13.8134700601094,305.949588453159,20549683.3333333,6.86320751190186,10.3403532791138,22.6315867233276,74.3930535888672,126.333240493661,17.2947143326669,4.41335597164437,2.24348923842639,1175147.32510287,2.37957152282983,3.08515344163795,10.2231856478864,15.1247024135126,5.76832099579377
GCFR,411,475.20819511511,172.86783692254,13.0262946395402,304.510893028322,23539742.701525,10.4189836883545,16.0717403793335,50.7977961730957,66.2011273193359,214.589218936198,14.3569295237977,1.4727755515622,0.956721931735659,2598091.97530857,1.22166157298618,2.63299972958035,13.7022338189019,3.38520280626085,6.01859321449623
GCFR,270,783.256715956357,172.762233937581,14.1663099831575,303.78842745098,21629721.2418301,10.3353242111206,15.4561434555054,46.5252734375,66.8302725219727,190.580810208892,10.0732257607542,1.06375684074334,0.559081287823751,2245169.7288792,0.863875538508098,1.6173759036594,6.69726311577691,1.61224605984158,5.59842195899838
GCFR,58,887.8223874807,185.95213406033,14.6183733701921,304.121890631808,17466977.7777778,9.58508644104004,13.6857744598389,33.7104656219482,69.2008517456055,83.2147383738312,13.291537101102,0.886506398977267,0.597612251876045,2100691.82401356,1.1462261946113,1.75314644372022,10.7466566562653,3.09129138098823,4.06044301054642
GCFR,67,955.509464700608,175.11683625963,17.4834191824867,305.371684313725,16773101.7429194,7.77700675964355,13.0529400634766,19.107487411499,72.2211175537109,62.6167306442324,9.81481293524069,2.239150828246,0.745600546501571,800063.781232056,0.926510795580796,1.30418431607207,7.43554848304242,3.42775435628455,4.20469261939097
GCFR,5,45.5346116152595,153.934118765372,27.6969962075507,299.042102850399,20922929.1938996,11.5142016887665,4.52167955137362,37.2144186019897,16.9256448724618,84.4506705860939,22.5117711439679,8.62046796971311,3.70263154420019,440325.255731854,2.79501132944871,4.90758604512867,11.5397928505055,31.10561285711,1.6094379124341
GCFR,393,176.623370098793,152.981367119683,18.5995950834672,304.636679302832,20334003.5947713,8.334130859375,13.0197723007202,21.5815026092529,73.4709158325195,104.614012839809,22.7663505198132,5.40237077781921,2.91055461000713,1370429.97328556,2.09623085989125,3.83432966427028,14.8422343605815,22.8426277708014,5.97380961186926
GCFR,398,298.13430470391,179.957538697984,12.2475279368903,305.985789324619,22582979.1938998,9.0039478969574,14.3262442016602,37.6130513000488,67.8993850708008,193.213325220059,16.5315203978799,2.60280256307646,1.60649012345678,1728195.1193646,1.05659121716464,2.22731417318185,10.8770827307525,4.10398935258388,5.98645200528444
GCFR,638,628.744697470222,190.273163808187,13.414162479299,303.651145533769,24466372.2222222,11.0805224990845,18.2662098693848,53.5653559875488,65.4978538513184,212.11703026082,14.4987584045787,1.07840574528521,1.02495325587026,2323898.2086662,1.19956222004361,2.56904990726047,9.00783770243327,1.38075244479709,6.45833828334479
GCFR,212,816.905165358055,197.925197330051,14.367315346894,303.547119825708,20741166.8845316,10.0794597053528,17.4932224273682,46.0586883544922,66.3303314208984,131.477042138198,16.3074959422924,1.54793106484143,0.849823432582929,3357622.69426289,0.873654342227512,2.26776810116238,11.5611604478624,1.88414808485243,5.35658627467201
GCFR,154,890.618472756034,172.60235856798,14.4822395100608,303.749372766885,16865973.0936819,8.9612744140625,14.1079866409302,27.8836957550049,68.6287072753906,92.4703205110399,14.4099670010518,3.03665842020571,1.18453070162947,1696469.46992729,1.00310470668838,2.15655505791209,10.6140296200002,3.11943242041893,5.03695260241363
GCFR,4,989.926735417656,161.139309768324,19.7197934660811,305.044723129993,17306228.1000363,8.20967688163122,15.1691143512726,18.032014409701,74.4634876251221,45.0492849816279,10.0315862037647,2.01702361859276,0.89156528236304,1145008.00185342,0.600164690023544,1.55913902249483,5.16664828564454,2.92518570217025,1.38629436111989
GCFR,13,940.800060864815,155.455576984971,22.4394585761327,305.457100265227,14383958.0373212,6.86440849304199,14.545313005862,19.4465820892997,78.5848853069803,44.1057847442482,7.48636467596343,0.964498867392291,0.383973861865822,1712820.8731913301,1.22357765022009,1.83729745579926,2.4784528247089,3.29943481573323,2.56494935746154
GCFR,1,904.708140400046,148.143782176669,22.307323369715,305.34105245517,14282745.0980392,6.74144829236544,14.2601368977473,15.1995234122643,79.5227185762846,19.6042078303428,4.34429627586042,0.491903002919972,0.504526106338483,1627824.81734078,2.12463703947801,3.30237849547047,5.34571968613607,3.44695294692977,0
GCFR,403,101.821185338747,163.529243088732,22.6147905390119,301.800872766884,21064650.897396,10.54815218846,12.0270050448179,32.1830951372782,52.1554158645868,81.5772235398635,21.3090413683994,6.32805443459121,3.38548968902377,1492279.60492843,1.91948367466529,4.19694882598759,8.22825939416886,22.8300019515213,5.99893656194668
GCFR,190,249.733056687231,177.850756844415,12.8064620727354,305.816938344227,23798668.5185185,8.91271741867065,13.3161141586304,38.6102610778809,67.1444274902344,154.720018349858,13.2943269060579,4.07354224540285,2.13561207853516,1583460.10497476,0.94064454599663,2.86216717044512,8.64662965491966,8.00254346558341,5.24702407216049
GCFR,300,611.769409173103,217.513479512533,11.5306941682906,303.273358605664,27327031.6993464,9.24428995132446,18.9549786376953,60.0173449707031,64.6965084838867,233.272434402815,23.8995921890824,2.08485232264828,1.34027637375938,2783745.23117885,0.854928125805325,2.33073246426052,12.3918758307563,1.3671294148763,5.7037824746562
GCFR,644,1055.91396923162,223.894321645101,16.1646318247798,300.876589978214,25481819.6078432,11.8927342987061,21.4508701324463,60.1073063659668,64.4916996765137,296.077180239716,24.8411127773332,2.54484823029281,2.16796221253929,3137631.42096344,1.64586565653483,3.37245388031006,11.1775520494249,1.56898705376519,6.46769872610435
GCFR,99,1051.01023839061,189.634400363498,19.0285130205885,301.789921568627,17580287.9084968,10.0369537734985,16.9457459640503,35.4631879425049,67.4231085205078,145.174997438967,14.8287174536073,2.78955176293137,1.48365161381428,3275086.54129349,0.981600239453492,1.91961399820116,13.1462956553918,2.43048937479655,4.59511985013459
GCFR,15,1018.87245555579,174.649973856608,21.326791311506,304.362421786492,17272116.7755992,8.19815832138062,17.108325881958,24.2029208374023,72.0664114379883,93.1496189092388,14.1463629443557,2.07573188261519,1.19321257284092,2070366.65668997,1.11211599835643,1.69769620890779,8.77662401808249,3.44771716389679,2.70805020110221
GCFR,16,940.688616355541,158.811789593167,22.8347482268445,305.777743572985,13312837.0370371,8.47088989257812,18.7597611236572,22.9824540710449,75.0668798828125,54.2937686588844,9.40682029115249,0.817377517147352,0.802844828049116,2441863.87970155,0.842872215859231,1.85145557317447,4.90913131458763,2.34057078568123,2.77258872223978
GCFR,21,882.863406174084,149.076000805254,22.6408908534142,306.185837472767,11336394.335512,9.50395082473755,18.9782391738892,21.8662917327881,73.5438595581055,46.4378055307831,6.61396914605109,0.491767537685948,0.43349095896999,1714372.31911689,1.69077082102115,1.87904242378945,2.58137310635153,1.94087971005817,3.04452243772342
GCFR,1,908.812048905534,145.334321650752,23.7737108370683,306.466159041394,10161092.7741467,12.7497291564941,21.2691267649333,23.2313641866048,73.6604848225911,49.6004297538248,5.78415514236933,0.978660294162826,0.356676071004936,1496243.43770915,2.48370930112145,2.8161026506726,2.11575188263269,1.62770670051249,0
GCFR,18,58.6441839507714,167.545730043341,25.5238723553217,298.665954909742,23351815.2384411,11.969079208374,6.57931534945965,39.5226354598999,22.528448621432,64.0786169274286,32.3248802545611,8.43347605972358,3.54212177324632,981449.936588018,3.43107940380265,5.70955579710858,10.7219845372155,26.1965503147812,2.89037175789616
GCFR,220,154.370999532635,179.60288907369,17.4221182397178,304.414369716776,24098728.8671024,9.07927801132202,16.407566986084,29.5903067016602,66.6936323547363,121.884692376371,21.8821810935064,5.23741143958342,2.70118823089937,1266261.50569553,2.62296091096111,4.55524973837866,13.7197322456925,16.7113676513456,5.39362754635236
GCFR,220,345.29149272243,192.059725002713,11.5215122375402,305.224529847495,25692457.08061,9.35096652984619,16.0628258514404,45.6822862243652,66.3532604980469,226.663552008935,14.1257921632024,3.31028686160104,1.72382075415559,1241837.4957,1.32842995880773,2.18359987527132,9.98797563058359,3.36330460561646,5.39362754635236
GCFR,273,645.41793121164,196.209598261515,13.0471302508019,302.607380827887,26700354.1394335,10.7751933288574,19.5779909896851,57.5645440673828,65.0560246276855,258.084150996851,13.484472068504,2.24275868043567,1.60246477850402,2910567.41709024,1.75762886259291,2.17316110399034,11.5583964623345,1.54067292955187,5.60947179518496
GCFR,157,792.859724613433,211.366635318332,17.5796477458141,302.681550762527,22790999.2374729,10.8004232788086,19.8459157562256,54.0253791809082,66.0686862182617,227.166840392059,22.8018559020242,2.61795541005728,1.36627145969502,2378703.38900993,1.39350905948215,1.91753490447998,12.2445365481906,1.91074374728733,5.05624580534831
GCFR,119,900.79993771199,191.723147447374,21.6433197259688,302.976414814815,20366332.7886711,10.729608707428,18.8602856445312,41.6057498168945,68.6625399780273,165.558211071528,16.9523893822564,2.5826406336316,1.60707523602031,2827060.19123698,1.44109950383504,0.872880914476182,9.26111733330621,2.50491282145182,4.77912349311153
GCFR,79,870.204853822744,166.697829428779,22.5742541571351,305.656606100218,14847779.9564271,8.85357545852661,18.5814633178711,28.8784957122803,73.6972436523437,122.017766843384,10.025426905322,1.39915806192718,0.804105349794232,3775230.05325586,0.742321027119955,0.590416505601671,6.70778062608507,2.40867363823785,4.36944785246702
GCFR,91,783.75622851052,156.873517913818,22.9997397532119,306.767110239651,11894643.3551199,8.5124069404602,16.5501156997681,21.9254810333252,75.2573156738281,90.2458075847486,9.51902929568977,1.0153903745884,0.891312611958357,3276700.93601228,1.52139285405477,2.54921289938467,5.89407585709183,2.42676348650898,4.51085950651685
GCFR,38,786.681933772322,155.779145490858,24.2878684407598,306.281323311547,10836709.1503268,11.7073140144348,18.4311931991577,23.8781705474854,72.5431924438477,72.2457679207049,8.83830672633154,1.05647465483297,0.358442940215298,2508281.14400446,1.22719832069734,2.16762739331114,5.63351106063993,1.16220369974772,3.63758615972639
GCFR,3,888.447957147749,151.504092721378,25.75833646349,306.217317698321,11432432.5579905,12.381269903744,21.3089205797981,24.5762727400836,72.5872268676758,57.1267208751651,8.4940795175034,0.959675109986725,0.273856679563645,1803041.32039164,0.493681386783789,0.934658788472664,5.23189210120592,0.569450540693978,1.09861228866811
GCFR,193,90.0412973173625,171.135079605411,23.3310885969209,300.866449596042,24778133.6715974,11.4193362735567,12.2224024149775,38.1363684336344,44.7625487411022,76.3517486957658,19.9306400261844,6.23008079722079,2.94876314865067,974056.362606754,3.43209562381109,5.2996223213772,10.2349439555123,22.9336294949924,5.26269018890489
GCFR,165,176.237224870547,182.966922675239,14.7492756407612,305.558061873638,23551124.6187363,7.07971729278564,15.7140098571777,32.1062037658691,68.3439733886719,122.444603978696,6.06311809403326,4.40135436824166,2.19515055323571,1479896.50030581,2.51129110195019,2.63142685132446,9.48995545684976,10.4916444374676,5.10594547390058
GCFR,166,293.329748573035,183.049071756999,12.9132788607237,305.728475599129,23912201.416122,6.51732465744019,15.4864814376831,40.7188471984863,67.0944897460938,154.413449762369,9.79428084196866,2.47834655855431,1.41227342047934,1381721.37496973,1.90761353386773,1.70800399356418,7.1738131459554,1.33982721964518,5.11198778835654
GCFR,78,441.23456034817,176.123264584012,14.7225056601358,305.052241176471,22325159.912854,7.74601892471313,16.8862581634521,38.3613551330566,67.9948446655273,188.204463539883,15.51128756582,1.98607815169158,1.01872546598887,1673926.53110626,1.69395909203423,1.45222758399116,6.90321584065755,1.37591269599067,4.35670882668959
GCFR,54,602.11279722864,175.48797416687,16.7487742627347,304.813883660131,22724145.751634,10.1504347229004,18.4034624481201,43.2204772949219,67.7777685546875,191.444147777576,15.429683824704,2.65304003721919,0.919880150084743,2500169.51101425,1.81816542519463,1.11075200822618,9.68405665927463,2.33891920301649,3.98898404656427
GCFR,20,615.735350069182,167.728783569336,19.3322835843914,305.177912418301,20616258.4967321,8.75214889526367,18.4666844940186,30.4303860473633,70.9780883789062,158.912620950006,14.4280978318203,2.74291819685413,0.756632534495313,2751129.55700796,1.43026759253608,1.34948168860541,7.61435983445909,2.01701577080621,2.99573227355399
GCFR,101,643.460138398604,178.795930277507,21.9802957057953,305.476322657952,19237651.3071895,10.2304990386963,19.2440511322021,36.0905601501465,70.4064395141602,129.478993868393,14.9726214627867,2.17971530518533,0.55191411280563,3346406.49963686,1.44016472922431,1.92270822736952,9.37974765353733,1.88066346910265,4.61512051684126
GCFR,164,750.330645278662,177.573434566922,24.4399271146242,305.093163834423,17599264.59695,11.4406498336792,21.6133224868774,40.9744299316406,70.3214657592773,93.0541810213269,14.812659959149,1.70969592918664,0.680478897005438,3811956.70682215,0.868533398372675,2.05064415975334,10.8873787175596,1.79348990546333,5.0998664278242
GCFR,31,862.071677098381,159.157131720649,25.3603023692795,306.237054030501,12910501.5250545,12.666780128479,23.6334407043457,34.3281331634522,72.6062252807617,72.8238507959667,12.3093274333371,1.13178313289741,0.559662852810021,2978869.9706081,0.717485554432001,1.66699307428355,10.8320261795247,1.38207185654413,3.43398720448515
GCFR,130,160.288655363323,187.147558703952,21.9327974215213,302.904359259259,25183519.1721133,8.48257572174072,17.4164417648315,30.6854257202148,63.2411285400391,67.967630304252907,7.14073187138483,4.73925609703872,2.2529097772558,925985.535512946,2.35743465344111,5.46708885337704,7.99973699070159,20.3124875715517,4.86753445045558
GCFR,88,263.789831710062,186.138382678562,15.3881050202689,304.835531154684,24418584.0958606,7.81338220596313,17.2756075286865,38.7570148468018,66.6183804321289,92.4363032402724,7.74060667856586,2.85207485520713,1.0814196481885,1107717.24864844,1.22127284014667,1.59898760002757,4.14194275750054,5.26440161932713,4.47733681447821
GCFR,462,351.892548055652,159.585041614109,13.8868426895679,304.253689106754,20892138.3442266,7.25884178161621,16.4848375320435,34.2355860900879,68.868127746582,97.0841280420898,15.4104638295115,1.29660566993702,0.664430113773866,2365401.077221,0.985435424380832,1.07351126776801,5.3928954993354,1.74224738226997,6.13556489108174
GCFR,157,338.338090568005,141.5657024214,13.6378915884688,305.399539215686,19572154.9019608,5.75520612716675,15.1493788146973,26.0820632171631,71.4782067871094,106.108440219714,23.9674240149981,1.45023333006674,0.688218615347422,2318141.09174535,1.71833532969157,1.94108011457655,7.42850351121691,1.85479125976563,5.05624580534831
GCFR,216,325.137337247338,155.744484227498,15.0049049401641,306.532044444444,18014523.7472767,7.40249086380005,17.237106628418,26.5980970001221,72.1065191650391,174.49298630888,30.5720588825367,2.56738422902895,1.30900980392157,3332225.67175016,2.38205041461521,2.42673715379503,10.8455252668593,2.242476433648,5.37527840768417
GCFR,200,502.419344849819,204.727362586127,19.1197747790563,304.875806535948,23504072.3311545,12.0826921272278,22.7995986938477,51.0965882110596,67.5393952941894,152.231163597005,30.0954350817645,2.46108657504146,0.845654442023702,3892199.86686017,2.09149731742011,2.759681608412,11.5837709723579,2.51401613023546,5.29831736654804
GCFR,143,704.549592394833,195.239704666138,21.2273884154512,305.122974291939,20714945.8605666,11.2514487457275,23.6699139404297,51.8762207794189,68.9826480102539,105.607191472764,23.6894525645692,2.63189225253082,0.520288525780693,3275493.318809,1.3053691122267,1.39967187245687,8.49886391533746,1.89405487060547,4.96284463025991
GCFR,58,867.62019886355,177.28203918457,25.0038373949363,305.456997385621,17273301.7429195,11.8543988037109,23.887124710083,53.8633572387695,70.5489157104492,113.2594895864,19.0012160421525,2.18417640963014,0.674603771714456,2994732.46821365,1.05785772030946,1.21662849688656,9.49080206452223,1.95497446776698,4.06044301054642
GCFR,112,985.571923553559,159.52663128323,26.5497975649991,305.067922657952,16161807.08061,12.6047681427002,22.3975498199463,50.4993749237061,69.6016751098633,83.3281341388752,17.5239080487765,1.82742951472653,0.668571650349773,2963082.61471405,0.891396021877693,1.28402473623023,12.7749192863647,1.94545763232647,4.71849887129509
GCFR,1,62.7465679695074,175.232870818743,25.4102381640179,300.26230573711,25488409.8129993,14.0115719477336,9.25003059847014,43.994681930542,29.2401406750793,67.8250320989522,19.642774458773,5.81556762888633,2.259028400249,836260.140174897,3.9642662562805,6.41039598899597,10.0637910504244,24.2193215068529,0
GCFR,70,155.989936600488,181.020268893772,18.2279685507308,304.402195642701,23915126.2527233,8.32009881973267,18.5743688201904,29.5391774749756,67.2657562255859,89.4915384600125,17.4183925253703,4.38294182536011,1.78463300653589,1226300.26921071,2.86817583684568,4.50769197327028,11.4189102490743,15.6871755074105,4.24849524204936
GCFR,212,300.732256989459,176.334954325358,14.4066376287551,304.454514379085,23781059.5860567,6.84765268325806,17.6704803466797,39.9776741790771,66.7672137451172,104.437674428603,14.7577680719635,2.66562399134522,0.816107379165658,2419286.23441661,1.23898758252462,1.62579349008096,5.27193145540025,4.82221358005078,5.35658627467201
GCFR,398,224.980532979562,159.553873062134,14.2740011142718,305.323003050109,16646959.0413944,6.04083238601685,15.5430405807495,28.4068962860107,72.2479620361328,79.0317434680181,11.1934714018268,0.841772050997557,0.790719268942174,3804493.97240376,0.90015817006429,1.80558730231391,7.01763403150771,2.58010384453668,5.98645200528444
GCFR,156,205.149166507857,177.674059956868,13.7792827983303,307.139010021786,15669699.6732027,7.30824672698975,17.9728813552856,34.2825653076172,71.7682696533203,166.409454381869,37.4620636749268,1.86162048950846,2.02248085209384,6098389.92979904,2.49413665559557,2.59207152048747,10.980362218221,2.91867979261611,5.04985600724954
GCFR,1258,599.050204142443,287.213154110379,17.626315110682,303.483720915033,28710501.9607844,14.1319459152222,24.5948021697998,59.7528993225098,64.7566209411621,165.829569437985,75.1013623536663,2.21646175906067,1.89740745582181,6019966.36407655,3.21021932813856,2.83072737375895,11.5966434139676,3.56297119140625,7.13727843726039
