Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,DS,n_HDS_in_region,n_collections,DS_richness,mean_HDS_richness,HDS_turnover,HDS_turnover_prop,PC1_residual,multivariate_residual
1.3687423867060116,0.7014228550005993,1.8976983421486517,-0.5519372242087045,1.4811423787818603,-0.4178850104210453,0.9586873271990259,-0.21667968025542536,-0.1718424351232169,GCFR,1.73269158393369,25.95,-33.65,E025S33,0,12723,2170,892.3333333333334,1277.6666666666665,0.5887864823348694,0.06298237236659646,-0.1531143482059191
1.0372944891367382,-0.2495745486978484,1.1918340028011158,-0.6171508219151385,0.01770910432630533,0.41713678788087727,0.4931849831901073,-1.1195737714641663,-0.10428660456395665,GCFR,0.16442640097622835,26.95,-33.65,E026S33,0,12105,1926,1012.6666666666666,913.3333333333334,0.47421253028729665,0.12426454371401593,-0.05692920668731362
0.61981357438842,0.4354938653332459,0.2543541408442493,0.7296596242215166,0.19676754608171154,1.7895062158793562,0.9840821487575983,0.4890614411194316,0.5763259046514367,GCFR,1.7522807709784134,19.95,-34.65,E019S34,0,37842,3571,2047.3333333333333,1523.6666666666667,0.42667786801082797,0.27789993716441314,-0.0836965100292564
-0.7435477854501327,-0.9944643110927064,-0.5660625554448976,-1.7317468394084092,-0.261953468519002,-0.5736991323878984,-1.015886229039055,-1.5434933391848702,-1.2829675538641754,GCFR,-2.945042993002221,20.95,-34.65,E020S34,0,15742,2612,1476.3333333333333,1135.6666666666667,0.434788157223073,0.4808013458215555,0.18898834481125198
-1.2965242183335064,0.19806828804418367,-0.767269460102981,0.9283220977088688,0.9301531325727983,0.25064947111806746,-1.5002522335137367,0.7292594184045242,2.071171885398917,SWAFR,0.693233451262855,113.4,-26,E113S26,0,3330,522,318,204,0.39080459770114945,-0.4808528448492235,-0.03220030166229471
0.06466702450049687,-0.14913855837859907,-0.2607497333113499,0.3608611337183932,0.0760727993087301,0.9057103569284672,0.839847023209817,-0.009960614073904453,-0.9114805016362993,SWAFR,0.13212626709079417,114.4,-27,E114S27,0,16454,1373,695.5,677.5,0.4934450109249818,-0.02039207996220234,-0.13538402084631607
-1.2193146187718336,-0.23530025543525918,-1.5965795796061466,0.8098840343284618,0.7942904563651823,-1.7954859518447752,-0.4496059081900317,-1.242221192309824,0.7874306109417819,SWAFR,-0.9823729489463504,115.4,-27,E115S27,0,1073,507,192,315,0.621301775147929,-0.3726895264530371,-0.1738369499324079
0.13968496720880774,0.00628048580712197,-0.2451447243034802,0.2849056342957341,0.27158002334457315,1.0596947127294947,0.4056281579669535,0.3343772480431248,-0.07146835233715876,SWAFR,0.5786781226635953,114.4,-28,E114S28,0,15523,1643,940,703,0.42787583688374925,0.02537465570270537,0.014407780760964656
-0.731236839612107,0.0922616172916229,-0.1998801213331765,0.10936066149750881,0.07714916169174335,-0.0334945251721382,-0.20932165486915877,0.4170741744533446,-0.8210761009277828,SWAFR,-0.4019862789713074,115.4,-28,E115S28,0,10278,1382,650.25,731.75,0.5294862518089725,0.02095960721838648,0.0156552058564361
-0.3009435214593932,-0.5524154444933397,-0.5795954197246536,-0.500734143803501,-0.4655331607213305,-0.5204119324375114,-0.2223456427446459,0.23487290564333918,-0.9802822920036811,SWAFR,-1.2438130345438843,116.4,-28,E116S28,0,2944,647,305,342,0.5285935085007728,-0.2479410906134817,-0.2698005864591076
0.3926826964482018,0.5852390359694898,-0.060379670556711916,0.16907977959794152,0.7207259002780301,-0.9995686679121066,0.36969198379688134,-0.8147472743563848,0.014321369343841378,SWAFR,0.31429537043659866,115.4,-29,E115S29,0,20042,1977,996.25,980.75,0.49607991906929694,0.12480806806103897,-0.03749537493785905
-0.6977089765507254,-0.9195398981931926,-0.5145665423679852,-0.5579607898000215,-1.3337932424457397,-1.1372995031997273,-0.4109393698041247,0.12148511877287115,-0.2366357233296842,SWAFR,-1.7916628109632067,116.4,-29,E116S29,0,9284,1394,666.5,727.5,0.5218794835007173,0.12492215819677113,0.049509611255999564
-1.270465324636892,-0.8860725559309535,0.12491167478342587,-0.6498240173389107,-0.4369664310870488,1.0594308678932092,-0.1913082370310737,0.04089002833226015,0.508374416011388,SWAFR,-0.8290717514687079,117.4,-29,E117S29,0,6626,972,470.5,501.5,0.5159465020576132,-0.10108557666736775,-0.051372509665913675
0.21882525488555243,-1.922345878712622,-0.29168650423219966,0.1882393533813982,-0.25938465147496587,0.9735807330688792,-4.085964455761379,-0.9149104479853272,-1.457771836496311,SWAFR,-2.5553127579848445,118.4,-29,E118S29,0,473,238,68.5,169.5,0.7121848739495799,-0.5876978249374426,-0.01300111344446851
0.6374531327628152,0.6972546374617827,-0.2359332788777129,-0.33039337391948725,0.8243607861930066,-1.57777189226159,0.5458244596119791,0.4469541637670137,-0.22463172025309575,SWAFR,0.5760499922888075,115.4,-30,E115S30,0,27446,2021,1079,942,0.4661058881741712,0.11549291694625771,0.013278425053706378
-0.8167983846710902,0.13871664687438093,0.11072063425818895,-0.6698404763983685,0.07329153693752875,-0.41910342509221377,0.2319217777244771,-0.9360958121184202,-0.5132343968187094,SWAFR,-0.9583461783263332,116.4,-30,E116S30,0,19307,1958,971.75,986.25,0.5037027579162411,0.21238266158514715,-0.006723299502090581
-1.2751054139080005,-1.0093907343554338,-1.2758407847526407,-1.181779236457365,-0.10764824844942626,-0.006968887686961841,1.125758742171941,-0.3032117039387361,1.4231816833460154,SWAFR,-0.9914185278132343,117.4,-30,E117S30,0,8884,1208,599.75,608.25,0.5035182119205298,0.005021713770782789,0.027050888040381145
0.17739670926518278,-1.3962240213158499,-0.7828295462250642,0.18922207229407467,0.2209732529366463,1.3515380170567652,-0.216424277494862,-0.34369890888171833,-0.5465881465905738,SWAFR,-0.6597993591810831,118.4,-30,E118S30,0,4743,942,474.6666666666667,467.3333333333333,0.49610757254069354,-0.12690695730214008,0.11493008367892735
0.2806878304323705,0.5931797107255703,-0.2853674481012011,0.43932745069166307,-0.14522030869459931,0.6264341238437017,1.0404591252603275,0.3868600554294997,-0.44691393630153514,SWAFR,0.7190208625135447,115.4,-31,E115S31,0,32055,2698,1859.5,838.5,0.3107857672349889,0.2306590998157332,-0.023712082216841596
-0.6248443581550697,1.1508801894628429,-0.4573916525263005,0.2799143623918993,0.9960764367699187,-1.1877130063987194,0.49355055540528936,0.16764638988379432,0.20982511800633008,SWAFR,0.6209642098929494,116.4,-31,E116S31,0,35472,2632,1368.75,1263.25,0.47995820668693007,0.2269737808456603,0.1354603922666197
-0.4067422787066617,-0.6161538006152812,-0.5761642197183989,-1.1688971626120512,-0.030588701410791407,-0.630566442332249,0.3960804821985573,-0.4072240955384455,-1.036300164924758,SWAFR,-1.4899499402901564,117.4,-31,E117S31,0,14006,1675,883.75,791.25,0.47238805970149256,0.18291806161607066,0.09362400412632227
-0.2740483070938516,-1.5116858887789526,-0.4891552427083507,-0.5657158325660459,-0.7776530362386539,-0.05263380977054855,-0.5260497762519805,-0.9926428657441225,-0.6972073930719656,SWAFR,-2.0566902560604916,118.4,-31,E118S31,0,11607,1370,732.5,637.5,0.4653284671532847,0.13649074605986158,0.15706513655074572
-0.3364208337550766,-0.3828025974983641,0.4120337718836535,-0.387289106810976,0.5713716600916744,1.5246606208343851,1.080910594785801,0.23903996467406316,1.2911067706512063,SWAFR,1.0331198873229803,119.4,-31,E119S31,0,7512,1165,553,612,0.5253218884120172,-0.15670620428693696,-0.14533017691952768
0.021725324993094576,1.9226671622470362,0.13789985337220473,1.207037523024725,1.1900952461766745,0.037030242227932365,0.07844973916668647,1.3483308366461846,0.1974684157558591,SWAFR,2.244114221808209,116.4,-32,E116S32,0,26756,2275,1152,1123,0.4936263736263736,0.046625998765419584,0.00595175582966039
-0.907359467559288,0.04852698252117387,-1.2014559830432894,-0.6852326724040746,0.05173819652181104,-0.9158930349371374,-0.4068375539606702,-1.1483829121572111,-0.16683513644101672,SWAFR,-1.6611592451391468,117.4,-32,E117S32,0,14044,1781,887.5,893.5,0.5016844469399214,0.22191285652727247,0.14535275169236517
-0.09865066428440618,-1.3041951720874947,-0.11053481743607123,-0.5559938676894984,-1.1902844093089107,-0.5196672537476769,-0.20424601462098732,-3.2917851815948986,-0.9863462913694417,SWAFR,-2.9014914012080206,118.4,-32,E118S32,0,10390,1542,780.25,761.75,0.49400129701686124,0.24877209663308522,-0.10279397258113879
-0.6217163305143588,-1.0532626294149285,-0.3845825789175374,-0.07518203823303962,0.6389593632867294,1.4135978496339527,-0.0039417448067950766,-0.36572961468481274,0.1973700266809822,SWAFR,-0.3209080441038376,119.4,-32,E119S32,0,9195,1408,700.75,707.25,0.5023082386363636,0.02320776983132144,0.2568110454453368
-0.2010322103338726,-1.0417354938301349,-1.4449678104461636,-0.13078959796527984,-0.937665313384559,0.8277988084105581,0.5937380618908967,0.44247725241812713,1.7808553393308246,SWAFR,-0.2146474737473697,120.4,-32,E120S32,0,4462,908,421.3333333333333,486.6666666666667,0.5359765051395008,-0.17497135202806496,-0.1161963646229044
-2.684918403526659,-1.1165327239154812,-0.7462272223843971,-2.0384856523829846,-0.9729779532467071,-1.165328232324227,-0.6340451457582814,-0.04962008057947819,-2.872185597685552,SWAFR,-4.088129843588006,122.4,-32,E122S32,0,2335,593,195.25,397.75,0.6707419898819561,-0.08069058376923534,-0.13510672493708598
-0.8137760558712676,-2.287603757185216,-0.9987371353681576,-0.1003690305582307,0.5518090003272085,1.017500730594871,-0.7176142981383968,-0.7173261291095481,0.13023574951297792,SWAFR,-1.468028647342562,125.4,-32,E125S32,0,945,259,113,146,0.5637065637065637,-0.6293777024343483,-0.12191204997686714
-0.4566700018438649,0.09168122537763987,-2.485886427272505,0.33680627902753246,-0.2556871972392272,-1.8004153013149526,1.071449678219985,-0.6589455679708242,-0.03326347949295728,SWAFR,-1.0981172488755704,115.4,-33,E115S33,0,29038,2210,1505.3333333333333,704.6666666666667,0.3188536953242836,0.2750409632393932,0.11546820381732198
-0.42922338635072005,1.931895000253126,0.0062823785763656635,1.4501311594804234,1.341116372080453,-0.12915349446145985,0.33943125609720187,1.4893657055695446,0.1626772155390347,SWAFR,2.2915211641450277,116.4,-33,E116S33,0,13066,1804,917,887,0.4916851441241685,-0.05753732378240693,-0.06819315149492809
-0.7130381235275838,0.35121086234569815,-0.2870875833415323,-0.5490207158508726,0.41347613350877505,-0.6568477675287235,0.7749073130259745,0.11322125661758896,-0.44066583417794564,SWAFR,-0.2591362121846049,117.4,-33,E117S33,0,10262,1730,849.75,880.25,0.5088150289017341,0.10819692934129854,-0.036059743550010306
-2.0919198410495046,-1.324032262100447,0.18545334812478698,-0.04419451349483639,-1.0740113409415606,0.3275521192047756,0.25657482129063114,-0.12862326694502893,-0.15559391875059403,SWAFR,-1.540800932220512,118.4,-33,E118S33,0,14919,1777,910.5,866.5,0.48761958356781093,0.2122574788772019,0.17720722351093401
-0.6400050494093212,-0.5589928494106076,0.3282606382331181,-0.3601096470820447,-0.6540433848897502,0.08307296602449919,0.06933794619588006,-0.5795308087506877,-0.4265296566737311,SWAFR,-1.038282946057137,119.4,-33,E119S33,0,19170,2043,1051.25,991.75,0.4854380812530592,0.2366024801513323,0.06610244149312047
-0.03263442662511742,0.28204134936082015,0.3837831765568621,-1.0689803059153395,-0.13339684694714762,-0.4274587838985162,-0.018789746478430257,-0.3586965979373045,-0.099334547619305,SWAFR,-0.5045140025173586,120.4,-33,E120S33,0,21250,1929,920.75,1008.25,0.5226801451529289,0.17317693652769142,-0.06167467468453456
-0.1467004182005544,0.23347294661009954,-0.6035562044761352,-0.8091361477537904,0.4738952570133463,-0.6781053819062798,0.49416444568334345,-0.46445045116945993,0.8790275653258275,SWAFR,-0.1251945238663818,121.4,-33,E121S33,0,13970,1709,795.25,913.75,0.5346693973083675,0.09323452289006592,-0.006104057535277612
-0.006909519129429271,0.4017834375426513,-0.8197410615279183,-0.24527263648002506,-0.5246626500167294,0.19523058756251585,-1.3144770020589025,-1.081511868589412,-0.8650571094778454,SWAFR,-1.4564872575954593,122.4,-33,E122S33,0,13590,1576,761.25,814.75,0.5169733502538071,0.1540465115942835,-0.0034975252937706845
-0.37578808635844635,0.21526725286696466,-0.9087022903955889,0.28308066231563184,-0.04149754305179607,-0.8226043780505055,-0.5387165544902173,0.6577105909814221,-0.2866332863552073,SWAFR,-0.38117124961549553,123.4,-33,E123S33,0,9041,1359,616,743,0.5467255334805003,0.012170075424839243,0.07057370909850276
-0.2907450506943029,1.081835322046932,0.9472934906721977,0.7684674478536385,0.6699812976727291,0.8647338966070879,-0.23054988639794152,1.606107104594005,-0.7162511153756531,SWAFR,1.5485789073702554,115.4,-34,E115S34,0,16363,1530,1127,403,0.2633986928104575,-0.07550979799969723,-0.07909540970085774
-1.2456908674614433,1.6271195603288162,0.7657618396076173,1.4602669437351437,1.3689582387108452,0.4176869873507984,0.5319005729849633,1.5566160161317586,0.5000567349968078,SWAFR,2.4323602235728754,116.4,-34,E116S34,0,26741,1932,1104.75,827.25,0.4281832298136646,-0.03792246167480966,-0.018689764605956588
-0.4767539209491576,0.9771213567863605,0.4602226037650318,0.35014732989293484,0.6074750561030413,-0.16485280543196887,0.24198305518253727,0.5421561005282389,0.34919126794408467,SWAFR,1.0488826805524545,117.4,-34,E117S34,0,35917,2507,1385.5,1121.5,0.44734742720382925,0.17498556918999927,0.07048559142392222
0.34103907748029777,0.6721450316426955,0.746083898156053,-0.037832385923474036,0.7172580727211897,0.3701426510098589,-0.5277662379802845,0.7819466699501351,0.06276434448250413,SWAFR,1.0657350737309779,118.4,-34,E118S34,0,27092,2388,1273.25,1114.75,0.46681323283082077,0.1526503528931664,0.17321761214163767
0.7445690530918564,0.35920079558195367,-0.23263903510141445,-0.1260450125992268,0.7172890041081156,-0.31256042354845676,0.6517261372850098,0.7456286848362459,1.2159949479549295,SWAFR,1.3713832909522847,119.4,-34,E119S34,0,9085,1497,1293,204,0.13627254509018036,-0.07220207628390404,-0.06397200747274497
