scale,Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1
point1,-0.031881779061289126,-0.5071132050787986,-0.4826074483185004,-1.0144379686713465,-2.7355946268662956,0.92227407809268,-0.8034282891306984,-3.6903217939772848,1.4895412396817596,GCFR,-2.4570184478353387
point1,1.3949273239048638,0.936652131739909,-0.7348711318055379,0.9095072655862523,0.5042211750343496,1.233452091714185,0.7550687270392412,1.4649345859563392,1.523852694960934,GCFR,2.6955214015420905
point1,1.4312967652150848,0.431249902761709,-0.6541710905499858,0.09121758510463675,-0.027041384805549733,0.26224312001311223,0.9023627071256685,0.39776097670967686,0.3564016740561668,GCFR,1.0162247707684655
point1,2.6050643852976947,0.3603758337839639,-0.4242579397711814,1.9509420081617062,1.3315333680013928,0.8415981009444647,2.894489387847871,1.0382352233505914,1.0966684507043252,GCFR,3.767607022449682
point1,1.6716162743205167,0.5752698522078269,-0.8450280658460415,1.190533738392401,-0.5259431371835244,1.320839876700965,0.49108060134036124,-0.560646100744736,0.6161486702145492,GCFR,1.3243455333070395
point1,2.0738434707841673,1.0752202484180475,0.09131625735875579,2.413746930826723,1.0213527173476649,1.1306300176604673,2.1924773208346604,0.32523924868105475,0.7443433210498543,GCFR,3.6322915981528983
point1,2.402810229488097,1.0065830431748353,-1.0792605870684613,2.2448143680332424,-0.022720146804129805,0.5875926936040896,1.8800623029220667,-0.07187759411486407,0.9817802842947774,GCFR,2.639557556033907
point1,0.33092341048040913,-1.0722716847450893,0.16288358761426736,1.5586434217614311,0.4720515311462186,2.251625435402753,2.3783260076118364,2.017269553328461,3.0289973717358185,GCFR,3.5139650343966684
point1,0.466245087017634,0.8704842290035164,-0.4497807433104101,1.0387095230399683,0.10554894730835791,0.6840119226545619,1.6784359183011328,0.5163418557581965,0.4287601482857757,GCFR,1.6931206270655388
point1,0.06621836739364274,1.1106826170471324,-0.7729470532682919,1.5767799835434453,-0.07303421070404578,0.3335897122348815,-0.13327826049186248,0.14176146432111586,0.7913035658131099,GCFR,1.1636675190364256
point1,1.1905503949328102,1.058681527069518,-0.9250893011422077,-2.0718448882292178,0.590627158969403,0.9006976487308844,0.9192357640530485,0.9708769007032878,1.070352369005664,GCFR,1.0264326672926978
point1,0.5206089137141163,0.8435098753713416,-1.1139561376685199,0.7025322950700473,-0.09779522246185769,0.618296395549997,-0.010790504305257215,1.141835809621943,1.1169482488789682,GCFR,1.3508348128681138
point1,2.1549426712560313,1.0537046088816455,-0.7265243063124883,1.4310275778325876,1.1707524116056767,0.6291412138116055,2.7335243412781716,1.6229461267211927,1.4384574255098443,GCFR,3.7241041185740773
point1,1.7897026324946308,0.8398257775924924,-0.08557714191571818,0.4836953736990973,0.8604260823842724,-5.374748478846561e-4,2.3090030860170314,0.793324933911822,0.43175189991721913,GCFR,2.319268537645907
point1,1.5397370940117667,0.0763814783012976,-0.26717888218498465,1.113811706252844,0.6260153817438572,-0.3737676811445055,1.9224759104192344,-0.4602462973638536,0.8573826859591959,GCFR,1.553742620632292
point1,1.2920124427389108,0.7991716489982585,0.7280372041718931,1.4205504950090502,0.22336740756940598,1.0111514315786645,1.8511185647126804,0.29634815967693484,1.3649918954651854,GCFR,2.8764246645638862
point1,0.8095284341962066,-0.3599622866978066,0.6256773700445091,1.511256041816879,0.49487800983337565,1.0703682147388183,1.541723631921186,0.9146084048070117,2.8267663881814826,GCFR,3.0447240514072313
point1,0.01187637343750465,-0.0608771099278514,0.47334056920986156,0.665464960417397,-0.8287802506418646,-0.5147897480267659,1.1107477498771525,0.80599420061387,0.5437875648450147,GCFR,0.7043995463433239
point1,1.062138365877391,-0.18848790380269304,-0.22217907346099322,0.14518924269322694,-0.9567423579194745,0.9419218933727677,0.8161828079960107,0.007052155816720274,1.0863172750947847,GCFR,0.7981904974049387
point1,0.982726193596102,0.004322773326491718,-0.7649844520542681,-0.582795724221129,0.3995615389175869,0.9676613856847865,-0.4220684257100593,1.026546514323562,2.0207212557374086,GCFR,1.2265400683747574
point1,0.34563226522138035,-0.9379868624845762,-1.0906467990108426,-0.08251393526561021,-0.24340693980348624,-0.7629896577866079,0.36498956507924774,0.42649405048655575,1.5809784155691975,GCFR,-0.1457132178025109
point1,1.3201511734584452,0.05455594441546289,-0.3477621697357831,1.3003347723535685,0.2313117533990497,0.4194781650341546,1.779173388741223,1.1355031000144589,1.6900886498978713,GCFR,2.465677835350577
point1,1.6502458999601415,0.8953785253916502,-0.659442800753964,0.9921853230600404,-0.4334901674772753,0.06431080874121747,1.5705975438400375,-0.0819205292145952,-0.44447450135329886,GCFR,1.1402576817679946
point1,1.4388738380657644,0.6011796569986826,0.34371050555906807,1.3131030829820813,0.8080899516174953,2.0414779527418543,-1.2088328563478676,0.495460851168841,1.160736633096703,GCFR,2.521619373764334
point1,2.0202293479486158,-1.2857612387897945,-0.18394504203064943,-2.924787046357962,-0.09017285143386375,0.1472089210775146,1.6869686516983964,-3.050592790289491,-0.15936502431850735,GCFR,-1.803368306554784
point1,0.8321302592562486,-2.8528724099843017,-0.09910340048675506,0.042946106735524354,-0.30956097591863196,-0.9078057189991383,0.6122082416230222,-0.109061441393934,1.7649541987920958,GCFR,-0.43498874395951714
point1,0.9273064736474174,0.3985085506492653,0.6152179004984568,1.1111924268160756,0.4946317337403945,-0.8167727628831635,1.1572433869644705,0.03946815720218044,1.1227124868316023,GCFR,1.65796052151298
point1,0.7215081180762865,-0.6902796892165425,-1.740377438289903,0.18250535200146376,-0.19283293668344637,1.570914399106307,-0.7457969279056038,-0.821387052456685,1.084526179908925,GCFR,-0.18426234938908115
point1,0.14306889157643687,0.477812243358641,-0.5707898835686713,-0.10833013527217042,0.28292311103091594,1.34633938895818,0.7155873510446333,-0.8424428881418073,1.532852971054514,GCFR,0.8218706372115194
point1,0.14453777003375232,-0.017204738489465913,-0.7546175755692484,-0.33752800646750625,0.04669091828921222,0.17262318258825618,0.04528062043719888,-1.2232940795737135,0.19064760538948736,GCFR,-0.653994875374978
point1,1.4311108913449107,0.7062529508049514,-0.22037583339511307,1.215175188459592,1.0494818791106004,1.118905955151887,2.34788840429396,1.411263490315884,1.8787565310915773,GCFR,3.504739700088482
point1,1.2864175754199298,0.11881975789932288,-1.2202189297707757,0.5202577871394541,-0.24293664223170697,0.4112218915438356,1.5254181720375697,0.36443893969900115,0.9184898783842017,GCFR,1.1325317536054915
point1,1.1506731708450462,0.7022864633452772,-0.33095811730531294,-2.2668655577758106,0.549264235450855,1.1458485736770048,1.418312277506515,1.41581178215748,1.6846914104991941,GCFR,1.5315249701706133
point1,0.9815279413876049,-0.19393049232680093,-0.01132354676904974,1.517776773180041,-0.669237903291033,1.394531735081736,0.19563528953305026,0.9247081217676184,1.8051248504888457,GCFR,2.060721861432497
point1,0.6775697417283952,0.11878007259363903,1.0167828349927148,0.9375935475476972,0.49145821727571115,0.2602110204376122,1.0194719581518528,-0.4548843275673662,1.169998323274379,GCFR,1.6493887553884496
point1,0.5294401564581852,-1.059710496441936,0.14775250560403486,-0.27478206426532353,-0.2535709707195455,1.444291037535271,0.5302573261243357,0.3016103362144691,1.0334223037098746,GCFR,0.6622269455527442
point1,-0.5969678669569111,-0.08610692759644387,-0.7941182542561565,-0.36260457467496016,-0.2334077292034046,1.6495505784335618,0.9626541494764668,0.18172383540176232,1.6887601003438089,GCFR,0.6054466456490493
point1,-0.03148948651304789,0.26294426656638775,-0.3054699741600193,0.7184341172131299,-0.11579958412946113,0.9882239042205834,-0.286404851153068,-0.4704204099948734,1.1688909811583625,GCFR,0.6697670828828464
point1,1.5097969391867125,0.08704113314265197,-0.3254607678711415,1.2898628092426188,0.2418205285011222,0.7279386067963719,2.329484488826642,1.4498768607615413,1.5596748177895916,GCFR,2.841014074230185
point1,1.1167358354953418,0.2064649116052861,-1.1816065012721135,0.6935426485292006,0.18005799389866875,0.45633441498125915,1.7761102663675261,0.6488429518020786,1.0444643101610165,GCFR,1.5408034983801389
point1,0.5471999528567388,0.9901237140502493,-0.4494339313580565,1.3885883025714263,0.7667053168351103,-0.25976604570855866,1.9170426623230272,1.6030306398276166,1.9209291692729535,GCFR,2.77795027070019
point1,1.0079529646797334,0.31585422579655775,0.10728928371394822,1.1651158225056517,0.4367032190817501,1.015988543214707,-0.50993403838089,1.1723429624298638,1.6125819098898844,GCFR,2.262841384999422
point1,1.3645760923345314,0.6621598893687402,0.7948955495519775,1.4765783070011436,0.5112729202926511,-0.479985474893302,0.9479959718145382,-0.4200343474528789,-0.1196133280272312,GCFR,1.5974104108573142
point1,1.4705144254824438,0.23925320844114914,0.879529606639854,2.0279726152010102,-0.5520172159152238,0.4607974212442909,1.5250083866840178,-0.22251071357335386,0.2328823918641453,GCFR,1.990032722582664
point1,1.2174171450851414,-0.014363274538335451,0.48789831590851307,1.8142536684650932,-0.6808397517364567,1.3229650903654744,1.1677048552519833,0.6885611621948461,2.0127337650945782,GCFR,2.6529680404141405
point1,1.0968597166621226,-0.10469532680749097,0.30633574753353743,1.362167968734322,-0.5550042783603484,-0.362389335092603,1.5497135432987998,1.6656002714418598,2.0264711341661363,GCFR,2.3302128877822312
point1,0.8441658510300872,-0.1017749296523251,-0.3193607175063968,1.440430764598322,-0.1728794994969246,2.553449635946756,2.0624082782437396,0.11394368680315324,2.5288408211725626,GCFR,2.766646617289591
point1,0.7846139688115221,-0.7544333083314708,0.4748463973652452,1.3461195172155715,0.5460539861939102,0.4096588093773169,1.3020218488669564,1.153430559013995,-0.2101687016916142,GCFR,1.6645724196134604
point1,0.8047701502981979,-0.3240014301343277,-1.1209216566932427,0.44568049448408625,-0.4913779521492199,1.138045076926217,1.3030176223894856,0.28950921737325114,1.7631308500389022,GCFR,1.1405219233945978
point1,-0.38589295095540754,-0.6418255639212258,-1.1290368869803762,0.2926919654726539,0.13619551785988365,1.6168466103082793,0.44551298506457954,-0.27617184043930587,0.9205650135602136,GCFR,0.22198332604494955
point1,1.5501542836938556,0.7862197325086311,-0.7141210764712957,0.8765178283006017,0.7596016124168051,1.2532229933108108,2.2446966591176345,2.179139247036496,1.8134244476498735,GCFR,3.471948341818014
point1,0.5784475696886574,0.360273607470347,-0.7257074011741987,0.6353535734635923,-2.013006399642776,1.6319112195432248,1.8254850349082994,1.9973048015274824,1.1723745283583988,GCFR,1.7273269341275856
point1,1.7926123885811092,0.14543941322965534,0.4913807287666532,1.9855937651636562,0.7750136249682533,1.7400056495949903,1.745810490293451,1.415473226786268,1.792323595262853,GCFR,3.9104045473568423
point1,1.6135469536823361,0.3392247781491782,0.2937047146436335,1.0977757599185416,-0.8081215690668693,0.31762969103355304,0.32279657389650723,0.39503949760117607,0.6303850438785668,GCFR,1.4778960761895301
point1,0.7779277352752184,0.1795075050492212,0.37163555394601966,-0.09189263948930448,0.9509556073894806,1.126263696084197,2.0005805491960547,0.8616844080084161,-0.8691344847215087,GCFR,1.5522449439362545
point1,1.3614511115579477,0.6863113393262652,0.37424683362940636,0.9215564927892278,0.3959699486726022,1.5029867278999984,1.519444476407754,1.3914234003261214,1.1980870954594323,GCFR,3.0350594380840974
point1,1.3665187355516215,0.28097859987115703,0.42845520522750796,1.692230316150691,-2.1547170253967365,-1.0792705521568338,0.24745993851742365,-0.012001824900454988,1.7811322825341522,GCFR,0.9980109252935305
point1,0.7704508030002585,-0.04954995835387688,-1.4232813804412854,0.9666448445025748,-2.0738314033829064,-0.36013414246077824,1.0326254313431866,1.2135948904248348,1.2626328143179153,GCFR,0.5052512135578395
point1,0.6238647086625975,-0.7500043655190225,-0.7182832217876668,0.901669047427331,-1.4083539202247024,1.3063415941728067,-0.5168359379011176,0.9211037238422118,0.7264507200834848,GCFR,0.4946973056199564
point1,0.5727078436415494,-0.11656576582642272,-0.5904787061181394,1.7486011855370067,-2.8413514865152836,1.2156072178862192,0.6723514660009461,0.6255688625174863,1.1838241110791952,GCFR,0.8909268178929192
point1,0.677819276026332,0.4567447488348501,-0.5160098520049479,0.05295979071501493,-1.1841166869372264,0.31704716495286966,0.426331534371375,-2.808359248033157,0.14165317155167448,GCFR,-0.951538838827925
point1,0.3911334366365294,-0.9643142909475991,-0.5752963226672962,0.43033394292436117,-0.6647415034910974,-1.5136042259056381,-0.18754978568490852,0.06779970913964134,-5.3050455374719885,GCFR,-2.594383665796245
point1,1.3428354463303618,-0.3283358533905374,0.867106510191287,0.9131486611456798,-0.3195215772605324,-1.9073851973629299,-1.0048114178905387,1.606986787839495,0.054084323116068506,GCFR,0.7231151772327242
point1,0.3024390454522496,-0.9058984982624092,-0.15602568940822112,0.1748883250312188,0.8222649733082249,-0.25016276401667864,1.0397371969319524,0.12701272239745656,1.4643521777298294,GCFR,0.750376781826354
point1,0.8671824366536358,0.13841784029373358,-0.8682502779867797,0.44271803746757143,-0.6630368296692974,0.9274003247236764,0.8497795398081669,2.1418432941924404,1.4559345080048074,GCFR,1.7825018598265663
point1,0.9048641727566367,0.13802615814117905,-1.0379894794396862,-0.058333543027733845,-0.04438614567449824,1.0560511295491006,0.3359415520664947,1.3440019247178503,1.504228701405856,GCFR,1.3782331528589482
point1,0.429452648197837,0.32631351914122647,-0.16408152039094812,1.5925287668661021,0.5261474741706174,0.6255448446237896,0.5948639030270944,1.302679731445927,1.025553503712607,GCFR,2.1709399998805483
point1,1.1009276914070054,0.3941143218239865,0.008489100866387132,-0.18099268433791568,0.32606077874886624,2.0193961409085732,1.1481732100204936,0.5298063012753316,1.7503715096057004,GCFR,2.1794540660613437
point1,1.8046888501783385,0.007255218115548076,-0.038414077917387955,1.3905095375781205,0.16015677149656304,0.6998574170833782,1.5637585750652165,0.8615146890904767,1.650567181841883,GCFR,2.6502023908841137
point1,1.342469059895687,-0.04642320075802675,-0.8835685708241328,0.25400042782403115,0.218433566105177,-0.5631943155651993,1.7587390379694081,0.9437763061074734,0.8670318865490575,GCFR,1.2032403596202168
point1,1.8049293256703987,0.9825997602583406,-0.1505828941004862,1.2853625862677562,0.7038375137146099,1.985572167539454,2.3474319597766833,1.5440813701099385,2.100121946715639,GCFR,4.051520803567104
point1,0.6476778662154625,0.30548888733446977,0.21558913145603045,-0.24215442901522496,-1.1925484115703875,1.7171944055279602,0.3449452803076223,0.6977944807953539,1.5261452715378228,GCFR,1.2595517795397027
point1,0.6687352982108712,0.4114982237022402,-1.0521169906387726,1.4777386476878318,-1.5158882204405206,0.8159189126059202,-0.5010876274555623,1.769443174155111,1.2645590028553497,GCFR,1.359771593766087
point1,1.0140651461450951,0.3434632517783336,-0.9594238192425457,0.9007374268561367,-1.3683035753986363,-0.9640250541128061,-0.8850601183294943,-1.2091292343820537,0.7909368486195588,GCFR,-0.5940638755013927
point1,1.2946546561418601,0.3303767261991147,-1.8266725737443659,-0.19209742379051156,-2.0975743253998216,-0.5133974400370156,0.13415664704421823,-0.25773521374160774,-0.04250192000524557,GCFR,-1.003420457709661
point1,0.890987567793355,0.1457664909570701,-0.4793908697758796,-0.8827227869358815,-1.6643337924948856,-0.6644104611846037,-0.43841098390178634,-1.1579838558373918,-0.8677044066118007,GCFR,-1.6999176938769773
point1,-0.10873152919178056,-1.1064940213142953,-0.5378468882997536,0.8965384502551501,-1.3244770055328763,-3.070656551598756,-1.2362527226505258,-1.2928563090266219,-1.4504089641123803,GCFR,-2.8088770822668643
point1,0.6624826793942123,-0.21936045847154625,0.19222932049052258,1.4238033358405193,-1.4770350737073212,-0.3856901304575286,-0.18409504889041284,-0.06700094861904536,0.5907042100294165,GCFR,0.3227369282373763
point1,0.6724156295728716,-0.015224305235923287,-0.927160596392235,1.1199893333151818,-0.37475787526568133,-0.7225914025560373,0.19810359709702444,-0.7505738078290849,0.5485965023492007,GCFR,-0.008814794808364446
point1,0.4158635070337732,-0.08315810982028236,-0.9954370569500812,0.14183810160881818,-1.2378115396507208,-1.2744082907642438,0.19069886863005522,-1.3409621658600588,-0.3860010564438232,GCFR,-1.5114370725448116
point1,0.5288989872460073,0.10790956875043778,0.2838717010674019,0.9142348442593189,-0.6794175464150324,0.9188293802964366,-1.371444798596131,1.49255756188561,1.4171291179346304,GCFR,1.4510756515574208
point1,0.38656412987889055,-2.386932395958981,-2.0188431066304604,-0.9042792800801988,-2.0302109613649177,0.3047217312450277,0.028586574590414356,1.0680739539147028,1.194125256165991,GCFR,-1.484050833957586
point1,-1.1813197649805285,-2.288769976146811,-0.7108346840559424,-2.6461112612755775,-0.7537553350596371,-2.2159812384719886,-0.8883327583728716,-2.057010462512988,1.0078180458620754,GCFR,-4.075549297493146
point1,1.4746884362978763,0.47688581885154135,1.6312647727265361,0.7254512654272772,-1.6117607650234207,1.1502841010775788,-1.9336582510234004,0.683119203260661,-0.2157912299278419,GCFR,1.0733915889783994
point1,1.3623710382505978,0.6223001660341756,1.8808710434239047,0.8791430700213478,-2.2706279219536514,1.1202711420049374,-0.04210971231994305,-0.6531789839963424,-0.8565465303111293,GCFR,0.7153492325561921
point1,1.4948499865074119,0.8859793863180809,1.547676496631494,2.04158520649409,-1.4080199862180518,0.6496419133387136,0.440839247957192,-0.15709048264662853,0.6837891198138601,GCFR,2.1487194808213843
point1,0.5606938504460268,0.33235670508853554,1.351949178922794,0.1766903776008768,-0.8976692150580048,0.5712643650989635,-0.08541874002013879,1.167988739068333,2.1032623227161418,GCFR,1.7865209596750482
point1,0.5161878219563343,-0.1152997809174401,0.009006871224088001,-0.24698979217346015,-1.4440598708058545,-0.1023572996742094,-0.6306172434522898,-0.3842125012437553,1.7711836817638313,GCFR,-0.17458377692713545
point1,1.0686222608240419,-0.2882348197749696,0.931892427945383,0.6065231881694887,1.187080215760801,-0.8491105368578815,1.332857201019561,0.9015178619954866,1.5819610433088431,GCFR,2.087423377427961
point1,0.6828099493916723,-0.9122710310187039,-0.9625448806341792,1.051568242660305,0.7610137712395776,-0.6073100014152222,1.2907932185841728,1.1190544410375436,0.8918503490597167,GCFR,1.1019158619979317
point1,0.345073012403888,0.6539832796222907,0.14002275222058697,0.8481084309503812,-1.4627374719589386,1.9325810976302205,-1.1548576812766982,1.307845599037144,0.8775462321769193,GCFR,1.3612365242927622
point1,0.8751535755331071,0.26522550005935747,-1.382045620231531,-0.6412747026297779,-1.322084092884941,-0.46184437952447915,0.200066980471268,1.6126635266081555,0.8051163172878202,GCFR,0.04289217736098899
point1,0.6106777534742861,0.2866205032154353,-0.05900098765294175,-0.1966522289432213,-1.0919125193629096,0.0341707968627614,-0.21180986092964443,0.7423101978939656,0.6351432628921441,GCFR,0.3068622151207462
point1,-0.21114734720802836,0.31962333127208664,0.15728577551463568,-0.5214602845969702,-0.06662370676288883,2.052773497788451,-3.2144336091129526,0.7035871406744734,0.26183559039819465,GCFR,0.10441732986221977
point1,1.2067864159962738,0.36185410601512163,-1.6086647318009104,1.0211313043822048,-0.7117042500322247,0.9922453918778618,1.2541573075124322,1.3569915189316177,1.0418248381856794,GCFR,1.6461422460409083
point1,1.7626486335350666,0.043656619328025226,0.5180679255561431,0.9774584276019093,-0.017332888367315204,0.827870654870404,1.8782317948172698,0.8468294188243825,1.37011272181775,GCFR,2.611254253592198
point1,0.6862014094636929,0.9410938459562358,1.0211139137232685,-0.2738281364338784,-0.14540062422644248,0.4823549121328588,0.5914484586726307,0.12863152579230555,0.5675892211227902,GCFR,1.2401920273247873
point1,-0.03494717981857582,0.21522568157688418,-0.8166339395922353,-0.5016169940946329,-0.6586202224842972,1.1460673975321927,0.7677013537551732,1.4359965392076808,1.4784301085947114,GCFR,0.9162275064786931
point1,0.8846963010961332,0.367615175325596,-0.6968699577986083,0.98564262371403355,-0.6293140797099571,0.7815042066897171,0.5688016866598845,1.5910772957879165,1.4354767285512027,GCFR,1.8348396428990998
point1,1.141462228539531,0.11494474603299211,-0.6246413035540732,0.6000488498560471,-0.3532889469078536,-0.04026786631391492,0.35842684686729775,1.0156337243934028,0.8785841814379214,GCFR,1.102990333814553
point1,0.9931063721610222,-0.3110643185354426,-0.6955544841283401,0.9590345208374865,-0.7051440875674478,-1.0874993401990103,-1.599464615662093,-0.9517465930919771,1.383429012606996,GCFR,-0.4172599536739477
point1,1.0248915802638867,-0.2593524269138309,-2.136733626526474,0.9309531056890541,-0.49055124466739986,-0.7561583208550448,-1.6007927643168665,0.5630451300811459,1.587176854609379,GCFR,-0.05031844509401884
point1,0.8002011967160408,0.4644868735845706,-0.6933285249767658,0.7763905132183696,-2.355158999424349,-1.131374204540996,-1.370302952457663,-0.8819412339099516,0.5504612909110532,GCFR,-1.0253265316179518
point1,0.301304305734559,0.295999130796354,0.10111332484864193,-1.6538863065156242,-3.0714690603709975,-0.17766702432118242,-0.5452833306784225,-1.8784867230623807,0.08276925443317573,GCFR,-2.285211783014803
point1,0.6513589858918437,-0.9466122106434163,0.11898891145034748,1.2662441288212316,-1.2379327117852454,-0.051901735627258735,-0.053380763410130316,-1.7765525038559502,-0.33828022160236243,GCFR,-0.7580157952625151
point1,0.12108484425146927,0.42532621098988055,0.24114100578007533,-0.39836260076482527,-1.9500992102913104,-0.2631247474390363,-1.705282965265877,-0.4794015626575052,-0.1875709629788538,GCFR,-1.2265617030660023
point1,0.9900338833915343,-0.8154472926551063,-0.10593276431586643,0.7105391658681396,-1.2116332096225548,0.13835713451362644,-0.83404407909452,0.42532205856870225,0.11824042900364123,GCFR,-0.023276990770887657
point1,0.997080078049043,0.1716696914567786,-0.19144249208173508,-0.22807931054518074,-1.0957751081457803,0.03286618114659968,0.8683726948678757,1.5480195571843183,1.298504156691738,GCFR,1.1014754022022388
point1,0.7853638412548735,-0.05607211864036109,0.4171839642412925,0.7414459629643435,-1.6345770041159828,0.6961879433399076,0.48249759298916217,1.5420191623230273,0.9118949343950956,GCFR,1.3468042140602703
point1,0.5239335139569083,0.4845873300165209,1.2550698473516213,1.645487737404224,-1.7928450514790157,-1.1688057356618342,0.8156488473334988,1.342624495993402,0.9139116987820498,GCFR,1.4662932389982468
point1,0.6190346057539239,0.6130291690279845,1.6200768087064448,1.9843095578077585,-1.7822866292712816,-0.6717907345645344,-0.1537860075936664,0.26681260414725105,0.20267451112473167,GCFR,1.1017787617519477
point1,0.8336594396371961,0.4325046362887388,1.2501519559201741,0.35257349371297203,-1.1042644349069206,-0.11737431465277606,-0.682206685313497,0.4423243597949277,0.41677062300221346,GCFR,0.7362256333938637
point1,0.6066254983202846,-0.2643135589277192,0.8429255656624174,-0.5631914203867184,-1.6447054129548566,-0.8245749480624135,-2.7782134795586138,-1.26051780004101,-0.6366613285147354,GCFR,-1.921329646433232
point1,0.03145343946348012,-1.3853939241736923,0.8976872149280116,0.1759006387500493,-0.7672856898703294,-0.43361899568690304,-0.4994869164567154,1.23551612352806,0.16966651330496862,GCFR,-0.08978428371015892
point1,0.14806339232214805,-0.015137950790566198,0.36735982131137673,0.48194775120504524,-1.0597100463137337,-0.5441961278007239,0.249761352160709,1.1405647895823454,-0.4538405644540324,GCFR,0.19089429376419817
point1,0.024116883458677848,-0.35429416513400286,-0.5485655021183634,-3.587337165720582,-0.7082492591817201,-1.631940263222312,-0.6132584876475586,-1.2729870241625316,-0.28097730674729254,GCFR,-3.1748525206227924
point1,0.8539769292651596,-0.7108602002335487,0.3815229395168137,1.5937021317008673,0.31689084566224196,-0.10094793549486543,1.7364046907969066,-0.04977255706800402,0.8632787017494534,GCFR,1.5351741855873895
point1,-0.09245833723394294,-1.0463786068775567,0.29925070790899155,0.2716002031863915,-0.33035998169020675,2.0467412439863204,0.44275976318386784,0.06631093690588138,0.9083872889092003,GCFR,0.7275390589416313
point1,0.3043929792430114,-0.16422689784967748,-0.26329772076293817,0.282514117032431,-0.600142836838021,1.2788728836544285,0.791682750081933,0.7823907817320869,1.581221457704906,GCFR,1.2468766683269312
point1,0.36369862509423545,0.5662098790463145,-1.118085007715667,-0.31579314323225444,-0.4382077356955083,0.5067376059333699,-0.8383568250377862,0.71041424365783,1.5807061755152056,GCFR,0.44118525751066606
point1,0.9839751873241691,0.8869577501016048,-0.0779258864820949,1.2696269832035365,-0.87355485443994485,1.813047839791987,-0.05924335779668763,0.8686098079817204,1.131179788537107,GCFR,2.0837267952501564
point1,0.7992003478032287,0.4830502569593276,0.4492039662902829,0.6124818482829346,-0.2524536766368206,2.1903072420248106,1.7837541865036306,-0.3015653379288563,1.2203243224788995,GCFR,2.089125930583017
point1,1.4895875042903528,0.06751058769183348,1.04190455557564,0.664600475321475,-0.014764890455992523,1.1002333161098616,1.7975878299991224,-0.3121581668086039,1.3324055522138907,GCFR,2.1784388462119417
point1,1.2144053296054758,1.3404867036304438,1.5010013134453257,1.1429277581013477,0.40901489065389796,1.7033244421550457,2.1948969817219264,1.3396903424414839,0.93900573617548,GCFR,3.7710890941334316
point1,0.4130160682862524,-0.7968700152382571,-0.9444362489068288,0.03892485110453992,-2.2927107588913973,0.4295370679522539,-0.44173673516594525,-0.9472963745453449,1.488357007110879,GCFR,-1.0111733390577913
