Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,HDS,n_QDS_in_region,n_collections,HDS_richness,mean_QDS_richness,QDS_turnover,QDS_turnover_prop
1.1159724091105887,-0.5685797428447023,0.1544432659691116,-1.680809422429889,-0.2474782727581886,-0.050523503962889973,0.8887602653698304,0.4182918675361212,-0.1817202214777859,GCFR,-0.23221751191067597,19.2,-30.9,E019S30C,0,500,298,92.5,205.5,0.6895973154362416
0.5310526480489521,-0.2880459885921034,-0.9778602272239485,-0.25480644325994695,0.07307877655076417,-0.2230587672728917,0.32777206929626646,1.248287456679066,0.3321262560556325,GCFR,0.2297515251665305,19.7,-30.9,E019S30D,0,122,84,27.666666666666668,56.33333333333333,0.6706349206349206
0.9806257088384627,-0.6804579491267829,0.7337348580682348,0.6566318807589319,-1.1923054370737567,-0.0039266903014887845,-0.5614261681951612,0.27578599169981305,-0.410366551865795,GCFR,0.07026166120935891,18.2,-31.4,E018S31A,0,1388,612,195,417,0.6813725490196079
0.24217194436870332,-0.996341466138583,-0.8319905642697372,0.4151515092120498,0.4336657931007114,-0.31310556525381883,0.6566647532107586,0.30283607448591143,0.5558312685237133,GCFR,0.05753769443150457,18.7,-31.4,E018S31B,0,1748,659,222.75,436.25,0.6619878603945372
0.7685043253176425,0.8645535147321842,-0.6566221179688109,1.3084383712710936,0.519938316409063,0.00624336827947234,0.6122084053389822,0.004885464276012771,0.5655973413826253,GCFR,1.3268458999266874,19.2,-31.4,E019S31A,0,5310,1374,421.25,952.75,0.6934133915574964
1.3375985587838632,-0.7322314704657767,0.5341047963732952,0.7751182855004686,-0.9296424090259383,-0.5225241628922623,0.10671389925813005,0.6016647540213043,-0.7100997203024033,GCFR,0.29922180728436354,19.7,-31.4,E019S31B,0,1919,729,240.75,488.25,0.6697530864197531
0.28160160781880744,-0.2983639117303382,-0.14291726227108423,-1.8726841675607009,-1.4558896950757372,-0.9437962229184088,-0.5399219453362943,0.410819531508568,-1.7495237200071803,GCFR,-1.9804227294832741,20.2,-31.4,E020S31A,0,111,89,33.5,55.5,0.6235955056179775
-0.335800527381368,0.6906619581700882,0.053975741236683486,0.8542815886012167,-0.10305440275890747,-0.4873716526997847,-1.827404310150625,-3.1368982584266787,-0.297998033517878,GCFR,-1.3309562800019181,18.2,-31.9,E018S31C,0,977,500,186.33333333333334,313.66666666666663,0.6273333333333333
0.8730382080505404,0.4619546366070745,0.04526718599152848,0.41975578320891754,-1.38907799931133,-0.0011155344999979548,-2.1647175769414098,0.006344997740965848,-1.6992731594593768,GCFR,-0.7840948519211928,18.7,-31.9,E018S31D,0,5109,1464,595.25,868.75,0.5934084699453552
1.0081525314809865,-0.39946205073806934,-0.44777405670663845,0.7479368803582468,-0.49823306421668767,0.15219757844472132,0.3961876699850437,0.5907690028537959,-0.46103907559735485,GCFR,0.35409104666375535,19.2,-31.9,E019S31C,0,2673,1144,366.5,777.5,0.6796328671328671
1.8056869444476835,0.19021170661975917,0.9084248784367199,0.9831867030486177,0.10484022181181718,1.4852923436867485,1.2042276306849684,0.45769741083414933,0.4174590775677654,GCFR,2.328395382378347,19.7,-31.9,E019S31D,0,774,414,131.75,282.25,0.6817632850241546
0.9965241997090439,0.2784111520294644,0.5345190931315792,1.1349693866074009,0.7206332631771496,-1.284803589313531,-0.6642322958790406,0.5098042168502097,0.03285568806574946,GCFR,1.1249134442518298,20.2,-31.9,E020S31C,0,582,327,91.75,235.25,0.7194189602446484
-1.5906739705322581,-0.5228008362498361,0.7908328659002898,0.21002874264956836,-1.7237999352081328,1.2211947274936048,-1.56464251236141,0.9495653237801454,0.7873554635167336,GCFR,-0.4114794485437805,18.2,-32.4,E018S32A,0,1285,525,314,211,0.40190476190476193
1.102475332672999,0.4451108712195856,0.4872401686794645,0.396806102539878,0.4257439318408953,1.364012983608768,0.4676934502863752,1.0728952523692703,0.23002457615537217,GCFR,1.9061851564890588,18.7,-32.4,E018S32B,0,5935,1556,583.75,972.25,0.6248393316195373
1.1882478750315277,0.8165141634371065,0.8741238099761193,0.9056569440013762,1.37783891376403,0.17389622101891528,0.6884484314168335,0.591094305768104,0.9382663058600466,GCFR,2.5585980573229836,19.2,-32.4,E019S32A,0,10196,1910,749.5,1160.5,0.6075916230366493
0.45020743011236974,0.5718626757964353,0.8775618055499687,1.555783215842343,0.14754308195799723,0.02052291800680423,-0.19633305329615267,-0.47048596761758754,-0.027393688493742147,GCFR,1.132129835482933,19.7,-32.4,E019S32B,0,1148,408,175.5,232.5,0.5698529411764706
2.0875653467244306,0.6578889492969301,1.4704750269885978,2.038029970599646,1.0360953402918778,1.3553871302730958,0.6423552628759999,0.07300119480671174,0.8246463607803869,GCFR,3.369402078320487,20.2,-32.4,E020S32A,0,2247,703,268.75,434.25,0.6177098150782361
0.46249358475855074,-0.5393146560473314,0.056785273813144105,-0.05669535164882894,0.6684526391457238,-0.7399320547852938,-0.6121508932018023,-0.082880501754276,-0.024843676468713494,GCFR,-0.14562209945659224,20.7,-32.4,E020S32B,0,471,240,68.25,171.75,0.715625
1.5587270874304429,-0.6827005271064458,1.154131391403586,0.9397364821769665,-0.9349564232091541,0.2691682778707355,-0.2998054483072588,-1.339041916400664,-1.1033980203434026,GCFR,-0.09119319520680796,21.2,-32.4,E021S32A,0,189,131,36.75,94.25,0.7194656488549618
1.180436736316518,0.42217128339740484,1.6752309869813455,0.9523559987720112,0.014043058538699572,0.21337581622308388,-7.855981279347588,0.8223477364774738,0.24632115067157184,GCFR,0.34792228911827994,21.7,-32.4,E021S32B,0,1252,475,174.33333333333334,300.66666666666663,0.6329824561403508
-1.2306538916890999,0.6500647898212633,0.930815568631476,-1.3850105037434346,0.26382840408501745,1.0967093655442204,1.1618163351292117,0.4598069554260837,-0.6228649554768285,GCFR,0.20395764375230835,18.2,-32.9,E018S32C,0,1347,582,192,390,0.6701030927835051
0.9214393351724969,-0.5613200821368741,-0.2849548723414973,0.5425913710411137,-0.8121387555578157,0.9951525038851687,0.20179752780905572,0.550262144765082,-2.3568808652970645,GCFR,-0.297642360104142,18.7,-32.9,E018S32D,0,4723,1323,543.5,779.5,0.5891912320483749
1.8883449663300922,0.8964309155361234,0.9960179310266676,-0.31296809529684455,0.8800652503401432,-0.5217447699363866,0.08027717147860917,-0.4654255035417572,0.28056948338781873,GCFR,1.3420103916687922,19.2,-32.9,E019S32C,0,7456,1820,753.75,1066.25,0.5858516483516484
1.9890001623561278,1.5420675005250852,1.6349999661322299,2.3486033949255405,0.5344261224435939,1.7486977793745164,0.38249213853047137,1.05229911700017,1.1855375031551594,GCFR,4.195287561387628,19.7,-32.9,E019S32D,0,2531,975,285.75,689.25,0.7069230769230769
1.128578683538594,-0.3966695441796698,0.7615923342068112,0.9761049549125882,-0.09472858094329344,0.7906812217328362,-1.0259207720809822,0.024058016089216473,-1.1877981558160895,GCFR,0.48549958128888304,20.2,-32.9,E020S32C,0,346,221,65.75,155.25,0.7024886877828054
1.2160530716630278,0.4979251017537688,0.6966740503804559,0.38272698295531826,0.8544079022032487,0.7020452188984886,-0.7918924471410275,0.455743927348997,0.03631938071825275,GCFR,1.4791889681845702,20.7,-32.9,E020S32D,0,747,348,115.5,232.5,0.6681034482758621
1.704836743082637,-0.13726915686865143,-0.9966396660538877,1.6256332556868494,-0.30588562710281186,1.1775223345097412,-0.36545742896032224,1.2417123075059264,0.07006104129055588,GCFR,1.3611447573060613,21.2,-32.9,E021S32C,0,60,49,14.5,34.5,0.7040816326530612
-0.11834915014243913,1.3494059300384267,1.6979723160931564,1.4565734620417006,0.11514676916252681,2.560445011599068,-0.4387443717674214,1.7542148210052133,1.5644904019824715,GCFR,3.3237567776422443,18.2,-33.4,E018S33A,0,4389,1239,488.25,750.75,0.6059322033898306
0.050980038937446424,1.3642774378310063,1.3328974288913584,0.2341057190283539,-0.3766768583717981,0.5313746945191868,0.7453914570698299,0.41948446576835813,-0.22074314719147944,GCFR,1.3663439079313633,18.7,-33.4,E018S33B,0,2993,1093,369.75,723.25,0.6617108874656907
2.0462888122948493,1.128178175762951,1.2868389228240273,1.0522737639497588,-0.03956532986869686,0.8086529758275597,0.700045662975935,1.1136545424097752,-0.3871225254014356,GCFR,2.6448000055275442,19.2,-33.4,E019S33A,0,14040,2503,1138,1365,0.5453455852976429
1.3803680317439162,1.6797377211017124,0.8735902993708631,1.2090784551092448,1.219132753829078,1.3307840848645467,0.7588259590509107,1.586056157896279,1.1346676185552493,GCFR,3.72068876411199,19.7,-33.4,E019S33B,0,3765,1339,480.25,858.75,0.6413368185212845
0.7958674781473528,-0.07058141215891592,0.8265743593924931,-0.25819283292465744,-0.4463827855034506,0.4100853606755586,0.3388584322160848,-0.1545607998756878,-0.6529377422108205,GCFR,0.2110325545110105,20.2,-33.4,E020S33A,0,1243,629,208.5,420.5,0.6685214626391097
1.511210559354194,1.125239502033973,1.7079876261950246,0.3106517631452566,-0.6332094198626824,0.7225592900014226,0.8701013755742184,0.2629781453108857,-0.3227559421804476,GCFR,1.8346918158964727,20.7,-33.4,E020S33B,0,3530,1157,436.25,720.75,0.6229472774416595
1.5106724580048736,0.9399744397491013,1.4873617049736632,0.11100546698179499,1.3615916978776101,0.04435270301895429,1.2090037459520908,0.47609784443475256,1.0732210626647491,GCFR,2.7080754038655814,21.2,-33.4,E021S33A,0,3101,1011,313,698,0.6904055390702275
1.3516581294694132,-0.9620377589906117,0.6054980858519088,0.9387135454783673,1.7251204462159426,0.6870888111137647,1.2431416523700547,0.5610263613817553,1.3121915070633883,GCFR,2.305785801102965,21.7,-33.4,E021S33B,0,1275,646,198.25,447.75,0.6931114551083591
1.9903983796215379,0.3844910108615231,1.3064127629144588,0.25490891427460927,1.467589392048447,0.671008130156581,0.969640378911203,-0.4376396144267658,0.477361154446231,GCFR,2.2423499315497346,22.2,-33.4,E022S33A,0,4789,1367,458,909,0.6649597659107535
0.6069871182166521,1.663354209279586,2.4446265269829066,1.6871592005326093,1.735082419454874,1.156741402365294,0.5822672850629027,1.8840746441742884,1.753493519156546,GCFR,4.634784640779413,22.7,-33.4,E022S33B,0,1289,638,183.5,454.5,0.7123824451410659
0.8707081645685972,1.599616442220476,2.2988143703542305,1.217028724340613,0.8118063428748195,0.17121288338637455,0.16925183982377195,1.2884104494103399,0.9096457892094069,GCFR,3.362925567616229,23.2,-33.4,E023S33A,0,1228,556,176,380,0.6834532374100719
1.5110341716428184,2.028792964549103,2.3502210637099092,1.5424113827118893,0.47577883711168306,0.7090278035439191,-0.3900699587915996,1.7065974319962287,1.0997485087613936,GCFR,3.989593032942648,23.7,-33.4,E023S33B,0,603,334,102.75,231.25,0.6923652694610778
0.5333404130265874,1.3235045296142336,1.7077559962789999,0.17700954150014606,0.39507733811518936,-0.5213883913952708,0.02172375867725692,0.7489800077816229,0.27047053546510813,GCFR,1.7911464565376471,24.2,-33.4,E024S33A,0,556,267,81.33333333333333,185.66666666666669,0.6953807740324595
0.18652357269676542,1.2111246682551438,1.5940492180976542,0.7132174491174624,0.187844549074363,0.5279887030399494,-0.2337358016516816,-0.4482798289123505,-0.07846124738734095,GCFR,1.3335545844893817,24.7,-33.4,E024S33B,0,278,156,55.333333333333336,100.66666666666666,0.6452991452991452
0.8236076327701966,0.54003712355473,1.1723496094846972,0.41079208817214924,1.1502947888853625,0.3829402170787535,0.7008852824177229,0.15200512353357573,-0.4090834796587618,GCFR,1.6514333870536664,25.2,-33.4,E025S33A,0,467,315,112,203,0.6444444444444445
-0.2177331821867767,-0.31271133817638846,0.30188106289810196,0.20222540197303177,-0.5954656858987374,-0.3128339207153387,0.2684736665692993,-0.7496973906765371,-3.90398541502891,GCFR,-1.6593451766034593,25.7,-33.4,E025S33B,0,1889,848,269.5,578.5,0.6821933962264151
0.9349667629105628,1.4568128943199927,1.9478468376092313,-0.6291173341157169,0.4199629814352807,-0.4227268881367007,-0.2296244655533654,-0.7609674547249549,-0.287286218762654,GCFR,0.9804928989831341,26.2,-33.4,E026S33A,0,2255,956,277,679,0.7102510460251046
0.913961100911835,0.9262700624140544,1.1505183568218154,-0.7656052801976465,-0.996242336836664,0.5513449202201639,-0.6237659849079358,-0.7522926406417483,-0.5758115534381554,GCFR,-0.02111271866941372,26.7,-33.4,E026S33B,0,5453,1478,923,555,0.37550744248985113
0.8040519819450923,1.5385293555639372,1.7974701826175195,0.9009203272701221,1.1856269174781588,0.8714920912325453,0.6297541263016554,0.5448414142970567,0.24073658633190553,GCFR,2.895303192381945,18.7,-33.9,E018S33D,0,19907,2811,1278.75,1532.25,0.5450907150480256
0.1538050463630128,1.7059083603270617,1.5888058960733835,0.8100354414984811,1.0509173206514075,0.0701340981628622,0.9670797625703151,1.254445350516683,-0.07661197239022721,GCFR,2.6541127151157484,19.2,-33.9,E019S33C,0,18692,2875,1322.25,1552.75,0.5400869565217391
0.8274553475222187,1.2418938137378521,1.5693031239898874,1.0395377749468535,0.9509283754839057,0.7432575304812689,0.7338907332565127,1.1745476550891878,-0.24305843238621536,GCFR,2.7739857327681205,19.7,-33.9,E019S33D,0,5546,1729,629.25,1099.75,0.6360613071139387
1.6103627326486858,1.9619673977591832,2.883093674908722,0.4344520522453338,1.2426457886021622,0.5676269084587229,0.6975979669143282,-0.37898472707789865,-0.5281366600107912,GCFR,2.9400658111199505,20.2,-33.9,E020S33C,0,4153,1402,449,953,0.6797432239657631
1.0860984959926965,1.9510810267110297,2.412478392416976,1.6820378741855004,2.2322239592288553,0.8722229181638784,1.1303611458857765,1.4634623583959245,1.4417954287836041,GCFR,4.860991961282052,20.7,-33.9,E020S33D,0,6650,1794,658.25,1135.75,0.633082497212932
0.027792064761723637,1.9380711400981674,2.447136901612173,1.8048531098420153,2.264627974532878,1.6003725784917457,0.2776114596445646,1.9012982846948159,1.7363889901822411,GCFR,4.802807323825751,21.2,-33.9,E021S33C,0,5974,1617,582.75,1034.25,0.6396103896103896
1.2999034500695912,1.3791609088119545,2.0778096299712843,0.457259861098225,1.6338903960110345,0.41114818204506437,0.8507833367502783,0.913476338084692,0.9210789767629732,GCFR,3.3817872134169065,21.7,-33.9,E021S33D,0,3219,1203,411,792,0.6583541147132169
1.6757092183452473,1.6637499348652613,2.1200687713028006,1.0747605706804693,2.1167690925692253,-0.7161377897835776,0.34278265340193415,1.0258269192981804,1.371497296420812,GCFR,3.8642679868771506,22.2,-33.9,E022S33C,0,6178,1619,583.75,1035.25,0.6394379246448425
1.8651123976636117,1.6764175358558235,2.4247784400385357,1.3032411384046074,2.1771054626871638,0.1621100649469413,0.6241534878192454,0.6759038610477933,1.3265089335593412,GCFR,4.260412121833605,22.7,-33.9,E022S33D,0,5106,1620,574,1046,0.645679012345679
1.9599235606450534,1.4956178659678991,2.40881530985724,0.6971453366555643,1.9791883096677418,0.38681547936723365,-0.21748517616763072,0.5592233538115825,0.7601860589088274,GCFR,3.571681837531213,23.2,-33.9,E023S33C,0,4605,1338,507.25,830.75,0.6208893871449925
1.5752303804033692,1.8228298552561688,2.650321390102363,1.0711372513248096,2.130679169380314,-0.6049215755984396,-0.6152574807413734,0.8836509159670168,1.3429076238898463,GCFR,3.8520847238943356,23.7,-33.9,E023S33D,0,4362,1342,521.75,820.25,0.611214605067064
1.471999735125536,2.003182953402183,2.4763779891529425,1.0075822186243564,1.8522800388107488,-0.7966984223888113,-0.8869234524799491,0.6435738427247981,1.015235093438555,GCFR,3.40916118976323,24.2,-33.9,E024S33C,0,2740,1026,381.25,644.75,0.628411306042885
1.0266006623725998,0.4513978010247519,1.7427031497295555,-0.32945820734048453,0.4519596083112669,-0.768154240864357,-0.5841349421563689,-0.37540996518980657,-0.45352907485822597,GCFR,0.6354035416521184,24.7,-33.9,E024S33D,0,2252,893,315.75,577.25,0.6464165733482643
1.3257711424062522,0.7393218869572485,1.672786471782031,0.2521027616956563,0.639650907607456,0.4924729970514958,0.3545634032216273,0.2135558616058944,-0.1854253113158051,GCFR,1.8899710846039446,25.2,-33.9,E025S33C,0,5342,1514,637,877,0.5792602377807133
1.2161083718953583,0.6695253519154387,0.2721434031254292,0.4463805862202918,1.1799034068029313,0.30614254222363446,1.23986236361653,0.725033457594043,1.577650874541103,GCFR,2.4236928513060803,19.2,-34.4,E019S34A,0,21899,2748,1404.75,1343.25,0.48881004366812225
0.4726460265880326,1.0765255728637066,-0.26894459468057097,0.7561594511843936,0.9996854156359217,0.5947683010094765,-0.5337768110432841,0.8007985780099173,0.8312034950178744,GCFR,1.673192411727551,19.7,-34.4,E019S34B,0,7741,2051,820.25,1230.75,0.6000731350560702
0.7187874686931022,0.7185778603025142,1.8329458641006122,0.9119355035618882,0.8577321594481486,2.146747458756819,0.8173346925072694,1.4028810860329628,0.4730000897379442,GCFR,3.1816958178380705,20.2,-34.4,E020S34A,0,6539,1820,650.5,1169.5,0.6425824175824176
-2.081263095622935,-0.10226913489057098,0.5927801211262073,1.4473518733415989,1.54887378861957,1.6401424662805815,1.5302972762014448,1.7311980671764167,0.9980772939097374,GCFR,2.221535959406525,20.7,-34.4,E020S34B,0,5669,1504,546.5,957.5,0.6366356382978723
-2.117617639243264,-0.4742818670836423,-0.5064322166598884,0.27191265099410045,-0.10243809759840988,1.1763994564611213,-0.6888882943789795,0.7565558497699382,0.1729563330353351,GCFR,-0.5651368548199145,21.2,-34.4,E021S34A,0,6230,1751,680.5,1070.5,0.6113649343232439
0.029977966759138348,-0.5294575197197103,0.1227974694399437,-0.5771335535783961,-0.4039682015385866,-1.1038115824580261,-0.4831319804592324,-2.081639895641344,-5.635434920648015,GCFR,-3.3224115122572146,21.7,-34.4,E021S34B,0,2942,1045,370.25,674.75,0.6456937799043062
-0.1615956116864011,0.6561705795632647,0.6505137828465629,0.6381369011975763,0.8892579994914825,-1.0116936192220272,0.6049298039375948,-0.7737695629162792,1.3405626140941906,GCFR,0.9982072824379146,19.7,-34.9,E019S34D,0,6637,1343,676.6666666666666,666.3333333333334,0.4961528915363614
-1.9419375053361234,-0.01281644622992199,-0.45317971877242796,-1.0000725192807656,-1.7248901244112176,1.026777815880045,0.6935991355439086,-1.3902963312764927,1.476021802347783,SWAFR,-1.5516120264987792,113.65,-26.25,E113S26B,0,1045,320,101.66666666666667,218.33333333333331,0.6822916666666666
-0.09041320887072656,-0.532650764552588,-1.5718569525070534,0.05991395765064892,-0.03041811945587321,-0.5042233048294629,-2.009218667239516,-0.1659723466520411,-0.1976678256478811,SWAFR,-1.4706536518337696,113.65,-26.75,E113S26D,0,1237,337,116.5,220.5,0.6543026706231454
-0.4700846990199028,0.19861591939468007,-0.2082093568354733,-0.03927301492964214,0.0982862227921993,0.40422830449184416,1.0615350320801102,-0.9514898047305258,-2.5530327678094777,SWAFR,-0.958140219899511,114.15,-26.75,E114S26C,0,411,156,48.666666666666664,107.33333333333334,0.6880341880341881
-0.4861315994770535,0.10331033049932989,-0.7284129642053956,0.769994529110198,-0.459206131310735,1.0120201024391835,1.0696853795170467,0.47478134477715134,-0.12432459050536322,SWAFR,0.3337319483960446,114.15,-27.25,E114S27A,0,1011,398,143,255,0.6407035175879398
-0.6810786706973626,-0.4290043487187762,-0.9015663671442731,-0.2739702106833863,-0.7037248614730603,-0.6021840479768429,-0.17929243018301946,-0.5303528876207789,-0.019419333185444004,SWAFR,-1.4625279107449785,114.65,-27.25,E114S27B,0,2114,438,164.75,273.25,0.6238584474885844
-1.2996161702618318,-0.3069185138866859,-1.2861210781075747,0.02339466067271438,0.21583251677446835,-0.6100232682237637,-0.4831155108589422,-0.28614588780447636,0.14191050630547308,SWAFR,-1.264862429430312,115.15,-27.25,E115S27A,0,102,78,29.5,48.5,0.6217948717948718
-0.8158224469823032,-0.12624303065123563,-2.77086198375034,-0.4935457700800462,0.9365480191428249,0.20579551152102504,0.4539909155959798,0.7632216793171872,-0.18740623640896867,SWAFR,-0.8666666199817978,114.15,-27.75,E114S27C,0,8604,1051,541.25,509.75,0.48501427212178877
-1.32352859361844,0.05367247125358805,-0.07660067812666355,0.21531136993427064,-1.1136537639734698,0.15917115436496138,-0.3028234693627062,0.26036956912473574,-1.1762891126352426,SWAFR,-1.0339976857203494,114.65,-27.75,E114S27D,0,4725,895,382.5,512.5,0.5726256983240223
-1.6026271013958282,-0.16713018270260402,-0.7099399119525229,-0.6069293638988271,-1.194653785524113,0.6691863214631597,-0.2898471503595655,-0.5336497800633748,-0.6017236717013793,SWAFR,-1.8250590066765005,115.15,-27.75,E115S27C,0,223,160,47,113,0.70625
-1.0574156061418418,-0.3499271374790389,-0.9841523156532007,-0.13113731786964247,-0.25019511519280635,-0.23556149343983426,-1.2925346801115514,-0.5078845272253806,-0.0021309096431708753,SWAFR,-1.5228833710659104,115.65,-27.75,E115S27D,0,590,338,108.75,229.25,0.6782544378698225
-0.6436820599164144,-1.679124322117314,-0.7951167820896858,-1.3312221207875146,-0.964499045663489,0.6177623440034665,-0.09261334533003464,-0.007181557525637672,-0.7887332524634296,SWAFR,-2.1231645687427667,116.15,-27.75,E116S27C,0,332,231,88.66666666666667,142.33333333333331,0.6161616161616161
0.5961822576430194,0.5112637234749046,-0.14943716118902062,-0.24498913985399295,0.1553471545386459,-0.048704106871896954,-1.047220304746038,-0.8271168880066941,0.22588232846374728,SWAFR,-0.1902612973403201,114.65,-28.25,E114S28B,0,4379,902,369.75,532.25,0.5900776053215078
-0.6930490182003554,0.005171501887772437,-0.3031493838702042,-0.15255739844705118,-0.09209830295565481,-1.0275731395175893,-0.2967698696165067,0.7377275067974002,-0.5426902923688558,SWAFR,-0.6009508611705856,115.15,-28.25,E115S28A,0,1589,531,190.75,340.25,0.6407721280602636
-0.44105558399176553,-0.4387726617844114,-0.20503699027223637,-0.039967264232713295,-0.10181762332968229,-0.9294467156848248,-0.14709120016063443,0.638963560062114,-0.2654894236827247,SWAFR,-0.506846175931821,115.65,-28.25,E115S28B,0,1281,390,133.5,256.5,0.6576923076923077
-0.6982034832043129,-0.23401678082857538,-1.4835200383153992,-0.27895800465243964,-0.1722820992723513,0.8706549897390078,-1.0133167215402197,-0.40360390102433974,-0.5685738200409,SWAFR,-1.4059901532540433,116.15,-28.25,E116S28A,0,762,270,86.75,183.25,0.6787037037037037
