Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,QDS,n_EDS_in_region,n_collections,QDS_richness,PC1_residual,multivariate_residual
-2.740616689534043,-1.2861692079740248,-1.0779934255549881,1.2725207531897638,-1.0838912610749545,-1.0614133935530112,-0.44816134198333796,0.2639134301654627,0.9079335406013476,GCFR,-1.6077210741946937,18.825,-29.025,E018S29BB,0,366,244,0.3902882516151195,0.6302567069481589
1.3787114819560957,-2.0688309213995355,-0.8837365483317599,1.2469472804175084,-3.015630051434402,-0.030648307627246213,0.3027622638336855,-0.7032019701408049,-0.9479165109429072,GCFR,-1.5150978038135674,19.075,-29.025,E019S29AA,0,291,190,0.2697588176362419,0.6629392985722923
0.5441205951553442,0.04116778945181809,0.8409083837236345,-0.8358168581735982,-1.697804184060246,-0.4802683305922588,0.1537320824960148,-1.3604620096749205,1.692009874124632,GCFR,-0.4936709772242328,19.325,-29.025,E019S29AB,0,641,291,0.32374280313275505,0.4346766083343441
0.3084727149629781,0.30453654067774905,0.316509115280503,0.5984365465708009,-0.4394704930316615,1.7317349978833798,0.7915093165906558,0.2891242780020426,0.8747319301272904,GCFR,1.463803090178873,17.075,-29.275,E017S29AC,0,342,193,-0.10594059219999181,-0.02675775823587991
0.5009525286130114,0.6320133518760787,-0.3101236886843666,-1.3958471427139165,-0.49785227595052933,0.9804191573025454,-0.124462119580365,0.6527939585057497,1.4585009982854036,GCFR,0.4961399039166385,17.325,-29.275,E017S29AD,0,128,87,-0.32772671843589235,-0.3151299960342944
1.7417398126108579,0.7678516077421342,-0.4968976136296203,0.7335562472087223,-0.2561680667999891,1.8385147022893678,1.7210668222591579,-0.6635484901633133,1.2677048068742753,GCFR,1.9762121866325677,17.575,-29.275,E017S29BC,0,665,389,0.132656266162885,0.15118376263627148
0.4664915989007423,-0.668740754957818,-2.06430948386328,0.31972739954353246,-1.1783193280651862,0.47009577601409736,0.47002113267384676,0.2626767054171313,0.8848455383678422,GCFR,-0.40477625215769886,17.825,-29.275,E017S29BD,0,414,257,0.25836848942765456,0.456473859867517
0.9925792857037163,0.1534822925355663,-0.39659817132531533,0.8018872297740699,-1.044625011861335,0.5061262832680109,0.20003884661489235,1.1311134791311774,0.6437951772337578,GCFR,1.0608615072343275,18.075,-29.275,E018S29AC,0,59,51,-0.6321883697942084,-0.4432923501144069
0.8405404375357111,0.49158535884493765,-0.4114036315168286,0.81407274224436,-2.387391469252977,-1.1754224485417213,-0.2881925400820958,0.1064393025603789,0.6196909336123785,GCFR,-0.28877049275390365,18.325,-29.275,E018S29AD,0,76,55,-0.4260975606935001,-0.22618282556037347
0.5416125718111376,-0.30782170456093205,-0.07893693164842482,-0.5436293118759475,-0.785969226944278,-0.49953266327175294,-0.2371201871720429,-0.19651940663660053,0.242682023117614,GCFR,-0.6174434392067986,19.075,-29.275,E019S29AC,0,110,80,-0.2211673060453127,-0.1746567694126515
0.8300108774372814,-0.14428477165685769,0.5391212394996865,0.0682645726103164,-1.8037737835361651,-0.06279826931906143,0.18201324208416977,0.8260216311873966,0.04241348476830744,GCFR,0.19266972649775152,19.325,-29.275,E019S29AD,0,10,10,-1.2282791530298465,-1.044775792171064
0.23256105310247965,-0.35316259100456265,0.2503578373172888,0.0062000113814536404,-0.8978725484086938,0.33203845976338886,0.39025080603213547,-0.487602570182677,0.2096296091843233,GCFR,-0.18752669790102375,19.575,-29.275,E019S29BC,0,60,50,-0.48049036521670996,-0.41834897672292
0.8784358763753085,-1.0063480751209402,0.7473972232861973,1.7963865888490624,0.6843293048605701,0.24004607620016366,0.7909831589820578,0.967129617628493,0.6390981419501283,GCFR,1.9860151727803264,17.075,-29.525,E017S29CA,0,346,221,-0.11415980518876466,0.10109919896494327
0.42148897566653964,0.2091217850522162,0.05731802508084433,0.024276070319885455,-1.1707766913263236,1.510917773683706,0.46788779384489887,0.38406034696531627,-0.11025588135400777,GCFR,0.4930029934667529,17.325,-29.525,E017S29CB,0,214,159,-0.06544605453978196,-0.00951079841056867
1.6431780478233369,0.24067315614806578,0.7833296815882853,0.5848241520586361,-1.7485628563774909,1.179446058174736,1.209717785722998,0.0870420142544072,0.6296967701398039,GCFR,1.4103381954174465,17.575,-29.525,E017S29DA,0,1093,449,0.26761355202040926,0.45284114317327767
1.20453696550897,0.38425968648063547,-0.19401098142615902,0.20196804282506342,-1.7756038696684338,0.5814447251018757,0.177776736673908,0.6466500882096877,0.14962365187141197,GCFR,0.4709782142458653,17.825,-29.525,E017S29DB,0,2586,799,0.6385316726262307,0.7789674278650293
0.9091679802895027,-0.16674929290510784,0.3645363017824931,0.8452424452020807,-0.5186056924390119,0.9181852606051515,0.9914439447385568,0.47149456765200914,1.2979746690929777,GCFR,1.622486915913841,18.075,-29.525,E018S29CA,0,452,283,0.03991287891122598,0.23054602653249062
0.8230282002365157,0.3577530973340845,0.6230806294527201,0.5252454813807587,-1.8082978169428539,0.27591050298494785,1.0220857200825635,-1.137085307330392,0.96711246109195,GCFR,0.4237079272593481,18.325,-29.525,E018S29CB,0,79,65,-0.44503205091781495,-0.3311146649682636
-0.8799718689702651,-0.6031407596778604,-0.35080769712674414,-1.7381839250702062,-0.5864466493702121,-1.143761277744136,-6.460317072107551,-3.65401448467197,0.4590604354865444,GCFR,-4.513581809837398,19.075,-29.525,E019S29CA,0,5,5,-0.9250071090191524,-1.0021216956266628
-2.38076115657958,0.6876957595237377,1.4000476256216534,0.11665314418000464,-0.9175381873920366,0.2101642206704672,0.9555422504470131,-0.002868258094964134,1.9685839855603575,GCFR,0.5086286243976013,17.075,-29.775,E017S29CC,0,150,122,-0.1824897434174041,-0.14294056664167373
0.4706925149430896,0.3258469141584005,0.53091294912395115,0.3177877012016168,-1.892079220202589,1.098328561602983,0.18453589037776194,0.5617074147955323,1.4476693576444022,GCFR,0.9711803376111832,17.325,-29.775,E017S29CD,0,554,306,0.15747831135323148,0.39620294253463173
-0.009173374243876558,-0.8808491081153101,0.33314301692669734,-0.05705869993861397,-1.1587232529409874,0.7087509353808218,-0.05433029268447756,-0.21566603142215315,-0.152294277436544,GCFR,-0.5460303905088433,17.575,-29.775,E017S29DC,0,757,401,0.4697173506267964,0.5963741473741341
0.6185838839994401,-0.40068514552064144,-0.8813468840917644,-0.8328148347596628,-0.05478390470866014,1.4424215925038446,0.6908821065166791,0.0785141965041333,-0.04601336063801034,GCFR,-0.00817504448411711,17.825,-29.775,E017S29DD,0,489,264,0.21911406789392102,0.18793476977205303
1.5096514969054369,0.13821994361848314,0.18961358721721658,0.2959588671043424,-1.000839790861181,0.2807976576140799,0.8496988207050451,0.5727515790732387,0.10351034785594504,GCFR,0.9415033106759322,18.075,-29.775,E018S29CC,0,66,56,-0.5762444358928758,-0.47496805195303876
0.8835666034850801,-0.3693068881997129,0.37347683737289966,-1.2263030514045525,-1.818741376099273,-0.951149925863043,-1.123566989043122,-2.3972153593966,0.6185717154792405,GCFR,-2.014423179593963,18.325,-29.775,E018S29CD,0,83,63,-0.1455388034157007,-0.10235721304305169
0.3646883910813903,-0.9143897512398592,-0.6496525307134593,-1.2075486539838274,-0.4961374379555688,-0.3607215228287957,-0.10583776130953955,-4.020832542343937,0.3978778287491218,GCFR,-2.5600404311722014,18.575,-29.775,E018S29DC,0,58,50,-0.1758498509767057,-0.30765136198100074
0.41238407642899416,-0.004748431327763013,1.231147374089411,0.984292034763771,-0.43375763983606364,0.5614544394740649,0.3004690108307142,-0.7387327224593758,1.159439088522095,GCFR,1.1340478743941114,17.325,-30.025,E017S30AB,0,702,372,0.22138696365489263,0.33520864991118426
1.5590374091353107,0.2762713139139834,-0.28601202533319625,0.9775115282480797,0.38262449157045886,1.221665475686315,1.904505669108272,1.2274404699094341,0.950082171366263,GCFR,2.5971151845507574,17.575,-30.025,E017S30BA,0,701,381,0.04390514370632374,0.1345642405990802
0.906359375526473,0.19230730797107634,-1.0152859377436534,0.4785520567958009,0.6368072394295095,-0.5497221405516582,1.0301024131037713,0.8557011765118594,0.5581540544013481,GCFR,1.0226061040789833,17.825,-30.025,E017S30BB,0,1840,608,0.4490571843731304,0.43759558343952565
1.6645737820719522,0.9651894398037869,0.36265679353597613,1.456231483515621,0.5134201430956695,1.4423660965321736,1.566968838938427,1.4695502157419431,0.9392406736210381,GCFR,3.402878501498099,18.075,-30.025,E018S30AA,0,291,203,-0.33298711559063193,-0.26976725897923426
1.1350398214286836,0.17648160049883835,0.3117047113210884,1.2074401997360176,-1.4256657849673422,0.9324487594726897,0.9627966372439852,0.5011116640209585,0.5893305416067395,GCFR,1.4343734678777982,18.325,-30.025,E018S30AB,0,179,142,-0.23543067236728327,-0.03295749691136035
-0.7698040554586182,-1.6280604717741964,-0.03223001687951619,0.05262764655308046,-1.0548708228970878,0.45847042839007246,0.6475052814036882,-0.711293386556599,0.4387447505910372,GCFR,-1.0226282586315558,18.575,-30.025,E018S30BA,0,53,45,-0.4190173831626661,-0.2389417282556224
-0.4573395507963019,-0.8784689030264176,-1.3930136650901703,-0.9312665600330895,-0.3243089458327788,-0.674038683349617,1.283241042098867,-0.20786384301138036,0.371910405546283,GCFR,-1.2843294130690086,18.825,-30.025,E018S30BB,0,13,13,-0.9246830408254837,-0.9356188952973026
0.518064109076122,-0.057630081862624916,1.4063230942589386,1.4503391152300078,-0.22608620156786985,0.20369833328814435,1.0697567303224877,0.06614401653736537,1.463818075214887,GCFR,1.9394921154406195,17.325,-30.275,E017S30AD,0,810,388,0.13625339848970297,0.31085828502585244
0.9978114881966598,0.7009844588722485,-0.6860214260327493,-0.41887862198963105,-0.22647006304262893,-0.12847388531773035,0.3062223423232081,1.0602654680583796,0.598014313353178,GCFR,0.727023460007353,17.575,-30.275,E017S30BC,0,248,183,-0.034441278843584,-0.04487146744547639
1.6294810174419403,-0.018662330876107806,-1.2523661446294803,0.24952175497437354,-0.7637186176446582,0.04420301956618621,0.39832148645436494,0.252185262249299,-1.6654304217606712,GCFR,-0.33910089428381196,17.825,-30.275,E017S30BD,0,535,284,0.29332072027064077,0.24892861117438045
1.6520549995312865,0.1989045003429705,0.713941170996487,0.2509600608178611,0.556349135268537,0.3715011048523158,-0.3873868461294216,0.9145573310405147,-0.18824285028125967,GCFR,1.4720567860614964,18.075,-30.275,E018S30AC,0,1576,603,0.3877596024588657,0.39051913342761096
0.9301334809147007,-0.4646160086691967,0.5205113045129612,0.5172776184099329,-0.8192099720566745,0.3386813130132502,0.6489964096526933,0.7579779014332847,0.61231129758309,GCFR,0.9953955433772944,18.325,-30.275,E018S30AD,0,103,94,-0.35822459347205027,-0.16078665428448413
-0.003743576950169273,-0.867367557518212,-0.08261197950064919,-0.638951787277548,-0.74879981302628,-0.3403629771759181,-0.4929260870643935,-0.08144061814750497,1.1970331917221064,GCFR,-0.6967687459790195,18.575,-30.275,E018S30BC,0,176,120,-0.03489035157786411,0.12438697492984532
-0.26705469180814373,-0.5035714445148918,-1.036002197019769,0.6541046944344753,-0.23733937923711612,0.7540139817758167,0.2254550654574891,-0.20261853215782313,0.8402885639682908,GCFR,0.029177107867310037,18.825,-30.275,E018S30BD,0,13,12,-1.1281047828052964,-1.028517720714578
-0.46056584512908655,-1.1028536759305312,-0.6779806995335695,0.8447412316969092,0.2373592228075195,1.263953472897354,0.19880039380538828,0.3441497850109079,0.8050226056775706,GCFR,0.44024543119508885,19.075,-30.275,E019S30AC,0,25,19,-0.9813152900813319,-0.8200717353276175
-0.019079497974591637,-0.34481753873567383,0.8533185943578893,0.8721187257708863,-0.6093670299596987,0.36789404520883656,0.3538935049102247,-0.06267150085447011,0.13387493243887483,GCFR,0.5189941626257821,17.575,-30.525,E017S30DA,0,292,213,0.05819905163635134,0.15875238329885577
1.2839063061930085,-0.73149274377028,-0.6507175903957875,0.39138183880530825,-1.366476035662653,0.031817647629588226,0.6826769156081582,0.6325240570855987,-0.3843784271660502,GCFR,-0.03924012878484903,17.825,-30.525,E017S30DB,0,368,213,0.1298786289626594,0.31004108438202665
2.2994914820055037,0.7198208884487332,0.573383455779454,1.5943314185295254,0.32086898269875563,1.1343759868499705,1.579147383730645,0.9488757789523581,0.5503315457466269,GCFR,3.2045829679774136,18.075,-30.525,E018S30CA,0,407,261,-0.19838068467885567,-0.12376426107924664
1.7460691029748834,0.7597780993954969,0.6474572943011947,1.1344121488253667,-0.2980407409343326,0.4999721553477493,1.226247478823144,0.5346767090480532,-0.30061539936216664,GCFR,1.974805161971592,18.325,-30.525,E018S30CB,0,173,148,-0.2868509520186096,-0.28326646882418527
1.316989453159647,-0.04240313162678412,0.572111215231273,0.4788770985223619,0.35724980709351617,0.3625499482265535,0.6294962221094839,0.7190441529204906,0.6812770048652133,GCFR,1.6784166237860723,18.575,-30.525,E018S30DA,0,150,109,-0.3816286630309524,-0.3055632027060038
0.6972696841387352,-0.5129189521965222,-1.5160475517620533,0.8587500828064479,0.5985175937616819,-0.24443452424483184,0.28376264405546675,-0.6103648578965714,0.7478174617370007,GCFR,0.11863243659595633,18.825,-30.525,E018S30DB,0,102,73,-0.3554496005972155,-0.3220357173868977
0.5774464375825795,-1.0558567552929345,-1.236437837473935,-0.37769885276334114,0.3155030458907656,0.27539998838488144,0.7064919297550447,-0.6019757812691627,0.6463340908255862,GCFR,-0.4116489729155383,19.075,-30.525,E019S30CA,0,131,88,-0.2061994761616981,-0.1723501402346556
1.2878534912856527,-1.020319748034614,-0.6720811895556323,0.2714500736114502,-0.3166429661349993,1.8098423063852187,1.5397485823090324,-0.7908118144033888,-1.3069798777351207,GCFR,0.022003744559041083,19.325,-30.525,E019S30CB,0,40,33,-0.6878509996441624,-0.6995117673208916
0.6569243937077268,-0.7044550376717853,-0.3676531446944976,0.2938780296930828,-1.110257426588663,0.400042946839336,-1.8200579123753644,-0.9890029439110479,-1.5122080526351618,GCFR,-1.521964640378928,19.575,-30.525,E019S30DA,0,28,27,-0.5767492891203242,-0.5421828971804111
-0.10022265683135172,-0.7448158354426383,1.155691625743741,1.0208281263894774,-0.7968910746961121,0.58083094112017,-1.0034541001171093,-1.5879433796480038,0.6159976644092682,GCFR,-0.20256807617119185,17.575,-30.775,E017S30DC,0,287,192,0.10577223393986569,0.25831611731318405
-0.10770853154779861,-0.31859957115588317,0.3534038216679578,0.5395847739160564,-0.5714774175662507,1.2356836924863994,0.2007758803423919,0.5816048082045316,0.15592487371088992,GCFR,0.6591537440313,17.825,-30.775,E017S30DD,0,239,161,-0.08135174207040981,0.030378126189852396
1.1358177542023498,-0.18580808433315751,-0.3519364679441588,0.17011945013303195,-1.0766548138929584,1.052984907906381,0.5356443632037257,0.7119331110871318,-0.4839664905322014,GCFR,0.4521980646670076,18.075,-30.775,E018S30CC,0,228,160,-0.05748367564063138,0.039101284241571686
0.47193662157513033,-0.1981128061339451,-1.3260577459401737,-0.6168109606423022,-0.6698499791353699,0.5123119422565334,0.18630278117937615,0.34985669209676284,-0.8034772188007873,GCFR,-0.7649231782503494,18.325,-30.775,E018S30CD,0,105,71,-0.25406193969217933,-0.2920721199982281
0.8349987530289629,-0.615521695557647,-0.005518839635443963,-0.63429014819518,-0.7115840751453212,0.8122701207754787,0.8511362089220772,-0.7296917636783136,-0.8014017286659166,GCFR,-0.5287980374570556,18.575,-30.775,E018S30DC,0,78,49,-0.44544364692065075,-0.47814990392642975
1.2395809945419125,-0.25712732993976034,0.2803134486231903,0.10706176628589983,-2.16938213677651,0.33679906548317545,0.8574995249766412,-0.74123795216188,-0.1211085261841722,GCFR,-0.2669029686644348,18.825,-30.775,E018S30DD,0,23,19,-0.8905145292022046,-0.7533453556315204
1.8120716917516289,0.21552361335985903,0.1352652227319766,0.8695986401347173,-0.23391420713290495,1.1468156086406887,0.8823886278892452,1.011422109543255,0.2501509202945462,GCFR,2.006393124510223,19.075,-30.775,E019S30CC,0,113,96,-0.47889745858857513,-0.3697274545766396
1.3681831920340457,0.21906962734731383,0.2695590181382302,-0.19903516844918434,0.28086131593589453,0.7090975316100614,1.8687087478653979,0.9388681447079059,0.13716780135716555,GCFR,1.6609414414991819,19.325,-30.775,E019S30CD,0,216,153,-0.23211984492639803,-0.26269901814929275
0.5360168932914342,-0.13447982400879696,-0.8267437150158927,-0.3384691857044059,-0.6553738219482956,0.3614426420707939,0.6517067542849101,0.29952184657222286,-1.5185693876837767,GCFR,-0.617082768830614,19.575,-30.775,E019S30DC,0,37,31,-0.6329419107616191,-0.7190144568726081
-0.6547345823529632,-0.7322210794015032,-1.410609233406477,-0.46175140063445286,-1.5241659974691075,0.08123216704345687,0.3879300045800958,-1.8635870627766378,-0.9130246732252701,GCFR,-2.5232345721761593,19.825,-30.775,E019S30DD,0,28,25,-0.4816058702056334,-0.5410908842972157
0.634495196307779,-1.1971462216126447,0.8289690682084289,1.0146243050659005,-1.2426310158223088,-0.3792840712623365,0.07069485060878748,0.32847603763549127,0.0675165991385901,GCFR,0.14712347584816107,17.825,-31.025,E017S31BB,0,167,127,-0.11862710629814611,0.15579640293488153
0.6235749480139873,-0.09744356325838253,-0.465988208489962,-1.395181396362117,-1.9638234797974654,0.13590567866144315,-1.2537064107186466,0.4405982396789833,-0.8137892145642329,GCFR,-1.5361630599952973,18.075,-31.025,E018S31AA,0,108,83,-0.08721182546984972,-0.03756287949639585
-0.40371935320133856,0.011337676222801046,-1.374108846783276,-0.8103416837554621,0.6149230210711506,0.33156575219409085,-0.019857884403749377,0.3833902759770791,0.31213603410919005,GCFR,-0.3989115326974615,18.325,-31.025,E018S31AB,0,864,434,0.4851720415265339,0.3754260411301196
0.5396113551072628,-0.001257722493263107,-0.7364484189367254,-0.5965594598539976,-0.6284367801291615,-1.1275051608799147,-0.7246988729748881,-0.21923520035100963,0.4551077185497962,GCFR,-0.9274188159321041,18.575,-31.025,E018S31BA,0,209,148,0.08580653470928556,0.09789836031072578
0.7505321094602525,-0.3471449904712744,-0.07286742505091426,-0.13374750269536254,0.39924534101194553,0.8935181867106572,1.050583542187965,0.3072248844959211,-0.03678581076430066,GCFR,0.7817763089590979,18.825,-31.025,E018S31BB,0,327,208,0.014140475552445696,-0.008269676561296846
1.4498853313059186,0.4909093186689274,0.2363712649368348,1.0887524677746683,1.1801502366340537,1.0563959773605291,1.4461983872842894,1.1420633586565099,1.17388955110949,GCFR,3.0100903327462696,19.075,-31.025,E019S31AA,0,275,195,-0.30001292693796927,-0.2652996322953858
1.3119587196002755,-0.6623601100253566,0.4228649557411235,0.26359275156670575,-0.09236793411380055,0.8367090870870264,0.18575251937769657,0.8965864033772237,-1.2676565097397345,GCFR,0.6578024739462904,19.325,-31.025,E019S31AB,0,214,139,-0.14498930921561076,-0.09796263372883618
0.3272413970335794,-0.0297300232014123,-0.5785919643111012,0.27348836661931797,0.2743894094882199,-0.26843839287390187,0.20217780281025594,0.05127001752307531,0.24525157604967843,GCFR,0.18140110760895184,19.575,-31.025,E019S31BA,0,65,53,-0.5025563464503935,-0.5271894317107042
0.5943871938524364,-0.21887192886540205,-0.6101581875119441,-0.32793520469967496,-1.3277468867560696,-0.06204763855382869,-0.03440786346540761,0.6815475347565066,-0.8090856054895982,GCFR,-0.6769016245629336,19.825,-31.025,E019S31BB,0,163,108,-0.08319886218103205,-0.028020566483216196
0.31071939580000235,-0.483331019953918,0.9919776421205971,0.44249509916535695,-0.7982386675165101,0.16081928749324756,-1.9505993557485968,0.3119904592268027,-0.3965650834506107,GCFR,-0.20617097739826346,18.075,-31.275,E018S31AC,0,87,66,-0.35752243189655303,-0.21771628894640552
-0.2887445465278271,0.5509418504833432,-0.40615365202404086,-0.4136633065694667,-0.28146015150054643,0.04914676390704152,0.5742735631335228,0.3328866030087908,-1.7147261825807238,GCFR,-0.5897970570740655,18.325,-31.275,E018S31AD,0,329,197,0.16665902403353489,-0.052105554766137194
0.7483440404952568,0.18139275724791004,-0.9634689008914682,0.23645794917040092,-0.26857920268799695,0.48050188772664976,-0.18961401838249636,0.19453342818857708,1.3371956711788537,GCFR,0.5973611005293527,18.575,-31.275,E018S31BC,0,977,382,0.301820174199128,0.3971983405555272
0.10688902532989267,0.7016631452825318,-1.1994018242125604,-0.05852966106220274,-0.15147973644190196,0.13493209623049568,0.37063832315586986,-0.3046904405888987,0.08601542427964115,GCFR,-0.1633540720413797,18.825,-31.275,E018S31BD,0,235,153,0.0021271967564611867,-0.12241259960580082
0.8610628526941481,0.8656998453362327,-0.2576050278005703,1.0930741755841857,-0.14008633306054813,0.716439128753388,0.7151412507222409,-0.5322990642181349,-1.07019353972506,GCFR,0.7410694830405608,19.075,-31.275,E019S31AC,0,4615,1196,0.7790352439926096,0.6334918705144384
1.2093824561066109,0.5804627952184852,0.16100912539851625,0.5825671312434659,0.7323644837142781,-0.0903464868929956,-1.9281938266224399,0.6313367675885034,0.2551078922397112,GCFR,1.0225038247908882,19.325,-31.275,E019S31AD,0,206,155,-0.1445015636483603,-0.15037624188971166
1.3424350966828538,-0.15865041811211264,0.4291463505862392,-0.09526741233185354,-0.20897517985947653,-0.47713613933194965,0.12217451881656595,0.1231089533004786,-0.0927343131114378,GCFR,0.3602345358382813,19.575,-31.275,E019S31BC,0,431,257,0.16013796010088988,0.18192815588897085
1.6664214220750773,0.6955952057366084,0.777898550829094,1.2868551562030621,-0.07344300116010992,1.166090080252162,0.48712897926526655,0.5357659817810299,0.2069063903774521,GCFR,2.2890309043813835,19.825,-31.275,E019S31BD,0,1260,545,0.23893595808885715,0.29322818368310144
-0.5347636832668986,-0.25022901456879226,0.17959272434859522,-0.069593538649198,-0.3635803585755945,0.23484080577877778,0.5121643119310241,0.5871072134025997,-0.03289766474726866,GCFR,0.024251292933684446,20.075,-31.275,E020S31AC,0,56,45,-0.5534410201952983,-0.5355809780411017
-1.6558787618398498,-0.9990839426522075,-4.7892186250476,-5.213079874759805,-0.5881284493595643,-0.15053129064742424,-0.7118432995566434,-1.9838793792058278,-1.1399900796340767,GCFR,-6.176115833295116,20.325,-31.275,E020S31AD,0,25,22,-0.06807823100668618,-0.4843172107134697
-0.31820648353456427,0.4389864665639765,1.3552072232903452,0.1375165398856184,0.6010897488230253,1.147580643735528,-0.4962784182891724,0.8898007442188901,1.4229166006334142,GCFR,1.7412521948736186,18.075,-31.525,E018S31CA,0,253,168,-0.20181422482375194,-0.15981875234848192
