Elevation,MAP,PDQ,Surface_T,NDVI,CEC,Clay,Soil_C,pH,region,PC1,lon,lat,QDS,n_EDS_in_region,n_collections,QDS_richness
0.30847267025887826,0.3045364848360415,0.3165091017377772,0.5984414505146622,-0.4394706558656431,1.7317349833801088,0.791508744399636,0.2891242391485373,0.874732407834072,GCFR,1.4638052617934962,17.075,-29.275,E017S29AC,0,342,193
0.5009524668586298,0.6320133042047154,-0.3101234972771291,-1.3959296868369129,-0.49785254440322974,0.9804191316727504,-0.12446190850260265,0.6527940605668517,1.4585024612767667,GCFR,0.4961057184786769,17.325,-29.275,E017S29AD,0,128,87
1.741739779218919,0.7678516004908584,-0.4968972120239652,0.7335619487804934,-0.25616822411925694,1.8385146989689785,1.7210658188187269,-0.6635486578082758,1.267706068098348,GCFR,1.9762153355647984,17.575,-29.275,E017S29BC,0,665,389
0.4664915473716098,-0.6687407365289215,-2.0643089341572987,0.3197373797284018,-1.1783198229983591,0.47009568427280546,0.4700208949339514,0.26267675166709975,0.8848462040157298,GCFR,-0.40477070077647803,17.825,-29.275,E017S29BD,0,414,257
0.9925792374368446,0.15348248951616236,-0.39659818084636433,0.8018930901849922,-1.0446253043131413,0.5061261393700802,0.20003878682670892,1.131113494857872,0.6437970502106399,GCFR,1.0608646913588657,18.075,-29.275,E018S29AC,0,59,51
0.8405404476245139,0.4915851236472402,-0.41140338762909223,0.8140830158780189,-2.3873915423200223,-1.1754229319172513,-0.2881922751109714,0.10643928791404766,0.6196920959114426,GCFR,-0.2887657192632236,18.325,-29.275,E018S29AD,0,76,55
0.5416127619934646,-0.3078215689434088,-0.0789370292716916,-0.5436688973851238,-0.7859691510124975,-0.4995323008594123,-0.23712027334618715,-0.1965194595032402,0.2426818773344421,GCFR,-0.6174601803909864,19.075,-29.275,E019S29AC,0,110,80
0.8300108087361417,-0.14428486002984692,0.5391210486889767,0.06826719403638407,-1.8037740181846569,-0.06279819142108689,0.1820131609086585,0.8260215793586771,0.04241321775643697,GCFR,0.19266961179459005,19.325,-29.275,E019S29AD,0,10,10
0.23256136034313601,-0.3531626220955051,0.2503578695089616,0.006208944596385853,-0.8978724369298715,0.33203826265176917,0.3902506388566379,-0.48760255435702804,0.2096288044316405,GCFR,-0.1875234339459439,19.575,-29.275,E019S29BC,0,60,50
0.8784358598118214,-1.0063481703705972,0.7473971740600955,1.796393282536481,0.6843292303393848,0.24004617432671063,0.7909826263200633,0.9671295175603621,0.6390989766816351,GCFR,1.9860182573191658,17.075,-29.525,E017S29CA,0,346,221
0.4214890519282733,0.20912180197167066,0.05731804782049629,0.024254041985620887,-1.1707763856603566,1.5109176122021641,0.4678875034278207,0.38406036015775413,-0.11025487025069489,GCFR,0.4929939730568324,17.325,-29.525,E017S29CB,0,214,159
1.6431779778449485,0.24067315243983145,0.7833296270977548,0.5848205589647713,-1.7485617758286074,1.1794459080506623,1.2097171903465356,0.08704200211396254,0.6296961959321382,GCFR,1.4103359576452632,17.575,-29.525,E017S29DA,0,1093,449
1.2045369540014228,0.38425972492254334,-0.19401088195104724,0.2019532139649473,-1.7756042760697752,0.5814449157472165,0.17777684467784463,0.6466500590043119,0.1496228832134507,GCFR,0.4709714607895852,17.825,-29.525,E017S29DB,0,2586,799
0.9091678931967404,-0.16674922051754998,0.364536498225838,0.8452523487123044,-0.5186057066865831,0.9181851677524883,0.9914433134109775,0.4714944677889901,1.2979749401875187,GCFR,1.6224910498373377,18.075,-29.525,E018S29CA,0,452,283
0.8230280236575771,0.3577529349330217,0.6230805063937735,0.5252468508963676,-1.8082979643278654,0.2759102633015246,1.0220852780789256,-1.137085613900111,0.9671138625382594,GCFR,0.4237082632932735,18.325,-29.525,E018S29CB,0,79,65
-0.879969671915796,-0.6031403888834431,-0.35080802363422225,-1.7382092690692856,-0.5864468053580904,-1.1437621076338438,-6.4604063015373105,-3.654014385737744,0.45906165780011954,GCFR,-4.513610962405492,19.075,-29.525,E019S29CA,0,5,5
-2.3807620643627074,0.6876956388557819,1.4000473486413667,0.11666782916962784,-0.917537210804563,0.21016437695276163,0.9555417115341603,-0.0028681252967536273,1.9685854524891884,GCFR,0.5086352395202708,17.075,-29.775,E017S29CC,0,150,122
0.47069243781480413,0.32584692742232657,0.5309127678102106,0.31779050121330804,-1.8920780207323946,1.0983284672187426,0.1845354865221163,0.5617073253744305,1.447670641748079,GCFR,0.9711818395598917,17.325,-29.775,E017S29CD,0,554,306
-0.009173104762899816,-0.8808479805316785,0.3331432223274085,-0.05705860186000519,-1.1587230085072822,0.7087507181350362,-0.05432960359611806,-0.21566608754919064,-0.15229554248006708,GCFR,-0.546030426910812,17.575,-29.775,E017S29DC,0,757,401
0.6185838211981076,-0.40068500972659665,-0.8813466672181602,-0.8328539646940182,-0.054783937166406275,1.4424216522488096,0.6908819808336649,0.0785142328147573,-0.046013154375893275,GCFR,-0.008191189000086,17.825,-29.775,E017S29DD,0,489,264
1.5096513040209911,0.13821986258000266,0.1896133437646404,0.2959650233784159,-1.0008391967181376,0.2807974883320119,0.8496983348379686,0.5727516123819594,0.10351011214753555,GCFR,0.9415050518726417,18.075,-29.775,E018S29CC,0,66,56
0.8835665403853207,-0.3693067505761873,0.37347687515420647,-1.226309958667506,-1.8187416366113618,-0.95115001243996,-1.1235650283363252,-2.397215459107673,0.6185718386572315,GCFR,-2.0144266505607913,18.325,-29.775,E018S29CD,0,83,63
0.3646883812981528,-0.9143919077565609,-0.6496528358103236,-1.2075574343100226,-0.49613695963907006,-0.36072092643220466,-0.10583709601633713,-4.020840436659511,0.39787727719514654,GCFR,-2.560047402502541,18.575,-29.775,E018S29DC,0,58,50
0.41238413568405713,-0.004748095054883016,1.231147116036208,0.9842951701183249,-0.43375771032938554,0.561454645238506,0.30046927516406774,-0.7387324955575295,1.1594402785912794,GCFR,1.1340497637832176,17.325,-30.025,E017S30AB,0,702,372
1.5590373068099055,0.27627126960960235,-0.2860118797220673,0.9775187591132493,0.38262434667481215,1.221665327252577,1.9045045077908687,1.22744039327582,0.9500826494836623,GCFR,2.5971182592647004,17.575,-30.025,E017S30BA,0,701,381
0.9063593246198127,0.1923072202565841,-1.0152855521838255,0.47854905361217986,0.6368074048580624,-0.5497218971431455,1.0301019377054683,0.8557011977810557,0.5581553607279925,GCFR,1.0226059822892304,17.825,-30.025,E017S30BB,0,1840,608
1.6645737723517333,0.9651893912238164,0.3626567681986265,1.4562392642168558,0.5134199330577356,1.4423660765208592,1.5669678456987288,1.469550254000801,0.9392417327431032,GCFR,3.402881957014947,18.075,-30.025,E018S30AA,0,291,203
1.135039894651011,0.17648130464273662,0.31170453119577146,1.2074488420384264,-1.4256661809312887,0.9324489143917908,0.96279623585876,0.5011115787057491,0.5893296400039376,GCFR,1.434376467756993,18.325,-30.025,E018S30AB,0,179,142
-0.7698036964401155,-1.6280597972986126,-0.03222989099826134,0.052602394439504235,-1.054870287087482,0.4584704792436868,0.6475052575926304,-0.7112931841068104,0.4387436764274851,GCFR,-1.0226381381805598,18.575,-30.025,E018S30BA,0,53,45
-0.4573406949658825,-0.8784683275330608,-1.3930134452792318,-0.9312903340900802,-0.3243090272978476,-0.6740384234872114,1.283240169008757,-0.2078637374250161,0.3719110478807499,GCFR,-1.284338920192754,18.825,-30.025,E018S30BB,0,13,13
0.5180640962570936,-0.05762932150144162,1.4063229385347817,1.4503492596603806,-0.22608666758772705,0.20369823004584256,1.0697560310087693,0.06614404392994369,1.463819441192799,GCFR,1.9394966302182304,17.325,-30.275,E017S30AD,0,810,388
0.9978114398860232,0.7009845728260535,-0.6860210014092879,-0.41886217008589677,-0.22646981955749407,-0.1284743365641576,0.30622219527915573,1.0602654146636485,0.5980147737791819,GCFR,0.7270303012504841,17.575,-30.275,E017S30BC,0,248,183
1.6294810652801077,-0.018662433194553407,-1.252365917716092,0.24953300204843346,-0.7637188250796966,0.04420264613534085,0.3983210544134659,0.25218509463818256,-1.6654197796514982,GCFR,-0.3390931976446855,17.825,-30.275,E017S30BD,0,535,284
1.6520549174211763,0.19890411553547271,0.7139408716164561,0.2509654839300159,0.5563491562915516,0.3715007023333121,-0.38738671134040353,0.914557273353543,-0.18824428120777967,GCFR,1.4720573542938429,18.075,-30.275,E018S30AC,0,1576,603
0.930133616105937,-0.4646161535114849,0.5205113754442847,0.5172761698916365,-0.8192098142525671,0.338680936845811,0.6489960117881488,0.7579778418620371,0.6123109298674206,GCFR,0.995394238683938,18.325,-30.275,E018S30AD,0,103,94
-0.003744109838734965,-0.8673670918584652,-0.08261163971898011,-0.6389364040434172,-0.7488000234186375,-0.3403631697955402,-0.49292496172067624,-0.08144046475277242,1.1970337130065156,GCFR,-0.6967621800081749,18.575,-30.275,E018S30BC,0,176,120
-0.2670549701336277,-0.5035713538568813,-1.03600055081238,0.6541043631884449,-0.23733957707702164,0.7540140523337608,0.22545502947168383,-0.2026186633531378,0.8402904597284625,GCFR,0.029179221612171152,18.825,-30.275,E018S30BD,0,13,12
-0.46056528948351644,-1.1028543782046625,-0.677980084926751,0.8447475525847125,0.23735930144353024,1.2639534032575004,0.19880055838514374,0.3441497813751848,0.805024365560371,GCFR,0.4402499746807209,19.075,-30.275,E019S30AC,0,25,19
-0.01907951578639649,-0.34481756338188607,0.853318364947224,0.872126661805432,-0.6093671907223513,0.3678938014158523,0.3538934503079024,-0.06267130430028726,0.13387272886180485,GCFR,0.518996525745065,17.575,-30.525,E017S30DA,0,292,213
1.2839062433068098,-0.7314921512921532,-0.6507175868084649,0.39139531556710916,-1.3664756282826611,0.03181730900980544,0.6826768770739248,0.6325240818425457,-0.3843778336788271,GCFR,-0.03923432627217849,17.825,-30.525,E017S30DB,0,368,213
2.2994914608809656,0.7198207432960935,0.5733834142470057,1.594341253737525,0.32086902562258485,1.1343759059371576,1.5791464582973453,0.9488757075697246,0.5503324364086106,GCFR,3.2045869150827078,18.075,-30.525,E018S30CA,0,407,261
1.7460690885256294,0.7597781344512144,0.6474573333644629,1.1344115893978797,-0.2980409684084488,0.49997228789111214,1.2262469779427574,0.5346767846791944,-0.30061479250303125,GCFR,1.9748045973991668,18.325,-30.525,E018S30CB,0,173,148
1.3169892966945451,-0.04240302228506978,0.5721110790313044,0.47887164010969174,0.3572495494924573,0.3625504199314225,0.6294958098551157,0.7190442596715821,0.6812786533570827,GCFR,1.6784143873856685,18.575,-30.525,E018S30DA,0,150,109
0.6972698107104158,-0.5129190056472778,-1.516048170913949,0.8587540682766533,0.5985174521464698,-0.24443479701513335,0.2837622244154809,-0.6103648085543184,0.7478164357667452,GCFR,0.11863483382582837,18.825,-30.525,E018S30DB,0,102,73
0.5774464285459527,-1.0558561815095546,-1.2364362277991063,-0.3777215902762304,0.31550292752571923,0.2754002142784716,0.7064919190552572,-0.6019756151788648,0.6463352156352438,GCFR,-0.41165667706216347,19.075,-30.525,E019S30CA,0,131,88
1.2878534442676166,-1.0203204460118929,-0.6720806284839206,0.27144447697350627,-0.3166428336295553,1.8098422598007256,1.5397478016094062,-0.7908117441813602,-1.306976223893967,GCFR,0.0220023888568312,19.325,-30.525,E019S30CB,0,40,33
0.6569238126480883,-0.7044556219156518,-0.3676534755620854,0.2939002363206856,-1.1102574121080613,0.4000436550381613,-1.8200516815505567,-0.9890032583996785,-1.5122084523094845,GCFR,-1.521954641399218,19.575,-30.525,E019S30DA,0,28,27
-0.10022277047148703,-0.7448156622131135,1.1556912759333684,1.020826552829461,-0.7968917205284536,0.5808312649573489,-1.0034553163828497,-1.5879418869481932,0.6159970587184349,GCFR,-0.2025686496876976,17.575,-30.775,E017S30DC,0,287,192
-0.1077084811708958,-0.3185996947898975,0.3534038792262036,0.5395978265818596,-0.5714775023183482,1.2356834971139985,0.20077630478047814,0.5816048140802572,0.15592607589369326,GCFR,0.6591595828316831,17.825,-30.775,E017S30DD,0,239,161
1.1358177151967315,-0.18580800723641797,-0.3519362883251437,0.17010273015002633,-1.0766551173144225,1.052984767618627,0.5356444075727705,0.7119330284919861,-0.4839683156015307,GCFR,0.4521901573001772,18.075,-30.775,E018S30CC,0,228,160
0.47193668576570397,-0.1981129377395868,-1.3260577432410734,-0.6168122146898217,-0.6698502912227327,0.5123120420122286,0.1863021511383413,0.3498568062466832,-0.8034786696336411,GCFR,-0.7649243074178225,18.325,-30.775,E018S30CD,0,105,71
0.8349989044109188,-0.6155216568230156,-0.005518541872275359,-0.6342924164220158,-0.7115837075695246,0.8122699500152754,0.8511360023125079,-0.7296916749509124,-0.8014045564083154,GCFR,-0.5288004162876918,18.575,-30.775,E018S30DC,0,78,49
1.2395808966534954,-0.2571272523060224,0.28031359584318366,0.1070508418641115,-2.1693830485544074,0.33679900544655406,0.857498793867438,-0.7412376952848473,-0.12111080803985277,GCFR,-0.2669092435680542,18.825,-30.775,E018S30DD,0,23,19
1.8120716814277298,0.21552339316381622,0.13526506232721053,0.8696070416371835,-0.23391406228914552,1.1468156364445936,0.882388022855715,1.0114220324957839,0.2501522820995758,GCFR,2.006396565829755,19.075,-30.775,E019S30CC,0,113,96
1.3681830861522846,0.2190695839335198,0.2695590016743718,-0.19903543912466828,0.28086147896535196,0.7090972569549102,1.8687075001880646,0.9388681365390619,0.13716837330699266,GCFR,1.660940338007539,19.325,-30.775,E019S30CD,0,216,153
0.5360168841483464,-0.1344800981434544,-0.8267432930186295,-0.3384720720010204,-0.6553740016683316,0.3614424236866599,0.651705996893591,0.2995217700141865,-1.5185644397165297,GCFR,-0.617082946701188,19.575,-30.775,E019S30DC,0,37,31
-0.6547339856799271,-0.7322210643722381,-1.4106111440288238,-0.46177997383198793,-1.5241660095278196,0.08123267806383422,0.38793015438059586,-1.8635873167195274,-0.9130219302699001,GCFR,-2.5232451889140757,19.825,-30.775,E019S30DD,0,28,25
0.6344951873294423,-1.197145871846386,0.8289689566015809,1.0146298795930377,-1.2426309172749805,-0.3792839593693603,0.070695124082151,0.3284760008537805,0.06751572839822648,GCFR,0.14712527318353463,17.825,-31.025,E017S31BB,0,167,127
0.6235749650571788,-0.09744326780901501,-0.4659876392842651,-1.3951654944922802,-1.963823667202671,0.13590582293443057,-1.2537075775021547,0.4405982626150533,-0.8137912633714598,GCFR,-1.5361582106758085,18.075,-31.025,E018S31AA,0,108,83
-0.40371891634902835,0.011337925547029646,-1.374109242215298,-0.8103860733432248,0.6149230782996332,0.3315659746102433,-0.01985726270264924,0.3833903924694018,0.3121366060676691,GCFR,-0.39892873633341475,18.325,-31.025,E018S31AB,0,864,434
0.5396113152339174,-0.0012581019113486116,-0.7364484788865117,-0.5965743923772229,-0.6284365777902303,-1.1275051506335891,-0.7246986678373263,-0.21923522555343794,0.4551074675410302,GCFR,-0.9274251827623509,18.575,-31.025,E018S31BA,0,209,148
0.7505320466741972,-0.3471449093746217,-0.07286753729301172,-0.13372847482898478,0.3992453343090985,0.8935182442699198,1.050582977538525,0.3072250486476398,-0.03678415649902955,GCFR,0.7817843317910804,18.825,-31.025,E018S31BB,0,327,208
1.4498852764755459,0.49090938813239005,0.23637114393042652,1.0887576422873229,1.1801502177992325,1.0563959971265844,1.4461978776102997,1.142063277092275,1.1738912005934161,GCFR,3.0100930750673127,19.075,-31.025,E019S31AA,0,275,195
1.311958863640693,-0.6623598622593637,0.4228649275620753,0.263584656044053,-0.09236781222873403,0.8367091099142498,0.1857521905103866,0.896586274799029,-1.2676587178079282,GCFR,0.6577975737037393,19.325,-31.025,E019S31AB,0,214,139
0.32724150685935205,-0.029729942058668513,-0.5785925172252614,0.273496408274265,0.27438957492577987,-0.26843820277347835,0.20217684748587575,0.05127006684186918,0.2452503812817391,GCFR,0.1814043044007877,19.575,-31.025,E019S31BA,0,65,53
0.5943873247859719,-0.218872439088781,-0.6101581968689694,-0.3279533300617065,-1.3277473653950473,-0.06204765479985474,-0.034408113708227814,0.6815475311553872,-0.8090909194558076,GCFR,-0.6769115826666943,19.825,-31.025,E019S31BB,0,163,108
0.3107193216234843,-0.48333058315828226,0.991977378975652,0.44249075269442467,-0.7982391917056162,0.16081955496577466,-1.9505985511980302,0.3119905545930517,-0.3965654224179963,GCFR,-0.20617333678820732,18.075,-31.275,E018S31AC,0,87,66
-0.2887448918076505,0.5509416943241187,-0.40615325783444306,-0.4136423909392889,-0.28146032156107426,0.04914692533427144,0.5742731634681526,0.33288655264344613,-1.7147296853199347,GCFR,-0.5897899677084281,18.325,-31.275,E018S31AD,0,329,197
0.7483440136364007,0.18139255868733833,-0.9634686448762425,0.23646363595931966,-0.26857917586736474,0.480501944788035,-0.18961348023316565,0.19453343401261014,1.3371960197698602,GCFR,0.5973644649409845,18.575,-31.275,E018S31BC,0,977,382
0.10688903348612384,0.7016632067520282,-1.1994011140938305,-0.05853385659188524,-0.1514800354990985,0.13493195240978226,0.3706386005788209,-0.3046905897096587,0.08601624886989759,GCFR,-0.16335465209321717,18.825,-31.275,E018S31BD,0,235,153
0.8610628736378321,0.8656996984854461,-0.25760527277277767,1.0930802823965136,-0.14008654726732922,0.7164388838799997,0.7151414231438934,-0.5322988169098742,-1.070194269216977,GCFR,0.7410721117896564,19.075,-31.275,E019S31AC,0,4615,1196
1.2093824055229743,0.5804626859640637,0.16100898443571118,0.5825688469023887,0.7323645414518156,-0.09034681044672774,-1.9281954321847061,0.6313367834562109,0.25510963381815394,GCFR,1.0225045835127418,19.325,-31.275,E019S31AD,0,206,155
1.342435138355811,-0.15864997133374895,0.42914616930765087,-0.09525858678068143,-0.2089748698404777,-0.47713643212454077,0.1221743864315393,0.12310919579347498,-0.0927345073423033,GCFR,0.36023746507754933,19.575,-31.275,E019S31BC,0,431,257
1.6664214682595695,0.6955951712212011,0.777898717215759,1.2868657690812577,-0.07344308405716132,1.1660900807038976,0.48712839451855255,0.53576581749599,0.20690767092589707,GCFR,2.289035344993618,19.825,-31.275,E019S31BD,0,1260,545
-0.534764138092384,-0.2502294412648493,0.17959248186373455,-0.06959411064545167,-0.3635803628827207,0.23484062963680188,0.5121642656543904,0.587107162291609,-0.03289547764219371,GCFR,0.02425113148853588,20.075,-31.275,E020S31AC,0,56,45
-1.6558797404742722,-0.9990840609148931,-4.789235086376231,-5.211936516918016,-0.5881278455034193,-0.15053119933404768,-0.7118412408535697,-1.9838797828655317,-1.139989489704266,GCFR,-6.175647819768516,20.325,-31.275,E020S31AD,0,25,22
-0.31820631874391686,0.43898662781891357,1.355207022392703,0.13753851740640025,0.6010897136002146,1.147580661071581,-0.4962780672019859,0.8898007507462008,1.4229178719709321,GCFR,1.7412614821195602,18.075,-31.525,E018S31CA,0,253,168
0.5673731450296715,0.1828687970136865,0.32686131173156946,0.12501229000500108,0.5287023832315413,1.021509778981571,0.08528589760561053,1.041514221402466,0.7879657054615519,GCFR,1.5387416059482966,18.325,-31.525,E018S31CB,0,426,253
0.023916755424390587,-0.28965796221006757,0.09022362903863701,0.005443298832769713,0.7409012482440163,0.3523407664742175,0.05364534107203843,0.8143446485762453,0.03654774502606408,GCFR,0.611823136950286,18.575,-31.525,E018S31DA,0,1405,616
-0.1191551506034497,0.4528328389667605,-0.4627012449124894,-0.6944194591812977,0.4654841551938819,-0.024256273023853695,0.48477701722300637,0.8363999088199572,-0.5209219902444181,GCFR,0.07346453100796518,18.825,-31.525,E018S31DB,0,925,499
1.40366436471758,0.8697978691165308,0.4616829897152602,0.6461502778353508,0.5027337152810072,0.7444478731040577,-0.009754742113428447,1.0664112351242794,0.2892873585759433,GCFR,2.072649391464184,19.075,-31.525,E019S31CA,0,1561,788
0.41317980922645015,-0.028028661813394338,-0.11132580702314906,0.03460304182962965,0.22531996458766174,0.06822699894911635,0.23357606816862841,0.08041185423643292,-0.9361869991705073,GCFR,-0.008521408646298412,19.325,-31.525,E019S31CB,0,159,127
0.8674121366223585,-0.22942501990705166,0.6786281142917783,0.5556822541677571,-0.309774517613926,0.5216354233975208,-0.2344946666993291,0.2616561744770947,-0.3808428442114927,GCFR,0.6488337623204885,19.575,-31.525,E019S31DA,0,236,151
0.7409682004253966,0.35612165764102827,-1.0812734789249703,0.3539931113788956,-1.114493619787805,0.224531131793219,0.18173243702978914,-0.23134285179944034,-1.1300606744846544,GCFR,-0.5450702647203498,19.825,-31.525,E019S31DB,0,235,162
0.6343134370464467,0.03078655736422864,0.18371617618835476,-0.601985236547725,-0.6184142880978781,0.6399295305744407,0.8157691059541284,0.6999932426742514,0.6694969544519527,GCFR,0.6712891422164833,20.075,-31.525,E020S31CA,0,154,106
0.17842661239429716,-0.11515759158561206,-0.4900400048404722,-0.4636385432245167,-2.8078907169829996,1.1010076191319473,-0.40747597329040164,-2.095992248585024,-1.2505481062647699,GCFR,-2.2238276928647083,20.325,-31.525,E020S31CB,0,29,24
0.20766852464114555,0.49294158469737676,1.4568651587463664,0.2284427294283847,-0.9315284381154764,0.744385527699107,-1.2345692730302988,-0.2745128160442138,0.3090943008106797,GCFR,0.44429762894537617,18.325,-31.775,E018S31CD,0,180,138
0.8405544751567141,0.005956049760061635,-0.7920603059616094,0.34624972128498305,1.003990433110407,0.9672583220782126,0.39884548812105886,0.14515289371487877,0.12618991498948448,GCFR,0.9605733089143594,18.575,-31.775,E018S31DC,0,1880,812
0.5236127117519552,0.054165375207020534,-0.8429484915689606,0.5119406906789659,0.2804541897917874,0.7631843299840316,-0.1293463356672448,0.2560138747557746,0.049990566097769626,GCFR,0.5197103719917198,18.825,-31.775,E018S31DD,0,899,454
1.5845408640000052,0.369278227605475,0.3159911497710867,0.70458761034756,0.712702812167828,1.4823734459850144,0.20108894599017943,0.29810578999966725,0.2676368013504691,GCFR,1.9698238180387497,19.075,-31.775,E019S31CC,0,432,276
0.9608565548126897,0.3715821578618347,0.18548345907323377,1.0512846315272373,0.1926383583592099,0.703160442896773,0.10499627507442433,0.7521031124003439,0.5387347189802126,GCFR,1.6943772754810733,19.325,-31.775,E019S31CD,0,521,275
1.523748481391488,0.1981134660192381,0.27528056701016995,0.880424010888776,0.36700510631489514,1.6903891327424498,1.1636089063108284,1.0311956518197072,0.875348738822709,GCFR,2.5702766647962005,19.575,-31.775,E019S31DC,0,81,60
1.9085815428007609,0.8596257416118979,1.3627757504321958,0.7747562692478667,0.4783905727726509,0.5320352989554603,-0.7627378698045988,0.6303898668344201,0.37052658071673344,GCFR,2.2298654065353825,19.825,-31.775,E019S31DD,0,222,154
