var,rel.inf
MAP,39.85683789659716
CEC,11.399295213882171
rough_Elevation,9.214806825909783
Elevation,8.357451190686207
rough_NDVI,6.804071055874214
PDQ,5.734959632979483
rough_MAP,4.619104350058131
Surface.T,4.24176514321901
rough_Soil.C,2.9143388106315826
pH,2.23770386668018
rough_PDQ,2.22506277476889
Clay,0.9189686441013742
rough_CEC,0.7420973422518766
rough_Surface.T,0.7335372523599308
