var,rel.inf
rough_Surface.T,18.324491886959926
rough_Elevation,14.679500228615074
rough_CEC,11.797324545605695
rough_MAP,11.18027615009733
MAP,10.970570385903779
rough_Soil.C,9.55276822335617
Elevation,5.398980937142078
rough_Clay,5.17942399078618
Clay,5.036441678835524
pH,2.978075977095868
PDQ,2.5381303623570615
CEC,2.364015633245312
