var,rel.inf
rough_Surface.T,17.999521909060984
rough_Elevation,14.39728094613651
rough_CEC,11.679395846480965
rough_MAP,11.10253157001696
MAP,11.073201020677589
rough_Soil.C,9.142701408510744
Elevation,5.618050640963596
rough_Clay,5.463824237608547
Clay,5.033145163780266
pH,3.2547902406229454
PDQ,2.761633879758538
CEC,2.473923136382358
