var,rel.inf
MAP,39.0727788527422
CEC,11.347702369393435
rough_Elevation,9.21688783931337
Elevation,8.272504347485105
rough_NDVI,6.862376499311138
PDQ,5.5471125724881585
rough_MAP,4.5343279472819304
Surface.T,4.512381599212535
rough_Soil.C,2.942482008066975
pH,2.222149374338862
rough_PDQ,2.1818543140056446
Clay,1.2402528641391188
rough_CEC,1.130398660603638
rough_Surface.T,0.9167907516178898
