var,rel.inf
MAP,40.285285273021636
CEC,11.275127333567836
rough_Elevation,9.096390486768563
Elevation,8.265086047941468
rough_NDVI,6.882751188533214
PDQ,5.299793191424445
rough_MAP,4.506260496848126
Surface.T,4.391724878264455
rough_Soil.C,2.9067975278325986
pH,2.417500106959779
rough_PDQ,2.382042416399535
Clay,0.9184633794287477
rough_Surface.T,0.6878372461384076
rough_CEC,0.6849404268711834
