region,hdgc,CEC,Clay,Elevation,MAP,NDVI,PDQ,pH,Soil.C,Surface.T
GCFR,E018S29C,0.7678367296854655,1.714221477508545,231.09890747070312,9.895594278971354,770057.1666666667,2.2190173467000327,3.0990282694498696,4.9594831466674805,1.4126688639322917
GCFR,E018S30A,1.9943699836730957,2.9592294692993164,111.20954386393228,23.264427185058594,5101464.833333333,3.075955231984456,1.9438006083170571,19.819173177083336,1.0909016927083333
GCFR,E018S30B,1.4690155982971191,1.8357677459716797,52.365590413411454,16.168927510579426,5250545.5,1.2866315841674805,1.8726793924967449,8.740805625915527,1.4260660807291667
GCFR,E018S30C,3.7042953173319497,2.990373134613037,285.9421361287435,25.68644460042318,3126976.3333333335,1.7847386995951333,1.5798314412434895,17.078481674194336,1.8002421061197915
GCFR,E018S30D,2.3805174032847085,2.4573516845703125,245.8837127685547,20.10981241861979,2645089.666666667,4.319710413614909,4.581103006998697,17.86718241373698,1.7733306884765625
GCFR,E018S31A,0.8229455947875977,1.9784959157307944,121.18735758463541,24.997823079427082,1963657.3333333333,2.62331215540568,0.7442131042480469,11.289680798848469,0.7648773193359375
GCFR,E018S31B,1.672500212987264,2.1142382621765137,74.16586049397787,29.522872924804688,2670749.5,0.4419620831807454,1.7577171325683594,8.066642443339031,1.2984771728515625
GCFR,E018S31C,1.3683147430419922,0.06184959411621094,50.78668212890625,43.68780517578125,3039962,2.8114662170410156,0.8650970458984375,2.0943260192871094,0.649444580078125
GCFR,E018S31D,2.469045003255208,2.384911855061849,67.53709665934245,28.538614908854164,5365527.666666667,2.5560510953267412,2.0386377970377603,7.812737147013347,2.206441243489583
GCFR,E018S32A,0.9752826690673828,0.8558406829833984,19.179397583007812,34.81024169921875,1065614,4.290685653686523,0.9191703796386719,5.5630035400390625,1.202056884765625
GCFR,E018S32B,3.8940935134887695,0.7613728841145834,204.04595692952475,62.90385437011719,6959386.333333333,4.8802816073099775,3.023876190185547,27.148008346557617,1.5139261881510415
GCFR,E018S32C,1.9732497533162434,1.579010009765625,11.056783040364584,32.555277506510414,2345366.6666666665,7.317918141682942,0.7436650594075521,7.889086405436198,0.043233235677083336
GCFR,E018S32D,2.137248675028483,0.9243129094441731,21.76249440511068,45.217244466145836,3670655.3333333335,3.668923695882161,1.7528394063313804,7.457630157470703,1.315399169921875
GCFR,E018S33A,4.573073069254558,2.8980623881022134,70.11187998453777,82.526123046875,5086034.666666667,6.5495351155598955,2.8067728678385415,22.43750508626302,2.4604695638020835
GCFR,E018S33B,3.824824810028076,2.9740664164225263,89.52594884236655,92.00189717610677,3935530,5.434120814005534,1.6720034281412761,12.900531768798828,1.271881103515625
GCFR,E018S33D,4.157594521840414,4.948756217956543,108.73250579833984,113.0969950358073,5579668.666666666,15.397231419881185,2.565479278564453,21.23025131225586,2.029973347981771
GCFR,E019S29A,1.1997176806131997,2.9740616480509443,189.97467041015625,36.56786855061849,1321775.8333333335,7.245325406392415,1.5963045756022136,11.596792459487915,2.739481608072917
GCFR,E019S30C,2.838280518849691,5.30147139231364,233.08793131510419,22.29595692952474,6927588.333333333,0.6294247309366862,3.95834223429362,12.561538696289062,2.381078084309896
GCFR,E019S30D,0.9933802286783854,2.5776049296061196,50.558064778645836,10.031717936197916,2206782.6666666665,0.8717028299967448,0.479339599609375,6.530188242594401,0.5047810872395834
GCFR,E019S31A,2.44876495997111,1.2616764704386394,80.626312255859375,52.57147979736328,8814049,1.1510356267293294,3.03434689839681,5.111872355143229,1.340215047200521
GCFR,E019S31B,2.5908424059549966,2.4318307240804033,216.43148803710938,37.17896525065104,3312766.8333333335,4.975270589192708,2.4064000447591143,8.18252436319987,1.8436737060546875
GCFR,E019S31C,1.9743062655131023,2.4457565943400064,251.00293477376303,37.209543863932296,2233054.6666666665,2.559770743052165,1.4147898356119792,10.19514528910319,1.0688832600911458
GCFR,E019S31D,3.2467505137125654,1.6115576426188152,345.91746012369794,21.21886189778646,2558643,9.861693700154623,1.9919840494791667,9.175990422566732,1.3536326090494792
GCFR,E019S32A,2.088970184326172,3.7469711303710938,421.49543253580725,60.637288411458336,6921660,8.234714190165203,3.842922846476237,17.068571090698242,4.443135579427083
GCFR,E019S32B,1.5755724906921387,2.1655279795328775,67.03521728515625,12.751520792643229,3349989.6666666665,1.699429194132487,1.6667302449544272,8.969199498494467,1.07843017578125
GCFR,E019S32C,1.9425346056620278,2.1187197367350263,358.02809651692706,72.59569803873698,11805130,5.03235944112142,4.780649185180664,11.47773806254069,1.2601216634114583
GCFR,E019S32D,1.792160669962565,0.6441987355550131,410.15076192220056,68.822174072265625,4434190.666666667,15.134673913319906,3.8787689208984375,7.467288335164388,6.012176513671875
GCFR,E019S33A,1.8156509399414062,2.217156728108724,517.657246907552,119.88278198242188,7003202.333333333,4.160647074381511,4.327056884765625,24.522886912027996,3.198277791341146
GCFR,E019S33B,4.971646785736084,2.4176041285196943,500.40667724609375,148.31375630696616,4647530.333333333,8.389493942260742,6.698478698730469,39.38601938883463,5.988555908203125
GCFR,E019S33C,1.180689016977946,3.3732630411783857,359.9371744791667,243.9348347981771,5271110.666666667,23.491682688395183,3.914235432942708,31.09923871358236,3.340337117513021
GCFR,E019S33D,2.3358214696248374,1.7248738606770833,487.57006327311194,72.056365966796875,9329584.666666668,2.9023284912109375,1.7993577321370442,13.678592046101889,3.265385945638021
GCFR,E019S34A,1.923318862915039,1.1904525756835938,233.93450927734375,91.50374348958333,6621205.333333333,3.410430908203125,2.9123026529947915,16.321131388346355,2.1978759765625
GCFR,E019S34B,1.200510819753011,1.3361895879109702,99.00498962402344,57.195988972981766,8558775.333333334,2.3814881642659502,2.192399342854818,11.467624028523764,2.1486104329427085
GCFR,E019S34D,2.8307762145996094,1.5769062042236328,150.07216835021973,71.601806640625,7432508,3.437511444091797,2.511882781982422,9.428016662597656,1.428741455078125
GCFR,E020S31C,1.4007069269816081,1.6567468643188477,107.0897216796875,37.23454030354817,3610989.833333333,3.652958869934082,2.0644632975260415,12.579879442850748,1.4884287516276042
GCFR,E020S32A,3.507631222407023,2.8692709604899087,451.44325256347656,53.44756062825521,7579109.833333333,13.838547388712565,4.083362579345703,14.96578311920166,4.360941569010417
GCFR,E020S32B,1.615839163462321,0.8656581242879232,153.20829264322916,28.89310963948568,4056520.1666666665,5.943472544352213,2.6421801249186196,14.985215504964193,1.8111979166666665
GCFR,E020S32C,2.550968329111735,2.131130536397298,230.49650065104166,35.399681091308594,2579511.666666667,6.299993832906087,1.252129872639974,10.052054087320965,1.4893086751302083
GCFR,E020S32D,1.6958688100179036,1.3959239323933919,308.6708984375,37.512219746907554,7477040.666666666,5.730600992838541,3.7191727956136065,10.647104263305664,1.454010009765625
GCFR,E020S33A,2.222907861073812,1.6015822092692056,148.10244750976562,48.56974538167317,1415801,6.187032699584961,2.9111429850260415,11.495793342590332,3.102549235026042
GCFR,E020S33B,1.9629658063252768,1.0288410186767578,180.78221638997394,77.74756876627605,4228925.666666666,13.8742036819458,3.9883626302083335,12.188213348388672,3.14617919921875
GCFR,E020S33C,3.4142236709594727,2.8597841262817383,441.51146443684894,97.54889424641927,13099801.666666668,32.064135233561196,5.784953435262044,23.16099484761556,3.2512664794921875
GCFR,E020S33D,3.289758046468099,1.1260271072387695,172.83161417643228,139.1792729695638,8258883.333333333,24.22916475931803,4.605805714925131,22.89080301920573,2.5284627278645835
GCFR,E020S34A,2.0507715543111167,1.7677408854166665,17.640941619873047,100.70652262369791,4964380,32.340352376302086,1.9042199452718098,12.747974395751953,1.264495849609375
GCFR,E020S34B,2.8412144978841147,3.9885152180989585,20.077189127604168,42.6531982421875,2635482.6666666665,9.68359375,3.020757039388021,21.36566670735677,1.91802978515625
GCFR,E021S32A,1.3336774508158367,0.6823733647664388,113.00335693359375,31.093355814615883,3705752.8333333335,6.723524411519368,2.5068957010904946,16.887398719787598,2.1332651774088545
GCFR,E021S33A,2.646323362986247,1.5200153986612954,360.4728291829427,118.59412892659505,8237455,19.529133478800453,5.59671147664388,31.086926142374676,5.2979075113932295
GCFR,E021S33B,4.8904924392700195,2.0849281946818037,418.1294809977214,200.332763671875,16064775.666666668,23.990672747294106,9.388114929199219,48.755388259887695,8.0962982177734375
GCFR,E021S33C,3.87741486231486,0.7288653055826823,263.26991780598956,57.08898162841797,8827412.333333334,12.049516677856445,4.3244476318359375,25.302770614624023,3.055267333984375
GCFR,E021S33D,2.300879796346029,0.9927186965942383,244.2628606160482,123.36559549967448,9184673.333333334,20.890438715616863,4.321706136067708,32.857666015625,3.100163777669271
GCFR,E021S34A,2.2368787129720054,4.257320404052734,66.38044738769531,8.243204752604166,5446432,2.1835174560546875,2.0350316365559897,11.731455485026041,1.7229410807291667
GCFR,E021S34B,0.3297548294067383,2.4068431854248047,56.45372009277344,1.04742431640625,6591916,0.3064727783203125,4.150531768798828,10.898536682128906,1.691253662109375
GCFR,E022S33A,4.011998176574707,1.8001785278320312,336.28297932942706,181.21664174397785,17239928,27.416319529215496,8.27804946899414,36.41312789916992,6.018285115559896
GCFR,E022S33B,1.0342087745666504,0.4852660497029623,122.08600870768228,98.68672434488931,7368466.833333333,25.6754150390625,4.146325429280599,17.931884765625,3.3690745035807295
GCFR,E022S33C,2.46431303024292,1.0522480010986328,304.8011474609375,216.68299102783203,13885206.666666668,43.291659673055015,6.291772842407227,33.200585047403976,4.7478688557942705
GCFR,E022S33D,2.517173449198405,1.2691526412963867,452.212636311849,180.6862030029297,23366150.666666664,44.226783752441406,3.3513323465983076,10.006571451822916,1.6866404215494792
GCFR,E023S33A,3.354319890340169,0.5608250300089518,96.82383219401042,90.18548075358072,7502352.666666666,26.022263209025063,5.589139938354492,28.31264432271322,3.0981852213541665
GCFR,E023S33B,0.9325798352559407,2.6063674290974936,162.98699951171875,42.543599446614586,6890025.666666666,6.287635803222656,3.5614121754964194,15.575943628946941,3.2466023763020835
GCFR,E023S33C,0.9325302441914877,1.262181282043457,460.1046447753906,245.03139241536456,28697820.666666668,63.36714426676433,6.575003941853841,11.026162465413412,2.0285237630208335
GCFR,E023S33D,1.5535276730855307,1.6672471364339194,263.544677734375,134.84970092773438,18191524,40.75314712524414,4.47471555074056,6.141292572021484,0.7427266438802083
GCFR,E024S33A,3.287862777709961,0.9004058837890625,267.10520426432294,94.3661600748698,6778565.333333333,8.110024770100912,4.4823659261067705,23.12127431233724,2.0184326171875
GCFR,E024S33B,0.17719268798828125,2.719480514526367,46.29119873046875,3.57086181640625,4467604,2.2163429260253906,0.509368896484375,11.081501007080078,0.281707763671875
GCFR,E024S33C,1.0535964965820312,1.4818105697631836,176.77915445963544,90.30902099609375,7254505.333333334,19.90771484375,1.6125361124674478,8.602650960286459,1.3770497639973958
GCFR,E024S33D,1.4388491312662761,1.8112179438273113,334.3095232645671,34.2232666015625,5420972,11.536239624023438,1.338374455769857,8.025952657063803,1.525421142578125
GCFR,E025S33A,1.0922651290893555,3.7193164825439453,88.70582580566406,86.1134033203125,14437180,16.19186019897461,3.9927635192871094,11.629837036132812,4.022430419921875
GCFR,E025S33B,3.2420949935913086,1.13848876953125,126.32028198242188,8.3892822265625,7538512,6.480194091796875,1.0782585144042969,3.3872146606445312,0.717926025390625
GCFR,E025S33C,0.7569592793782552,0.9844687779744467,240.70401255289713,54.0671641031901,7966022,7.814126332600911,2.1778074900309248,4.727270762125651,1.716252644856771
GCFR,E026S33A,1.0048646926879883,2.200716018676758,18.54925537109375,179.20266723632812,4467668,30.93768310546875,0.11943435668945312,2.1869125366210938,0.903656005859375
GCFR,E026S33B,0.3755054473876953,0.13114547729492188,1.063079833984375,52.01397705078125,6530840,3.7237014770507812,0.23193359375,0.02999114990234375,0.151611328125
SWAFR,E113S26D,0.6642894744873047,4.529855728149414,34.6767463684082,24.416366577148438,6755316,0.6726646423339844,1.0371551513671875,2.7589454650878906,0.524139404296875
SWAFR,E114S26C,1.274391810099284,2.9024569193522134,38.574625651041664,20.323282877604168,1718906.6666666667,2.736718495686849,1.42926025390625,5.090442657470703,0.2110595703125
SWAFR,E114S27A,2.1391708850860596,2.605463981628418,32.62524286905925,14.027613321940104,3931233,1.3210673332214355,0.6518535614013672,12.01012134552002,1.0635121663411458
SWAFR,E114S27B,1.9136285781860352,0.2884267171223958,30.956695556640625,15.35113525390625,1196501.3333333333,1.2640457153320312,1.387616475423177,6.25375493367513,0.6957600911458334
SWAFR,E114S27C,3.438657760620117,3.341411590576172,8.239959716796875,30.224456787109375,7797602,0.20006179809570312,0.83678436279296875,9.149055480957031,1.18206787109375
SWAFR,E114S27D,1.4508779048919678,3.131499926249186,25.590164184570312,17.6964111328125,3575787,2.7539857228597007,1.383614222208659,8.4001677831014,0.8869272867838541
SWAFR,E114S28B,0.8711930910746256,1.7058178583780925,68.71983846028645,52.32386271158854,4218673.333333333,3.6284071604410806,1.8970680236816406,5.003225962320964,0.14467366536458334
SWAFR,E114S28D,0.8260688781738281,2.9493128458658853,60.51640319824219,20.82769775390625,1640066.6666666667,3.779071807861328,7.149060567220052,9.610404968261719,1.5962727864583333
SWAFR,E115S27C,1.7826038201649983,0.8648344675699869,10.723068237304688,18.54815673828125,1386551.6666666667,1.6311677296956382,1.2504781087239583,3.6466070810953775,0.7541249593098959
SWAFR,E115S27D,2.6706942717234297,0.9405787785847982,15.915552775065104,13.741020202636719,2117872.3333333335,0.8375202814737955,1.6346448262532551,7.319258371988932,0.7409515380859375
SWAFR,E115S28A,0.1973846753438314,1.7258087793986001,28.733365376790363,13.757583618164062,2346252.3333333335,2.998020490010579,0.31752904256184894,11.560174942016602,0.7194061279296875
SWAFR,E115S28B,1.78385329246521,1.1237312952677407,20.409520467122395,18.241724650065102,3389073.666666667,1.8662808736165366,1.395947774251302,13.683916727701824,0.6947428385416667
SWAFR,E115S28C,0.636542797088623,1.2269353866577148,28.947794596354168,33.215301513671875,3809468.3333333335,1.940180460611979,1.6354198455810547,6.550610224405925,0.85406494140625
SWAFR,E115S28D,0.4219905535380046,0.8734906514485676,38.49394734700521,20.80817159016927,4836951,1.6477279663085938,2.447394053141276,4.302705764770508,0.8683420817057291
SWAFR,E115S29A,1.0090781847635906,2.4841508865356445,85.75156847635905,53.59733581542969,2775428,2.009896914164225,0.6671632130940754,3.222015380859375,0.9947306315104166
SWAFR,E115S29B,0.5779219468434651,1.358687400817871,37.962877909342446,32.21944173177083,5364299,0.8576014836629232,2.259084701538086,4.875780741373698,0.49377950032552087
SWAFR,E115S29C,2.3863792419433594,3.9505138397216797,107.6180025736491,26.430633544921875,3216169.333333333,1.361048380533854,4.423402786254883,5.066811879475912,1.286529541015625
SWAFR,E115S29D,1.3831713994344077,2.7554807662963867,29.070655822753906,46.05058797200521,3529114.6666666665,0.8305905659993489,1.3749758402506511,3.462961196899414,0.5631459554036459
SWAFR,E115S30A,1.9678357442220051,3.1703720092773438,112.62679290771484,20.773117065429688,8246046.666666667,1.4985211690266926,1.997601826985677,12.29524294535319,1.378143310546875
SWAFR,E115S30B,1.9461402893066406,4.693603515625,51.075075785319015,66.15576680501302,5683101.666666667,2.3284851710001626,2.512004216512044,5.579765955607096,0.4655914306640625
SWAFR,E115S30C,2.1821231842041016,0.7090492248535156,0.756744384765625,19.44696044921875,7487008,2.7648048400878906,2.0059852600097656,6.161617279052734,1.32574462890625
SWAFR,E115S30D,1.8323265711466472,2.186255772908529,72.94596099853516,79.25393168131511,4767886.666666667,4.319009145100912,1.2985038757324219,6.511678695678711,1.0538991292317708
SWAFR,E115S31B,0.9466063181559246,1.0074160893758137,70.23492622375488,44.674814860026046,4668660,2.0173746744791665,1.4495588938395183,5.073930740356445,1.52679443359375
SWAFR,E115S31D,2.1482229232788086,0.8727531433105469,27.492843627929688,28.3299560546875,11240208,5.261440277099609,1.765777587890625,3.473358154296875,0.875396728515625
SWAFR,E115S32B,2.229794502258301,0.474884033203125,18.520440101623535,25.281494140625,11954124,1.1235923767089844,1.1785888671875,11.830829620361328,1.51434326171875
SWAFR,E115S32D,0.1360921859741211,2.621732711791992,9.896738052368164,38.84161376953125,5530888,6.0706329345703125,0.6861381530761719,2.0972137451171875,0.82940673828125
SWAFR,E115S33B,1.1508541107177734,3.370941162109375,161.57782745361328,5.81207275390625,4852608,0.52768707275390625,2.1912841796875,24.061187744140625,4.439208984375
SWAFR,E115S33C,5.318102836608887,3.2725868225097656,17.187835693359375,3.989501953125,5897628,1.2940254211425781,3.0220108032226562,44.47687530517578,2.598480224609375
SWAFR,E115S33D,1.0065954526265461,2.8937657674153647,92.52119700113933,55.8365478515625,10960352,3.2617835998535156,1.6994616190592446,30.104478200276695,2.403167724609375
SWAFR,E115S34A,2.998703956604004,1.2186965942382812,12.518634796142578,23.97412109375,3855008,0.8974800109863281,3.7321128845214844,21.4256591796875,0.572662353515625
SWAFR,E115S34B,3.283985296885173,2.241217931111654,120.50108210245767,79.0834452311198,8218690.666666666,7.608713150024414,2.2044849395751953,47.453061421712235,1.4505411783854167
SWAFR,E116S27C,1.9218441645304363,1.3121541341145833,33.67388916015625,5.22479248046875,1782569.3333333333,2.1733004252115884,0.5088043212890625,6.070178985595703,0.348388671875
SWAFR,E116S28A,2.3419430255889893,1.414878527323405,25.231608072916668,13.501899719238281,2741104.666666667,1.5539738337198892,0.9624773661295574,8.497073491414389,0.650909423828125
SWAFR,E116S28B,0.7967266241709391,1.9374367396036785,62.229420979817704,9.48016357421875,1088482.3333333335,1.4973198572794595,1.0083910624186199,8.661752382914225,0.760345458984375
SWAFR,E116S28C,1.1532642046610515,0.9808721542358398,51.20379638671875,13.592112223307291,3239562.3333333335,1.5665334065755208,1.7863566080729167,10.511373519897461,1.1302388509114585
SWAFR,E116S28D,1.6489394505818684,1.2184664408365886,31.77605692545573,10.228734334309896,6076280.666666667,0.8036985397338867,2.4380880991617837,3.7359387079874677,1.3597310384114585
SWAFR,E116S29A,1.0030094782511392,1.5763750076293945,22.939895629882812,9.466796875,2785692,0.5794070561726887,1.0430526733398438,10.770177205403645,0.453582763671875
SWAFR,E116S29B,3.0772265593210855,0.28136126200358075,44.1947275797526,3.6355082194010415,3949422.6666666665,2.6130603154500323,2.971835454305013,8.76872189839681,0.6793365478515625
SWAFR,E116S29C,0.32399940490722656,0.6675440470377604,11.901321411132812,24.275227864583332,4037930.666666667,2.734832763671875,2.0986404418945312,2.2220484415690103,0.5165761311848959
SWAFR,E116S29D,2.235363165537516,1.6545311609903972,24.967915852864586,2.257939656575521,4830765.666666666,2.3003721237182617,3.2946294148763022,9.425203959147135,1.281377156575521
SWAFR,E116S30A,0.44455989201863605,1.0767062505086265,23.668853759765625,24.45269775390625,2233673.3333333335,2.47767702738444,1.656991958618164,2.55850092569987,0.41765340169270837
SWAFR,E116S30B,0.7371472517649332,0.9506276448567709,8.0062103271484375,20.384602864583332,1631539.3333333333,2.008007049560547,0.37751515706380206,4.396543502807617,0.3795064290364583
SWAFR,E116S30C,1.4752691586812336,1.2544482549031577,23.106897989908855,40.23070780436198,3734049.3333333335,3.000510533650716,1.298818588256836,6.43043327331543,0.7247517903645834
SWAFR,E116S30D,2.6511462529500327,3.464221636454264,17.032089233398438,23.731170654296875,2620109.6666666665,2.458557764689128,1.8808848063151042,4.972094853719075,0.3577016194661458
SWAFR,E116S31A,1.1378631591796875,1.7277520497639973,62.81859334309896,74.36973063151042,7261053.333333333,0.9187183380126953,2.034125010172526,6.586128234863281,1.405248006184896
SWAFR,E116S31B,1.0170934995015464,1.0372095108032227,22.459988911946613,45.33086649576823,2157161.6666666665,1.3165079752604167,1.1685778299967446,3.5351270039876304,0.3663126627604167
SWAFR,E116S31C,1.0129847526550293,1.1778202056884766,48.83180491129557,163.4178670247396,7054451.333333333,4.990972518920898,1.8917624155680337,16.806952158610027,1.9323577880859375
SWAFR,E116S31D,0.5603715578715006,2.4058119455973306,68.27282460530598,48.14565022786458,4795372.666666667,2.3884347279866533,1.2153860727945962,7.170809110005697,0.9751332600911459
SWAFR,E116S32A,0.6870924631754557,1.442806561787923,29.215733846028648,138.06679280598956,6086947.333333334,4.254629770914714,2.3246116638183594,18.883748372395832,1.7035115559895835
SWAFR,E116S32B,1.0845081011454265,2.637584050496419,33.123443603515625,100.27394104003906,3804055.3333333335,2.308155059814453,2.0743611653645835,7.911676406860352,1.2410074869791665
SWAFR,E116S32C,1.7732429504394531,2.20729128519694,39.46135965983073,191.71823120117188,7293993.333333333,4.724215825398763,0.9853420257568359,22.435858408610024,2.171808878580729
SWAFR,E116S32D,0.9912803967793783,0.9596118927001953,17.020980834960938,54.3844248453776,4280170.666666667,1.222598393758138,1.6580880482991538,5.704113642374675,1.1101531982421875
SWAFR,E116S33A,0.720881462097168,1.5360441207885742,34.57412974039713,92.69724527994792,3709111.333333333,2.5978012084960938,0.5660699208577474,11.855359395345053,1.0821380615234375
SWAFR,E116S33B,1.111475149790446,0.8644065856933594,30.105005900065102,63.84960428873698,4756326,0.311913808186849,1.2266883850097656,7.430081049601237,1.192835489908854
SWAFR,E116S33C,1.4531313578287761,2.6309356689453125,29.949526468912758,69.70692952473958,9244558,2.7235355377197266,2.332042694091797,15.018189748128254,3.045684814453125
SWAFR,E116S33D,0.9758214950561523,2.4292777379353843,30.06279754638672,51.883880615234375,2852570.6666666665,2.4539012908935547,1.220193862915039,9.788279215494793,0.6722208658854166
SWAFR,E116S34A,1.441063721974691,1.9200572967529297,62.30645751953125,155.20157877604166,2132437.3333333335,8.357075373331705,1.5565636952718098,19.483158111572266,0.20837910970052081
SWAFR,E116S34B,1.7865233421325684,2.401259740193685,49.02099609375,116.21335856119792,7821689.333333334,2.5959707895914717,1.5956567128499348,9.273704528808594,2.353052775065104
SWAFR,E116S34C,1.2732874552408855,5.942371368408203,97.1582743326823,83.45161946614583,6345397.333333333,3.050603230794271,2.4257583618164062,45.01490783691406,1.9880574544270833
SWAFR,E116S34D,2.7253225644429526,1.6730740865071614,78.60584259033203,105.54409790039062,3486889.333333333,3.7377185821533203,0.6084162394205729,50.144124348958336,1.0340372721354167
SWAFR,E117S28A,0.7012408574422201,1.6286379496256511,83.72438557942708,8.5006103515625,2169084,0.6982854207356771,1.5008290608723958,3.2036031087239585,0.7593587239583334
SWAFR,E117S28C,1.2163128852844238,1.4832979838053384,41.69271341959635,4.804252624511719,720505.3333333333,2.0028092066446943,1.1733868916829429,3.6592578887939453,0.32439676920572913
SWAFR,E117S29A,2.2203331788380942,1.293871243794759,31.468317667643227,10.225824991861979,2388110,2.2445243199666343,1.1770591735839844,2.6168721516927085,0.9444020589192709
SWAFR,E117S29B,0.6457468668619791,0.6859105428059896,31.971476236979168,6.041748046875,2345472,2.246826171875,2.2465082804361978,7.819545745849609,0.487548828125
SWAFR,E117S29C,1.4369831085205078,0.8414192199707031,15.875747680664062,7.681996663411459,1863928.6666666667,1.077260971069336,1.1196015675862632,7.835452397664389,0.24096171061197916
SWAFR,E117S29D,13.367551485697428,10.660475730895996,28.592000325520832,6.972188313802083,9319624,1.9267730712890625,31.87885920206706,42.302879333496094,1.3376261393229167
SWAFR,E117S30A,0.5377313296000162,1.2077118555704753,26.642125447591145,15.050811767578125,1395373.6666666667,2.287872314453125,0.7633349100748698,2.7740561167399087,0.668212890625
SWAFR,E117S30B,1.2414916356404624,0.5202725728352865,33.62054951985677,7.091756184895833,2533215.666666667,2.0224647521972656,1.0766105651855469,2.044120152791341,0.8233540852864584
SWAFR,E117S30C,1.325913985570272,2.6145995457967124,30.82268778483073,30.60369873046875,3296689,3.9689598083496094,0.7451032002766926,2.021059036254883,0.5434977213541666
SWAFR,E117S30D,1.20529309908549,1.6265023549397786,30.993311564127605,4.8540089925130205,1624130.6666666665,2.117104848225911,0.6782582600911458,1.7785924275716147,0.07302347819010417
SWAFR,E117S31A,0.8547725677490234,1.6563774744669597,45.844187418619796,17.67529296875,3948744.3333333335,0.6688791910807291,1.4389419555664062,3.714148203531901,0.371063232421875
SWAFR,E117S31B,0.10588773091634114,2.7118660608927407,35.227315266927086,8.4672393798828125,2386507,0.8144995371500652,0.5231424967447916,2.8300917943318686,0.37469991048177087
SWAFR,E117S31C,0.12571350733439127,1.215419133504232,36.086191813151046,25.253011067708332,5133178.666666667,0.714321772257487,2.111403783162435,3.598609288533529,0.3395029703776042
SWAFR,E117S31D,0.6716974576314291,1.8087495168050132,26.95537312825521,2.0533599853515625,2465603,1.2751153310139973,1.9772097269694011,3.3131561279296875,0.29453531901041663
SWAFR,E117S32A,0.8739488919576008,1.2625672022501626,38.15096791585286,23.380304972330727,7020060,1.008374532063802,2.667074839274089,2.4157285690307617,0.40793355305989587
SWAFR,E117S32B,0.8940553665161133,1.6022590001424155,12.9981689453125,8.2797088623046875,721404,0.82857513427734375,0.4628060658772786,3.873826026916504,0.48187255859375
SWAFR,E117S32C,1.0607191721598308,2.567157427469889,33.12627665201823,44.64510599772135,1808133.3333333333,1.453573226928711,0.5089181264241537,3.000621159871419,0.3187459309895833
SWAFR,E117S32D,0.86447540918986,1.4552243550618489,44.002070109049484,11.654240926106771,2568930.3333333335,1.331796646118164,1.1762593587239585,5.320680936177572,0.45616658528645837
SWAFR,E117S33A,1.71082337697347,1.1680936813354492,38.984965006510414,33.014302571614586,7118378.333333334,2.402048110961914,0.9421361287434896,7.995373407999674,0.8291117350260416
SWAFR,E117S33B,0.9222610791524251,3.8719863891601562,53.974283854166664,24.397577921549477,3506021,1.6420180002848308,8.863772710164389,12.739860534667969,0.5368550618489584
SWAFR,E117S33C,0.8731029828389486,3.108855565388997,42.70866394042969,21.20539347330729,4325913.333333333,2.7254638671875,0.914981206258138,8.170466740926106,0.22992451985677084
SWAFR,E117S33D,0.43321975072224933,1.4865090052286782,12.53002421061198,25.6307373046875,3251737.333333333,1.623101552327474,0.2746473948160807,4.987518946329753,0.2522633870442708
