region,qdgc,lon,lat,n_EDS,CEC_mean_value,CEC_roughness,Clay_mean_value,Clay_roughness,Elevation_mean_value,Elevation_roughness,MAP_mean_value,MAP_roughness,NDVI_mean_value,NDVI_roughness,PDQ_mean_value,PDQ_roughness,pH_mean_value,pH_roughness,Soil.C_mean_value,Soil.C_roughness,Surface.T_mean_value,Surface.T_roughness,PC1,PC2,QDS_richness
GCFR,E017S28AC,17.125,-28.375,4,10.170639514923096,1.0010480880737305,8.802511811256409,6.241907993952434,536.55499267578125,279.00026448567706,90.61021900177002,42.066536585489914,14797513.5,6182584.333333333,8.490468740463257,2.1779767672220864,66.44561004638672,4.6191864013671875,43.211164474487305,11.756516774495442,306.0792694091797,4.150705973307291,5.110754084575508,-2.0761711336427897,586
GCFR,E017S28CA,17.125,-28.625,4,6.751103162765503,1.3743936220804849,15.903876066207886,4.580521742502848,730.2741928100586,285.30687967936194,93.56235122680664,26.307957967122395,20751356.25,3833532.1666666665,8.948274731636047,1.3815902868906658,64.2881851196289,4.189776102701823,46.63366413116455,10.341216405232748,305.2520523071289,2.285090128580729,3.117046896566418,-1.5336965786402748,378
GCFR,E017S28CC,17.125,-28.875,4,5.384992957115173,0.47988804181416833,12.108116149902344,6.890208880106608,515.4070205688477,215.46717834472656,106.41116523742676,8.31411616007487,18422492,5098555,8.97293734550476,1.2771655718485515,65.42336940765381,4.120050430297852,40.90603446960449,12.822394053141277,305.0474853515625,0.86328125,2.08453035307295,-2.9525520923234083,217
GCFR,E017S28DC,17.625,-28.9375,2,8.272680521011353,3.867518901824951,5.708670377731323,0.6838240623474121,570.65606689453125,57.5147705078125,81.36554718017578,17.44110107421875,11460348.5,253339,7.9305806159973145,2.4736223220825195,67.23992538452148,3.5366592407226562,31.803832054138184,5.04649543762207,305.35870361328125,0.80621337890625,0.18931151650948969,-0.9259949559650521,3
GCFR,E017S29AA,17.125,-29.125,4,8.590659737586975,2.4512677987416587,9.47881007194519,1.0966184933980307,303.89676666259766,94.57086690266927,115.90890121459961,19.676793416341145,18293355,1811032,9.149625301361084,0.9097983042399088,73.138092041015625,5.128252665201823,42.94752883911133,28.012311299641926,306.74143981933594,0.763458251953125,1.6732059925046254,-1.071677155469493,292
GCFR,E017S29AB,17.375,-29.125,4,9.098007559776306,2.7153149445851645,8.101850748062134,2.135775089263916,394.9370803833008,121.78224182128906,116.17283630371094,2.243481953938802,15709599.75,3199183.5,12.099354028701782,0.9681375821431478,75.49297142028809,6.518805185953776,25.607469081878662,14.005349159240723,306.4456024169922,0.7281697591145833,1.2816023940008023,-2.2306880773422852,82
GCFR,E017S29AD,17.375,-29.375,4,13.228726625442505,1.78091828028361,8.28131115436554,1.1398999691009521,261.24717712402344,66.17948404947916,174.8546028137207,16.37757110595703,17810572.5,940481.6666666666,10.092920064926147,0.4846037228902181,72.58666801452637,3.9156812032063804,27.360501289367676,6.036694844563803,306.7323913574219,1.3075968424479167,0.005052543352566524,-0.7329095236342911,94
GCFR,E017S29BA,17.625,-29.125,4,8.509400725364685,1.6038105487823486,12.92483925819397,4.795881430308024,787.6634521484375,161.15110270182294,142.92033004760742,34.248741149902344,19302779.5,3410233,14.130105972290039,3.245838801066081,66.78243827819824,4.344666798909505,41.43786859512329,13.59167766571045,303.7462692260742,1.4798329671223958,2.551849275953597,-1.8484811275312782,432
GCFR,E017S29BC,17.625,-29.375,4,10.539453983306885,2.0024614334106445,14.558538675308228,1.9076469739278157,665.7262649536133,198.83783467610678,164.04981994628906,21.868932088216148,19818651,3299860,14.575631618499756,1.856191635131836,66.72183036804199,1.8575553894042969,39.74531269073486,3.7557303110758467,304.2911071777344,1.1015726725260415,0.8994831123771924,-0.1492378317639207,410
GCFR,E017S29BD,17.875,-29.375,4,9.389926671981812,1.5439387957255046,10.884994745254517,1.276532014211019,962.4777679443359,98.3096211751302,141.16876983642578,17.440582275390625,17527051.25,1103490.8333333333,12.095547914505005,1.1583062807718914,71.22794723510742,1.6868108113606772,35.08300971984863,14.48689079284668,304.29280853271484,0.7386830647786458,0.1393126247080742,-0.02875082108993491,271
GCFR,E017S29CB,17.375,-29.625,4,9.323028683662415,4.173043966293335,10.400818347930908,0.38617992401123047,178.3058261871338,63.92494837443034,150.33050155639648,7.075920104980469,19215227,2471071.3333333335,9.775164604187012,2.6758759816487627,75.2590160369873,4.642721811930338,22.857869148254395,8.614964803059896,307.259765625,1.0199686686197917,0.8438348542691662,-1.3110518607644708,163
GCFR,E017S29DA,17.625,-29.625,4,9.717756271362305,0.933140754699707,16.529667854309082,2.7383664449055987,535.4703750610352,215.85020446777344,155.1520767211914,16.425211588541668,21075280,5877568.666666667,11.565619230270386,2.4876650174458823,64.73937034606934,1.5769271850585938,48.923869132995605,8.855117162068685,304.4131393432617,1.647059122721354,1.7041772708752887,-0.16662378576565545,470
GCFR,E017S29DB,17.875,-29.625,4,9.432922601699829,0.3985883394877116,13.69837212562561,0.7884017626444498,937.5323486328125,93.51114908854167,179.19404983520508,7.808214823404947,19296230,1583934.6666666667,14.091657876968384,0.8288569450378418,67.35982704162598,1.3379961649576821,44.401490211486816,6.476462682088217,303.5617218017578,0.15391031901041666,-1.2929046744925905,0.46562328382352636,842
GCFR,E017S29DC,17.625,-29.875,4,10.37144947052002,1.4648749033610027,17.56348419189453,2.3344205220540366,499.24108123779297,95.57773335774739,178.68304824829102,13.566744486490885,24915173,1117323.3333333333,14.67198634147644,1.2972489992777505,65.70791435241699,0.43512598673502606,51.16966247558594,5.394715627034505,304.3638000488281,0.9750264485677083,-0.30283648737165786,-0.29455864693832795,411
GCFR,E017S29DD,17.875,-29.875,4,12.658487319946289,0.9820003509521484,15.579089879989624,3.1939469973246255,691.4603424072266,108.50096638997395,167.0661163330078,3.296478271484375,20697774.5,2913233,14.083465099334717,0.7583338419596355,66.94322204589844,0.9083582560221355,45.35212707519531,5.23541514078776,304.1575012207031,0.49446614583333337,-0.44596612284849624,-0.90668548092440715,270
GCFR,E017S30AB,17.375,-30.125,4,9.115414142608643,1.3369547526041667,12.531367778778076,1.5001757939656575,159.91113090515137,27.14608637491862,160.09898376464844,10.514806111653646,21205793,1748404,15.974575996398926,2.2302042643229165,72.19403457641602,2.5605341593424478,21.970958709716797,2.2770379384358725,305.05591583251953,1.1324208577473958,-0.5897906755398462,-0.5129789879388078,393
GCFR,E017S30BA,17.625,-30.125,4,8.148184776306152,2.4449170430501304,13.024842023849487,2.2218546867370605,305.21084213256836,102.588742574056,202.31253051757812,8.294591267903645,23222491.5,1878431,10.92339301109314,0.9757091204325359,66.65797805786133,1.3567708333333333,43.655564308166504,12.683018366495768,306.247802734375,1.63232421875,0.9043046698288859,-0.878894693209146,398
GCFR,E017S30BC,17.625,-30.375,4,9.253323912620544,1.7249402205149333,14.306300640106201,1.5976775487263997,237.31554412841797,120.02493794759114,176.7448959350586,18.46887715657552,24698694,2068369.3333333335,12.428434371948242,0.7942927678426106,66.526947021484375,1.4065221150716145,41.894707679748535,9.235827763875324,305.4695129394531,0.47503662109375,-0.03706089079718802,-0.17362477276699034,190
GCFR,E017S30BD,17.875,-30.375,4,10.044585943222046,2.2173291842142744,20.280569553375244,3.261019706726074,619.1623229980469,221.76029459635416,219.50873565673828,31.749267578125,29057005,3366712,11.29863715171814,1.1338003476460774,64.25466728210449,1.2265332539876301,64.76040935516357,11.12565549214681,303.09400177001953,1.5758514404296875,2.077723430542538,-0.5976589411891102,300
GCFR,E017S30DA,17.625,-30.625,4,9.642363905906677,3.461580514907837,17.264164686203003,2.0365211168924966,163.05765533447266,15.8642578125,174.69401931762695,8.308957417805988,24025862.5,1861653,15.835722208023071,2.6413070360819497,67.94923400878906,0.5473454793294271,27.016247272491455,4.532101631164551,304.3046569824219,1.6339111328125,0.2708625956309798,-1.0483521171873387,220
GCFR,E017S30DD,17.875,-30.875,4,5.961036682128906,1.8297775586446126,15.68740701675415,0.9275172551472981,178.6722526550293,43.20989227294922,180.22676467895508,7.270540873209636,22829454.5,2499636.3333333335,15.50759482383728,2.839379151662191,68.28780555725098,1.8946723937988281,28.485239028930664,4.577393849690755,305.6113739013672,0.8309224446614584,-0.4930785230020357,-0.19841432904978118,165
GCFR,E018S29BB,18.875,-29.1875,2,7.027864694595337,1.3785653114318848,8.965953826904297,1.6110115051269531,979.7565002441406,54.09454345703125,110.61551666259766,4.6043701171875,14346534.5,1097497,18.163254737854004,0.10205268859863281,79.54856872558594,3.2900238037109375,34.76692295074463,24.997343063354492,303.6842803955078,1.344146728515625,0.795834176133909,-0.9385532920467652,19
GCFR,E018S30AA,18.125,-30.125,4,11.302655220031738,1.7149006525675454,19.765594482421875,1.785837173461914,979.1278839111328,70.7791239420573,211.05388259887695,6.118288675944011,20767383.5,2319727.6666666665,16.49135112762451,1.1170368194580078,65.09073066711426,1.1721026102701824,47.068899154663086,4.479846954345703,302.0649948120117,0.7751210530598958,-0.5373931712435999,-0.5211391687679886,212
GCFR,E018S30AC,18.125,-30.375,4,12.651336193084717,1.4520629247029624,22.306800842285156,1.195857365926107,1164.1077880859375,90.64265950520833,235.5355224609375,26.461898803710938,26785176,4690634,17.878791093826294,2.717494487762451,63.9708776473999,1.3179912567138672,60.24864101409912,9.56293805440267,299.8832244873047,0.6455179850260417,0.375183186611475,0.2916468034160008,644
GCFR,E018S30CA,18.125,-30.625,4,9.450549602508545,1.4957284927368164,18.51655864715576,2.8124001820882163,519.5480575561523,116.52094014485677,184.70414352416992,20.62609100341797,25156690.5,1234307.6666666665,13.213194608688354,1.8762784004211426,65.97243309020996,0.985022226969401,56.223151206970215,8.605494817097982,304.34911346435547,1.015965779622396,0.36132650342932643,-0.4484992867481027,273
GCFR,E018S30CB,18.375,-30.625,4,10.52046012878418,1.0198771158854167,17.852054119110107,1.4216960271199544,601.6128845214844,114.55544026692708,196.2554817199707,28.51171620686849,21911878.5,2365023.666666667,16.072267770767212,2.014168898264567,66.99010848999023,0.9508641560872396,47.63386535644531,7.933265686035156,304.7164001464844,1.0493876139322917,0.20529790410296228,0.5201433486668375,157
GCFR,E018S30CC,18.125,-30.875,4,7.305345058441162,2.676128387451172,15.75574517250061,1.4982571601867676,287.32579803466797,47.3807118733724,191.21229934692383,12.166572570800781,24155183,894953.3333333334,14.04324221611023,1.087316672007243,66.9631519317627,0.32974116007486975,44.24163246154785,5.425750732421875,305.8439025878906,0.5123494466145834,-0.7092380987516921,-0.45329463469944664,166
GCFR,E018S30DA,18.625,-30.625,4,11.38072657585144,0.9819566408793131,20.29238986968994,1.2134564717610676,844.2376861572266,95.20490519205728,186.51094436645508,10.114667256673176,22952908,2025092,20.69262409210205,2.4698562622070312,67.92983818054199,1.9523429870605469,44.72349977493286,11.743346214294434,303.15181732177734,0.9945729573567708,0.07559170881972449,0.1189802844282295,119
GCFR,E018S30DB,18.875,-30.625,4,8.799792528152466,1.0686430931091309,18.235394954681396,1.7941853205362956,789.0023345947266,37.900360107421875,170.6704216003418,12.211204528808594,18084349.25,3650464.8333333335,22.23393726348877,0.9639867146809896,73.59400367736816,4.684551239013672,30.071531295776367,1.874341328938802,305.01707458496094,0.71856689453125,-0.4313004668441271,-1.1993586722646892,79
GCFR,E018S30DC,18.625,-30.875,4,8.432839035987854,2.581702947616577,16.189759492874146,1.4955827395121255,497.0515594482422,100.86062622070312,162.0423469543457,19.160321553548176,21269308,280590,15.594224691390991,1.446675459543864,68.70315170288086,1.205774943033854,35.669384479522705,7.208042462666829,305.0060272216797,0.5312906901041666,-0.16755262806074045,-0.2992443077667506,54
GCFR,E018S31AA,18.125,-31.125,4,8.287720084190369,1.096614122390747,18.180739402770996,1.7374407450358071,232.69699096679688,71.84546407063802,173.94268035888672,9.086400349934896,24978142,1990578.6666666667,14.358916282653809,0.7596333821614583,66.48144721984863,0.533227284749349,37.351744651794434,12.096017837524414,305.0269546508789,0.3176930745442708,-0.628798711049926,-0.12297420391511521,88
GCFR,E018S31AB,18.375,-31.125,4,6.980265259742737,0.8190044562021892,16.331417083740234,1.2015228271484375,360.4988250732422,49.991780598958336,153.2343521118164,5.861053466796875,21375959,4602797.333333333,13.29969072341919,0.14063103993733725,68.5246639251709,2.921555836995443,38.227983474731445,12.691487630208332,303.94019317626953,0.14092508951822916,-0.5035161499137342,-0.5749252608976881,462
GCFR,E018S31AD,18.375,-31.375,4,7.011804938316345,0.78139328956604,18.521845817565918,0.4765084584554036,240.6341667175293,78.05495961507162,201.83884811401367,15.246828715006512,23357636,2227342.6666666665,15.196617841720581,0.6298950513203939,66.70223426818848,1.0471407572428386,44.03557109832764,13.119960149129232,304.6713104248047,0.3965047200520833,-0.6375676572806444,0.596462313823671,212
GCFR,E018S31BC,18.625,-31.375,4,6.762293338775635,0.5877106984456381,16.49793004989624,1.4783747990926108,162.03271102905273,36.56372833251953,157.3770751953125,2.4374287923177085,14469190.5,1593599.3333333333,14.51880168914795,0.47176456451416016,71.54768562316895,1.9468371073404946,29.19767189025879,2.491235097249349,305.6263732910156,1.22100830078125,-1.068398473321782,-0.3632852646830047,398
GCFR,E018S31CB,18.375,-31.625,4,7.527970314025879,2.9579021135965986,18.48643398284912,0.5785643259684246,93.827545166015625,59.857215881347656,179.56842041015625,8.485310872395834,26416168,3239628.6666666665,17.05747890472412,1.196401596069336,64.50747489929199,1.9994188944498699,41.8081111907959,5.776917775472005,304.5933532714844,1.1241251627604165,0.07440590770004259,-0.5327908219477288,266
GCFR,E018S31CD,18.375,-31.875,4,7.433299660682678,1.2168004512786865,18.632193565368652,0.8141949971516926,134.91596603393555,38.66019948323567,212.98340225219727,14.74377187093099,27589745,2726244,20.57484483718872,3.320338249206543,64.90599727630615,1.2694568634033203,37.89069366455078,5.247327168782553,303.34837341308594,1.3448079427083335,-0.25882941178402374,0.3649187258644614,145
GCFR,E018S31DA,18.625,-31.625,4,7.435903429985046,2.911250352859497,18.34088373184204,1.979020118713379,113.57525634765625,41.55222829182942,169.46894454956055,7.848915100097656,24030380.5,1053858.3333333333,13.298590898513794,0.23330990473429364,67.9309196472168,1.0241877237955728,46.52803134918213,2.6771907806396484,306.1257781982422,0.5710347493489584,-0.7570771412443258,-1.1113999231155964,653
GCFR,E018S31DB,18.875,-31.625,4,7.537097215652466,2.2467919985453286,20.160387992858887,1.5651969909667969,230.2397003173828,80.82489522298178,188.7737045288086,40.269989013671875,25461827,2473426.666666667,13.731508255004883,2.686065673828125,67.35889434814453,2.1039861043294272,54.99419975280762,7.314435323079428,305.20245361328125,1.652618408203125,1.117316349521633,-0.09063924677667196,520
GCFR,E018S31DC,18.625,-31.875,4,9.220592498779297,2.368910471598307,20.797736644744873,2.0301523208618164,255.19607162475586,107.45981089274089,205.9660987854004,27.90826670328776,27810299,3105311.3333333335,14.222058773040771,2.5114100774129233,65.36736679077148,0.48937479654947913,54.07755661010742,6.528864542643229,302.71407318115234,1.589319864908854,0.9701014486416653,-0.12679523279784594,839
GCFR,E018S31DD,18.875,-31.875,4,7.766043066978455,0.8238910833994548,19.456117153167725,1.4703830083211262,312.5193977355957,70.86375172932942,210.72060012817383,10.923678080240885,24239808.5,1706021.6666666665,15.625054359436035,1.8594719568888345,66.31715965270996,0.9165687561035156,48.754371643066406,5.3402353922526045,302.91056060791016,1.389918009440104,-0.4026425444637557,0.17752593973760825,473
GCFR,E018S32BA,18.625,-32.125,4,8.157461166381836,2.1328488985697427,20.528128147125244,1.7460781733194988,285.8971481323242,160.07996622721353,255.2786407470703,22.349609375,29183910.5,1791664.3333333333,18.207010746002197,1.224381446838379,64.05858325958252,0.5472520192464193,45.71077632904053,13.79048983256022,302.1850051879883,1.2785186767578125,1.0270449253240763,0.06981245603464906,303
GCFR,E018S32BB,18.875,-32.125,4,10.204325675964355,2.322082837422689,20.721281051635742,1.3471425374348958,329.24796295166016,207.9814910888672,234.31925201416016,17.048634847005207,30163569,3686806.6666666665,14.468737840652466,1.2710159619649253,64.2635326385498,1.3008588155110676,61.58255672454834,5.468342463175456,301.4340515136719,1.37884521484375,1.0548323018368129,0.05203219367549701,1279
GCFR,E018S32BC,18.625,-32.375,4,9.343116402626038,2.012900431950887,21.458495616912842,1.8744707107543945,214.53614807128906,75.69972229003906,282.42437744140625,6.940266927083333,27818329,2923782.666666667,20.772863388061523,1.0243161519368489,65.27666664123535,0.9274737040201823,46.428717613220215,6.990631739298503,302.67057037353516,0.43555196126302087,-0.408876543466268,-0.6143242735631383,264
GCFR,E018S32BD,18.875,-32.375,4,12.293120861053467,2.0802383422851562,22.64859437942505,1.0852295557657878,424.0347137451172,168.8865966796875,279.2921905517578,26.27472941080729,37583501,3589218,20.58699321746826,2.946118672688802,61.924978256225586,1.0845743815104167,66.15871143341064,3.958138147989909,300.7094497680664,0.9187978108723959,0.6283275414502029,0.49064438736668414,576
GCFR,E018S32CC,18.125,-32.875,4,10.30607557296753,0.9541250864664713,19.378253936767578,2.35469118754069,33.24719595909119,21.71966854731242,265.7984161376953,15.879475911458334,34881994,1818512,16.466077089309692,3.2002526919047036,60.76144790649414,3.4377110799153647,46.6854133605957,5.581442515055339,301.88890838623047,0.5523020426432291,-0.4315995028994447,-0.8774151926697719,372
GCFR,E018S32CD,18.375,-32.875,4,8.75401508808136,1.5378587245941162,18.320735454559326,1.6288518905639648,37.07531452178955,18.32383664449056,318.3285827636719,14.77911376953125,35093524,3575118.6666666665,25.65157461166382,2.151791572570801,58.559865951538086,7.365169525146484,39.71597957611084,10.111431757609049,301.32582092285156,0.6305948893229167,0.46182852364343974,-1.8080241635300294,144
GCFR,E018S32DA,18.625,-32.625,4,9.675726413726807,2.1363646189371743,21.803879737854004,1.8675905863444011,162.49688911437988,99.82651901245117,323.24478912353516,44.69149271647136,29534680,6849885.333333333,26.962850093841553,4.655646324157715,64.40088844299316,2.319622039794922,48.56719398498535,11.755624135335287,302.56787872314453,0.22710673014322916,1.4658765475492048,-0.09013146246808923,390
GCFR,E018S32DB,18.875,-32.625,4,9.148433446884155,2.6272225379943848,20.362618923187256,1.829133669535319,258.0416488647461,210.7767588297526,316.9046325683594,28.550882975260414,35758456,3308865.3333333335,26.705196857452393,4.1017452875773115,62.93968677520752,2.527090072631836,49.36717700958252,14.631831487019857,302.3548126220703,1.397705078125,2.3352731022094546,-0.10854921113899937,627
GCFR,E018S32DC,18.625,-32.875,4,11.302836179733276,4.348325252532959,20.8896803855896,1.921727180480957,176.7607660293579,228.47569847106934,377.6542053222656,50.29840087890625,37588293,4540959.333333334,31.63035535812378,3.2899948755900064,60.739413261413574,2.903837203979492,51.40797519683838,19.78226407368978,300.8724822998047,2.1915486653645835,4.179347765276766,-0.537205609604393,825
GCFR,E018S32DD,18.875,-32.875,4,7.981829524040222,1.0188542207082112,20.166093826293945,0.973785400390625,146.0672664642334,38.567864735921226,349.2642288208008,14.957717895507812,36012312,1181140,32.40993881225586,3.4621988932291665,62.59752082824707,0.43052927652994794,36.40302801132202,3.6420539220174155,302.6329116821289,0.3453521728515625,-1.235502054180548,0.5852066984357004,441
GCFR,E018S33AB,18.375,-33.125,4,9.877736806869507,2.0502568880716963,20.779276847839355,3.908039728800456,65.00070858001709,26.952282587687176,369.8757095336914,19.66796366373698,37682756,3045589.3333333335,26.874815464019775,1.6075410842895508,61.14872169494629,0.6006584167480469,44.7575044631958,9.748533248901367,301.7165298461914,0.7140553792317708,0.27856409197343474,-1.4797236754310863,518
GCFR,E018S33AD,18.375,-33.375,4,10.208143949508667,2.665436585744222,21.034567832946777,3.7954222361246743,129.62509727478027,67.74111557006836,434.8869857788086,36.66255187988281,41683328,3325204,32.59232187271118,5.022152900695801,59.46651649475098,2.054953257242839,56.4647216796875,15.050212860107422,301.07586669921875,1.6507568359375,2.2876928196285338,-1.236710513195082,749
GCFR,E018S33BA,18.625,-33.125,4,8.82241415977478,1.9188218116760254,19.217379093170166,1.3775358200073242,140.37106132507324,70.24732081095378,384.57230377197266,13.749628702799479,37636298,1099758.6666666667,28.634958744049072,2.4111439387003584,61.099992752075195,0.79299163818359375,42.00489521026611,2.874806086222331,301.96944427490234,0.5884043375651042,-0.7180922148211524,-0.023780255322868007,252
GCFR,E018S33BB,18.875,-33.125,4,10.159440279006958,2.1448667844136557,20.405405521392822,1.4313325881958008,81.50961208343506,25.95342191060384,392.22106170654297,21.933202107747398,40263624,1477860,32.559210777282715,1.9089221954345703,61.07589244842529,0.30555407206217444,43.47837734222412,1.020053227742513,301.7636032104492,0.5430959065755209,-0.9392174080846776,-0.09009129462667315,355
GCFR,E018S33BC,18.625,-33.375,4,9.486383199691772,2.396390438079834,21.211854934692383,2.881673812866211,147.17720222473145,65.60185368855795,431.23706817626953,54.05728658040365,40835843,1367904.6666666665,30.20144033432007,5.409073829650879,59.3237419128418,1.0498644510904949,44.9603214263916,7.7832387288411455,301.5216369628906,0.944244384765625,1.1388301618427032,-0.11647247016599341,632
GCFR,E018S33BD,18.875,-33.375,4,11.243724822998047,2.1777448654174805,22.10248899459839,1.086302121480306,175.03316116333008,105.78783416748047,481.87866973876953,25.675298055013023,41400923,1696835.3333333335,38.58433246612549,2.5151615142822266,59.86205291748047,2.0528653462727866,46.209205627441406,10.732072194417318,301.43865966796875,0.375762939453125,0.2523358919837612,0.022376840756982826,298
GCFR,E018S33DA,18.625,-33.625,4,11.229642868041992,0.9167668024698894,22.595346927642822,1.6912546157836914,103.82213592529297,26.639747619628906,499.31072998046875,13.58709716796875,43195973,1445884.6666666667,38.48389148712158,2.8320992787679033,58.904934883117676,0.31452496846516925,55.37788772583008,7.167634328206381,300.8709411621094,0.5496419270833334,-0.9232964940348487,0.16186684366547963,836
