var,rel.inf
rough_Soil.C,13.717820263591097
CEC,13.44707379131169
rough_Clay,12.256491326350336
pH,9.690437414705125
rough_MAP,9.284525915021382
Clay,8.564235001699592
rough_Elevation,7.521575319076589
rough_Surface.T,6.758348726389638
rough_CEC,5.699715965754406
Elevation,5.110771914012666
MAP,4.629609247923592
PDQ,3.319395114163898
