var,rel.inf
rough_Elevation,34.18681853862691
Elevation,15.55407764638678
rough_PDQ,13.39289150440349
Surface.T,10.437715287916523
rough_Soil.C,6.00020382496235
Clay,5.231992762293709
pH,4.767915391314179
CEC,2.7777746080498473
rough_CEC,1.7927648957477562
rough_MAP,1.4738333906906336
PDQ,1.4720313753680891
rough_Surface.T,1.407703196830459
rough_NDVI,1.0385478220326758
MAP,0.46572975537659184
