var,rel.inf
pH,21.607480506603974
rough_CEC,20.651308932402653
Elevation,16.902851915279392
Clay,9.280701679361965
rough_Surface.T,8.511419986460458
CEC,7.01269031802822
rough_Soil.C,3.895898211112065
PDQ,2.963051601153628
rough_PDQ,2.828805424627674
rough_Elevation,2.1050500075073835
rough_NDVI,2.0006757156172688
rough_MAP,1.5982440913217357
Surface.T,0.5472423894516636
MAP,0.09457922107191713
