var,rel.inf
rough_Elevation,37.927909611842715
Clay,12.231874221440734
MAP,7.384557518740691
PDQ,7.329625586642474
rough_Soil.C,5.8230307503252
rough_MAP,5.448572809390387
rough_Clay,5.367355888944061
pH,4.517752729631919
Elevation,4.50528814992383
rough_Surface.T,4.098295633277581
rough_CEC,3.1456109807515036
CEC,2.2201261190889054
